Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000206337	HCP5	-1.34486133104469	0.00320656613999417	Control_Nuclear_vs_Control_Cytosol	HSALNG0049264	sense	Not conserved	hsa-miR-4257,hsa-miR-4492,hsa-miR-6769b-5p	Trichloroethylene-induced hypersensitivity,Hiv-1 infection,Female reproductive system disease,Blood protein measurement,Heel bone mineral density,Systemic lupus erythematosus,Mhc class i polypeptide-related sequence a measurement,Uveitis,Reticulocyte measurement,Hiv-1 infection; Mhc class i polypeptide-related sequence a measurement; Susceptibility to common cold measurement; Mean platelet volume,Cervical carcinoma,Body height; Bmi-adjusted hip circumference; Basophil percentage of leukocytes,Platelet component distribution width; Eosinophil percentage of leukocytes,Temporal arteritis; Blood protein measurement,Platelet count; Atopic asthma,Platelet-to-lymphocyte ratio; Bmi-adjusted hip circumference,Bmi-adjusted waist-hip ratio,Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Chronic hepatitis c virus infection,Psoriatic arthritis,Cervical intraepithelial neoplasia grade 2/3; Mhc class i polypeptide-related sequence a measurement; Bmi-adjusted hip circumference; Cervical carcinoma,Mosquito bite reaction size measurement; Aspirin use measurement; Calcium channel blocker use measurement,Neutrophil percentage of granulocytes; Eosinophil percentage of leukocytes; Eosinophil percentage of granulocytes,Bmi-adjusted hip circumference,Body weight,Neutrophil percentage of leukocytes,Response to antineoplastic agent,Beta-2 microglobulin measurement,Non-melanoma skin carcinoma,Bmi-adjusted hip circumference; Neutrophil count; Lymphocyte count,Neutrophil count,Bmi-adjusted waist-hip ratio; Red blood cell distribution width,Iritis,17-hydroxyprogesterone measurement,Blood protein measurement; Trefoil factor 3 measurement,Mhc class i polypeptide-related sequence a measurement; Hemoglobin measurement,Platelet-derived growth factor bb measurement,Autism spectrum disorder,Mean platelet volume,Platelet count,Age at diagnosis,Eosinophil count,Platelet aggregation; Prostate carcinoma,Uterine fibroid; Bmi-adjusted waist-hip ratio,Red blood cell distribution width,Keratinocyte carcinoma; Squamous cell carcinoma,Apolipoprotein b measurement,Intelligence,Lung carcinoma,Mhc class i polypeptide-related sequence a measurement; Blood protein measurement,Body height; Stromal cell-derived factor 1 alpha measurement,Granulocyte percentage of myeloid white cells,Susceptibility to mononucleosis measurement,Platelet component distribution width,Hiv-1 infection; Aids; Psoriasis; Drug-induced liver injury,Renal system measurement,Myositis,Polymyositis; Physical activity measurement; Bmi-adjusted waist-hip ratio; Myositis,Eosinophil count; Platelet count,Cytokine measurement; Herpes zoster,Thyroid peroxidase antibody measurement,Squamous cell lung carcinoma; Mmr-related febrile seizures; Bmi-adjusted waist circumference; Lung carcinoma; Eosinophil count,Appendicular lean mass,Glucose measurement,Platelet-to-lymphocyte ratio,Aging,Bmi-adjusted hip circumference; Mhc class i polypeptide-related sequence b measurement; Bmi-adjusted waist-hip ratio,Upper aerodigestive tract neoplasm; Bmi-adjusted hip circumference; Anilide use measurement; Lung carcinoma; Body weight,Parental longevity,Visual perception measurement,Carpal tunnel syndrome,Herpes zoster,Thyrotoxic periodic paralysis,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Susceptibility to cold sores measurement; Eosinophil percentage of leukocytes,Tonsillectomy risk measurement,Eosinophil percentage of leukocytes,Susceptibility to childhood ear infection measurement,Body height,Lymphocyte count; Basophil count; Myositis; Leukocyte count; Monocyte count,Serum alanine aminotransferase measurement,Bmi-adjusted waist-hip ratio; Mhc class i polypeptide-related sequence b measurement,Angina pectoris,Clinical treatment,Bmi-adjusted waist circumference; Autism spectrum disorder; Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Susceptibility to chickenpox measurement,Susceptibility to shingles measurement,Parental genotype effect measurement; Birth weight,Body mass index; Visceral adipose tissue measurement,Response to drug; Drug-induced agranulocytosis,Mosquito bite reaction size measurement; Mosquito bite reaction itch intensity measurement,Toxic epidermal necrolysis; Stevens-johnson syndrome,Eczema; Allergic rhinitis,Response to thioamide; Drug-induced agranulocytosis,Prion disease; Psychotic symptoms,Susceptibility to pneumonia measurement,Human papilloma virus infection; Oropharynx cancer,Bmi-adjusted waist circumference; Hypertension; Bmi-adjusted waist-hip ratio	MICB	TADA3
ENSG00000206573	THUMPD3-AS1	3.91161214862477	3.5830034561863403e-9	Control_Nuclear_vs_Control_Cytosol	HSALNG0024012	anti_sense,sense	Q75	hsa-miR-619-5p,hsa-miR-665,hsa-miR-1228-3p,hsa-miR-3180-3p,hsa-miR-3180,hsa-miR-6871-5p,hsa-miR-7162-5p	Waist-hip ratio,Hemoglobin a1 measurement,Body height,Body mass index,Cortical surface area measurement,-	SRGAP3	ENSG00000291118
ENSG00000212694	LINC01089	4.2271818590234	8.91682604293482e-13	Control_Nuclear_vs_Control_Cytosol	HSALNG0094605	anti_sense,sense	Q90	hsa-miR-525-3p,hsa-miR-524-3p,hsa-miR-762,hsa-miR-3692-5p,hsa-miR-4433a-3p,hsa-miR-4472,hsa-miR-3155b,hsa-miR-4787-5p,hsa-miR-5581-5p,hsa-miR-5787,hsa-miR-6763-5p,hsa-miR-6803-5p,hsa-miR-4433b-3p	Leukocyte count; Neutrophil count; Myeloid white cell count; Platelet crit,Mean platelet volume,Eosinophil count,-	RHOF	LINC01355
ENSG00000212978	C2orf74-DT	-1.64696630289451	0.0216708489499626	Control_Nuclear_vs_Control_Cytosol	HSALNG0015289	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-1285-5p,hsa-miR-6089	-	USP34	PVALB
ENSG00000214293	APTR	3.80268812966121	4.19972644220742e-4	Control_Nuclear_vs_Control_Cytosol	HSALNG0059132	anti_sense	Q90	hsa-miR-4279,hsa-miR-4283,hsa-miR-1268b,hsa-miR-6791-3p	Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist-hip ratio,Lymphocyte count,Electrocardiography,Brain volume measurement,Facial morphology measurement,Body height,Serum gamma-glutamyl transferase measurement,Creatinine measurement; Glomerular filtration rate,-,Creatinine measurement,Eosinophil count	TMEM60	SRSF6
ENSG00000215067	ALOX12-AS1	2.30721841936806	0.0149833037938653	Control_Nuclear_vs_Control_Cytosol	HSALNG0114242	integenic	Not conserved	hsa-miR-3944-5p	NA	SLC16A11	NPIPA1
ENSG00000215256	DHRS4-AS1	-1.63980721863025	0.0167496110632111	Control_Nuclear_vs_Control_Cytosol	HSALNG0100084	integenic	Q50	hsa-miR-8089	-	NRL	PUM3
ENSG00000215424	MCM3AP-AS1	3.37783596350015	0.0108561171799885	Control_Nuclear_vs_Control_Cytosol	HSALNG0133721	anti_sense	Q50	hsa-miR-455-3p,hsa-miR-619-5p,hsa-miR-4313,hsa-miR-4447	Lymphocyte count,-	YBEY	AP1G2-AS1
ENSG00000215458	AATBC	3.49547469532919	5.61886632208383e-6	Control_Nuclear_vs_Control_Cytosol	HSALNG0133454	anti_sense	Not conserved	hsa-miR-6089	-	CSTB	MAST4
ENSG00000215769	ARHGAP27P1-BPTFP1-KPNA2P3	4.61968762278367	1.3768982289221e-4	Control_Nuclear_vs_Control_Cytosol	HSALNG0118135	integenic	Not conserved	hsa-miR-5088-3p,hsa-miR-7108-3p,hsa-miR-10392-3p	-	LRRC37A3	HOXB3
ENSG00000223478	ZDHHC12-DT	-1.78631242512419	0.028962093441445	Control_Nuclear_vs_Control_Cytosol	HSALNG0074656	anti_sense	Not conserved	hsa-miR-4492,hsa-miR-6799-5p	-	PKN3	BIN1
ENSG00000223745	CCDC18-AS1	2.724307236517	7.17784205628308e-5	Control_Nuclear_vs_Control_Cytosol	HSALNG0005250	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-4768-3p	Triglyceride measurement,Neutrophil percentage of granulocytes; Eosinophil count; Eosinophil percentage of granulocytes,Self reported educational attainment,Testosterone measurement,Mathematical ability,-	TMED5	RASAL2
ENSG00000223749	MIR503HG	4.21776581165472	0.00117845552190193	Control_Nuclear_vs_Control_Cytosol	HSALNG0140233	integenic	Q90	hsa-miR-4292	Body height; Testosterone measurement,Testosterone measurement	PLAC1	ENSG00000288538
ENSG00000223960	CHROMR	2.56652319126356	0.00237335201505297	Control_Nuclear_vs_Control_Cytosol	HSALNG0020702	anti_sense	Q50	hsa-miR-6089	Blood protein measurement,Psoriasis; Atopic eczema,-,Oligoclonal band measurement	OSBPL6	CASP3
ENSG00000224078	SNHG14	2.38116703619572	0.0116600245772272	Control_Nuclear_vs_Control_Cytosol	HSALNG0104546	anti_sense,sense	Q75	hsa-miR-30b-3p,hsa-miR-188-3p,hsa-miR-370-3p,hsa-miR-574-5p,hsa-miR-619-5p,hsa-miR-3176,hsa-miR-4268,hsa-miR-4430,hsa-miR-4478,hsa-miR-4492,hsa-miR-3064-3p,hsa-miR-4755-3p,hsa-miR-5193,hsa-miR-5693,hsa-miR-6845-5p,hsa-miR-6858-5p,hsa-miR-7109-5p	Panic disorder,Blood osmolality measurement,Neuroticism measurement,Myopia,Bone density,Inflammatory biomarker measurement; Ykl40 measurement,-	SNRPN	AGL
ENSG00000224397	PELATON	-1.73157539386827	7.16289243242962e-5	Control_Nuclear_vs_Control_Cytosol	HSALNG0130749	integenic	Q50	hsa-miR-619-5p,hsa-miR-665,hsa-miR-4258,hsa-miR-4284,hsa-miR-4491,hsa-miR-4701-3p,hsa-miR-4733-3p,hsa-miR-6090,hsa-miR-6132,hsa-miR-6748-3p,hsa-miR-6769b-5p,hsa-miR-6887-3p	Hair colour measurement,Monocyte percentage of leukocytes; Mammographic density measurement; Monocyte count,Granulocyte percentage of myeloid white cells; Monocyte count,Gut microbiome measurement,Monocyte percentage of leukocytes,Monocyte count,-	CEBPB	SPI1
ENSG00000224596	ZMIZ1-AS1	2.42875856063409	3.833984187218531e-9	Control_Nuclear_vs_Control_Cytosol	HSALNG0079114	anti_sense	Q50	hsa-miR-762,hsa-miR-939-3p,hsa-miR-3195,hsa-miR-4430,hsa-miR-4447,hsa-miR-4472,hsa-miR-4516,hsa-miR-4534,hsa-miR-3960,hsa-miR-6735-3p,hsa-miR-6780a-3p,hsa-miR-6788-5p,hsa-miR-6795-3p,hsa-miR-6803-5p,hsa-miR-6813-5p	Blood osmolality measurement,Hypermetropia,Interleukin 13 measurement,Susceptibility to rubella infection measurement,Body fat distribution,Waist-hip ratio; Bmi-adjusted waist-hip ratio,Testosterone measurement,Mean corpuscular volume; Mean corpuscular hemoglobin; Red blood cell density measurement; Erythrocyte count,Mean corpuscular hemoglobin concentration,Body weight,Mean corpuscular volume,Mean reticulocyte volume; Reticulocyte count; Mean corpuscular volume; Reticulocyte measurement; Erythrocyte count,Mean corpuscular hemoglobin,Red blood cell distribution width,Erythrocyte count,Colorectal cancer; C-reactive protein measurement; Colorectal adenoma,Prostate carcinoma,-	ZCCHC24	FAM193B
ENSG00000224660	SH3BP5-AS1	6.84832767460439	7.02191106215534e-14	Control_Nuclear_vs_Control_Cytosol	HSALNG0024394	anti_sense	Q90	NA	-	CAPN7	DGCR8
ENSG00000224950	NA	5.2327055932696	0.0182413453419877	Control_Nuclear_vs_Control_Cytosol	HSALNG0006329	sense	Q50	hsa-miR-619-5p,hsa-miR-670-5p,hsa-miR-920,hsa-miR-3160-5p,hsa-miR-4286,hsa-miR-4447,hsa-miR-4722-5p,hsa-miR-6089,hsa-miR-6132,hsa-miR-6776-5p	Covid-19,Diastolic blood pressure,Cystatin c measurement,Leukocyte count; Neutrophil count,Creatinine measurement,Systemic lupus erythematosus,Primary biliary cirrhosis,Response to sulfasalazine; Drug-induced agranulocytosis,Stressful life event measurement; Depressive symptom measurement,-	CD58	LINC02680
ENSG00000225032	NA	9.2850062091892	2.89860902869638e-7	Control_Nuclear_vs_Control_Cytosol	HSALNG0074542	anti_sense	Q50	hsa-miR-6089	-	FPGS	KLHL17
ENSG00000225138	SLC9A3-AS1	3.66916065588264	0.00141265133907802	Control_Nuclear_vs_Control_Cytosol	HSALNG0039449	anti_sense	Q75	hsa-miR-762,hsa-miR-541-3p,hsa-miR-4279,hsa-miR-3619-5p,hsa-miR-4505,hsa-miR-4508,hsa-miR-4632-3p,hsa-miR-1343-5p,hsa-miR-4722-5p,hsa-miR-4749-3p,hsa-miR-5787,hsa-miR-6132,hsa-miR-6720-3p,hsa-miR-6747-5p,hsa-miR-6873-3p	-,Hemoglobin measurement	EXOC3	HCG25
ENSG00000225342	LRRK2-DT	4.29636103070576	0.00540191904452282	Control_Nuclear_vs_Control_Cytosol	HSALNG0090483	anti_sense	Q50	NA	Serum gamma-glutamyl transferase measurement,Crohn's disease,Mean platelet volume,Cathepsin l1 measurement,Low density lipoprotein cholesterol measurement,Total cholesterol measurement; Low density lipoprotein cholesterol measurement,-	SLC2A13	IL1R1
ENSG00000225733	FGD5-AS1	-1.28208140807477	0.00857229297014412	Control_Nuclear_vs_Control_Cytosol	HSALNG0024363	anti_sense	Q75	hsa-miR-6748-3p	NA	MRPS25	ARMC2
ENSG00000225756	DBH-AS1	3.49028738848842	2.86858408252718e-7	Control_Nuclear_vs_Control_Cytosol	HSALNG0141604	anti_sense	Not conserved	NA	Diastolic blood pressure; Cardiovascular disease; Mean arterial pressure; Systolic blood pressure; Calcium channel blocker use measurement,-	SARDH	ENSG00000261625
ENSG00000225855	RUSC1-AS1	3.34592959804165	5.00215166173474e-4	Control_Nuclear_vs_Control_Cytosol	HSALNG0007497	anti_sense	Q90	hsa-miR-6891-5p	Vitamin d measurement,-	ASH1L	MAPK8IP3
ENSG00000226091	LINC00937	4.92124542602673	3.2422079498068996e-12	Control_Nuclear_vs_Control_Cytosol	HSALNG0089057	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-6089,hsa-miR-6735-5p	Viral load,-	FAM90A1	DNASE1L2
ENSG00000227039	ITGB2-AS1	2.22650630116077	1.31417471487394e-6	Control_Nuclear_vs_Control_Cytosol	HSALNG0133581	anti_sense	Not conserved	hsa-miR-4456,hsa-miR-5090,hsa-miR-6732-5p	Heel bone mineral density,-	SLX9	FAM180B
ENSG00000227946	INO80D-AS2	3.19712701069982	0.00969002378752958	Control_Nuclear_vs_Control_Cytosol	HSALNG0021772	anti_sense	Q90	hsa-miR-3196,hsa-miR-4313,hsa-miR-4660	Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,-	EEF1B2	RENO1
ENSG00000228315	GUSBP11	2.88400562014568	0.00622156820391232	Control_Nuclear_vs_Control_Cytosol	HSALNG0134423	integenic	Not conserved	NA	Adolescent idiopathic scoliosis	DRICH1	ENSG00000259891
ENSG00000228393	LINC01004	3.9008100642335	0.00366391843961889	Control_Nuclear_vs_Control_Cytosol	HSALNG0060291	anti_sense	Q90	hsa-miR-483-3p,hsa-miR-3620-5p,hsa-miR-1268b,hsa-miR-4505,hsa-miR-1587,hsa-miR-6779-3p,hsa-miR-6887-3p	Intelligence; Mathematical ability,Vital capacity,Intelligence,Risk-taking behaviour,Vitamin d measurement,Interleukin-6 measurement,Self reported educational attainment; Intelligence,-	SRPK2	TRIP13
ENSG00000228526	MIR34AHG	8.2671639976973	2.09845543132758e-36	Control_Nuclear_vs_Control_Cytosol	HSALNG0000682	integenic	Q50	hsa-miR-4279,hsa-miR-500b-3p,hsa-miR-4723-3p,hsa-miR-6724-5p,hsa-miR-6744-3p,hsa-miR-7150,hsa-miR-7152-5p	Granulocyte percentage of myeloid white cells; Monocyte percentage of leukocytes; Monocyte count; Aspartate aminotransferase measurement,Body height,Lean body mass,Linguistic error measurement; Specific language impairment,-	GPR157	PFDN5
ENSG00000229272	LINC03036	4.08542777875419	0.0345572307476962	Control_Nuclear_vs_Control_Cytosol	HSALNG0081008	integenic	Not conserved	NA	NA	EIF3A	FAM180B
ENSG00000230091	TMEM254-AS1	7.3488026745433	0.0288694770033423	Control_Nuclear_vs_Control_Cytosol	HSALNG0079172	anti_sense	Q75	hsa-miR-361-3p,hsa-miR-619-5p	-	SFTPD	LINC00235
ENSG00000230551	NA	5.92087357676201	3.84379991119486e-7	Control_Nuclear_vs_Control_Cytosol	HSALNG0045763	sense	Q90	NA	-	CSNK1A1	DMTF1
ENSG00000230590	FTX	4.20228248561829	2.38330337812515e-13	Control_Nuclear_vs_Control_Cytosol	HSALNG0138631	integenic	Not conserved	NA	NA	RLIM	LINC00641
ENSG00000230844	ZNF674-AS1	3.59845035009675	0.0424327067821572	Control_Nuclear_vs_Control_Cytosol	HSALNG0137651	anti_sense	Not conserved	NA	NA	CHST7	ARHGAP11B
ENSG00000231312	MAP4K3-DT	-1.69797186912817	0.0025577885554213	Control_Nuclear_vs_Control_Cytosol	HSALNG0014372	anti_sense,sense	Q50	hsa-miR-619-5p,hsa-miR-4447,hsa-miR-6089,hsa-miR-8485	Hematocrit; Hemoglobin measurement,Hematocrit; Erythrocyte count,Hematocrit,Hemoglobin measurement,Red blood cell density measurement,Response to candesartan,-	TMEM178A	RPS2P7
ENSG00000231607	DLEU2	3.38629391159867	2.23748317473806e-4	Control_Nuclear_vs_Control_Cytosol	HSALNG0097094	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-4483,hsa-miR-4649-5p,hsa-miR-6089,hsa-miR-6813-5p,hsa-miR-6826-3p	Bmi-adjusted waist-hip ratio,Heel bone mineral density,Lymphocyte percentage of leukocytes; Lymphocyte count,Body height,Creatinine measurement; Aspartate aminotransferase to alanine aminotransferase ratio,Diastolic blood pressure,Bmi-adjusted hip circumference,Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Lipoprotein a measurement,Sex hormone-binding globulin measurement,Sex hormone-binding globulin measurement; Glomerular filtration rate; Testosterone measurement; Body height; Triglyceride measurement,Lymphocyte count,Appendicular lean mass; Monocyte count,Body weight; Body mass index,Platelet-to-lymphocyte ratio,-	SPRYD7	PFDN5
ENSG00000231806	PCAT7	5.17484053193859	1.19567963405254e-11	Control_Nuclear_vs_Control_Cytosol	HSALNG0072925	anti_sense	Not conserved	hsa-miR-6089	NA	MFSD14B	ENSG00000261596
ENSG00000231964	NA	3.21227876967532	3.29437395062984e-5	Control_Nuclear_vs_Control_Cytosol	HSALNG0077664	anti_sense	Not conserved	hsa-miR-520a-5p	Mean corpuscular volume,-	MARCHF8	DZIP3
ENSG00000232442	MHENCR	2.20349789521031	0.00250805554646352	Control_Nuclear_vs_Control_Cytosol	HSALNG0131657	anti_sense	Q90	hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-1587,hsa-miR-6786-5p	-	RTEL1	AK1
ENSG00000232931	LINC00342	9.0595246232696	4.87479359923129e-6	Control_Nuclear_vs_Control_Cytosol	HSALNG0146543	integenic	Not conserved	NA	NA	ANKRD36C	TTBK2
ENSG00000232956	SNHG15	1.24101545058449	0.0218090208883618	Control_Nuclear_vs_Control_Cytosol	HSALNG0057702	anti_sense,sense	Q50	hsa-miR-4726-3p,hsa-miR-7107-5p	Body height,Diastolic blood pressure,-	MYO1G	ACOT9
ENSG00000233038	PTPRN2-AS1	-1.35237593814592	0.0345572307476962	Control_Nuclear_vs_Control_Cytosol	HSALNG0062762	anti_sense	Not conserved	hsa-miR-762,hsa-miR-3195,hsa-miR-4297,hsa-miR-5787,hsa-miR-6813-5p,hsa-miR-7113-3p	-	DNAJB6	ARL3
ENSG00000233392	UICLM	3.72352883095918	3.00640364729227e-6	Control_Nuclear_vs_Control_Cytosol	HSALNG0023633	anti_sense	Not conserved	hsa-miR-1227-5p,hsa-miR-4492,hsa-miR-6791-5p	NA	MAB21L4	FAM180B
ENSG00000233461	NA	-2.47232202873705	0.0133629446219307	Control_Nuclear_vs_Control_Cytosol	HSALNG0011452	anti_sense,sense	Q90	hsa-miR-619-5p	Pantothenic acid mesurement,-	NA	BATF
ENSG00000233621	ZC3H12A-DT	-1.99298422043077	0.00175088490986432	Control_Nuclear_vs_Control_Cytosol	HSALNG0002623	integenic	Not conserved	NA	NA	MEAF6	MYL12A
ENSG00000234177	LINC01114	7.40558302515589	0.0264349936197362	Control_Nuclear_vs_Control_Cytosol	HSALNG0017537	anti_sense	Q90	hsa-miR-328-3p,hsa-miR-3196,hsa-miR-8485	Chronotype measurement,Pancreatic carcinoma,Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Low density lipoprotein triglyceride measurement; Body fat percentage; High density lipoprotein cholesterol measurement; Aspartate aminotransferase measurement,Body mass index,Body weight,Mean arterial pressure,Lifestyle measurement; Neuroimaging measurement; Body mass index; Brain measurement; Body height,Brain volume measurement,-	TGFBRAP1	ENSG00000275197
ENSG00000234199	LINC01191	7.77232075404714	0.00738245298232654	Control_Nuclear_vs_Control_Cytosol	HSALNG0018115	integenic	Not conserved	NA	NA	ACTR3	MIR222HG
ENSG00000234678	ELF3-AS1	8.07544780725016	0.00195831695191139	Control_Nuclear_vs_Control_Cytosol	HSALNG0142396	anti_sense	Q90	hsa-miR-331-3p,hsa-miR-4498	Blood protein measurement,Systemic lupus erythematosus,-	LMOD1	TUBGCP6
ENSG00000234771	SLC25A25-AS1	3.68830525723433	9.92105821983744e-4	Control_Nuclear_vs_Control_Cytosol	HSALNG0074573	anti_sense	Q90	hsa-miR-328-5p,hsa-miR-1228-5p,hsa-miR-3714,hsa-miR-2392,hsa-miR-6803-5p	-	PTGES2	CMAHP
ENSG00000234869	LINC02925	8.09630114105993	0.00174065959428354	Control_Nuclear_vs_Control_Cytosol	HSALNG0136023	integenic	Q50	hsa-miR-3620-5p,hsa-miR-1268b,hsa-miR-4437,hsa-miR-4505,hsa-miR-1587,hsa-miR-6131	Ocular sarcoidosis,Adolescent idiopathic scoliosis,-	GRAMD4	BRICD5
ENSG00000234883	MIR155HG	4.46233184281787	3.5830034561863403e-9	Control_Nuclear_vs_Control_Cytosol	HSALNG0132382	anti_sense,sense	Q75	hsa-miR-6089,hsa-miR-8485	Neuropsychological test,Intelligence,Response to carboplatin,Nicotine dependence symptom count,Gout,Open-angle glaucoma,Triglyceride measurement,Erythrocyte count,Chronic lymphocytic leukemia,Cerebrospinal fluid biomarker measurement; Alpha synuclein measurement,Duchenne muscular dystrophy; Disease progression measurement,-,Amyloid plaque accumulation rate	JAM2	SAT1
ENSG00000234912	SNHG20	1.96467557740008	0.0114614556622992	Control_Nuclear_vs_Control_Cytosol	HSALNG0118895	sense	Q50	hsa-miR-619-5p,hsa-miR-762,hsa-miR-4449,hsa-miR-6069,hsa-miR-6089,hsa-miR-6777-3p	Heel bone mineral density,-	SEC14L1	POLRMT
