Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000212719	LINC02693	-2.14405088791159	0.00112680256639338	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0115274	integenic	Not conserved	hsa-miR-612,hsa-miR-4268,hsa-miR-3670,hsa-miR-4486,hsa-miR-4492,hsa-miR-4514,hsa-miR-6870-5p,hsa-miR-6879-5p	Protein measurement,-	NATD1	HMGB3
ENSG00000213468	FIRRE	3.96485266937949	5.1626321050013995e-12	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0140173	integenic	Not conserved	hsa-miR-6089	NA	IGSF1	LINC00659
ENSG00000214106	PAXIP1-AS2	-1.81477627624365	1.0665683526434e-4	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0062534	anti_sense	Q75	NA	Corneal endothelial cell measurement,Cognitive function measurement,-	DPP6	GALNT4
ENSG00000214900	LINC01588	2.38007239087725	1.91581738328842e-23	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0101158	integenic	Q50	NA	NA	VCPKMT	EBI3
ENSG00000215039	CD27-AS1	1.62348395474812	0.00439098262796046	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0088857	anti_sense	Q50	hsa-miR-642a-5p,hsa-miR-4292,hsa-miR-3620-5p,hsa-miR-4447,hsa-miR-1587,hsa-miR-6514-3p,hsa-miR-6752-3p,hsa-miR-6784-5p,hsa-miR-6890-3p	-	VAMP1	VAPB
ENSG00000215067	ALOX12-AS1	1.60889427693698	0.0215490542749039	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0114242	integenic	Not conserved	hsa-miR-3944-5p	NA	SLC16A11	NPIPA1
ENSG00000215458	AATBC	2.74104508792692	0.00826398948695176	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0133454	anti_sense	Not conserved	hsa-miR-6089	-	CSTB	MAST4
ENSG00000215769	ARHGAP27P1-BPTFP1-KPNA2P3	2.13273988132378	0.00264317423042451	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0118135	integenic	Not conserved	hsa-miR-5088-3p,hsa-miR-7108-3p,hsa-miR-10392-3p	-	LRRC37A3	HOXB3
ENSG00000217825	NA	-7.0321735525438704	0.00569993835349656	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0062556	integenic	Not conserved	hsa-miR-3065-3p	NA	PAXIP1	ENSG00000271727
ENSG00000222041	CYTOR	2.11391583285569	5.8595621897903e-7	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0016642	integenic	Not conserved	hsa-miR-519d-5p,hsa-miR-1343-3p,hsa-miR-5787,hsa-miR-6779-5p,hsa-miR-6800-3p,hsa-miR-6813-5p	Mitochondrial heteroplasmy measurement,-	PLGLB2	TRADD
ENSG00000223511	LINC02968	3.01676763884101	0.00403473869266112	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0151032	integenic	Not conserved	hsa-miR-512-5p	NA	ASMT	ENSG00000234394
ENSG00000223749	MIR503HG	3.03698185325834	2.10561656344316e-9	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0140233	integenic	Q90	hsa-miR-4292	Body height; Testosterone measurement,Testosterone measurement	PLAC1	ENSG00000288538
ENSG00000223901	NA	-3.35362443830463	0.036610668770896	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0133720	anti_sense	Q50	NA	-	YBEY	ENSG00000289970
ENSG00000223960	CHROMR	1.0234763489689	0.00218319475997768	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0020702	anti_sense	Q50	hsa-miR-6089	Blood protein measurement,Psoriasis; Atopic eczema,-,Oligoclonal band measurement	OSBPL6	CASP3
ENSG00000224596	ZMIZ1-AS1	1.83232723913762	5.72935952127412e-18	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0079114	anti_sense	Q50	hsa-miR-762,hsa-miR-939-3p,hsa-miR-3195,hsa-miR-4430,hsa-miR-4447,hsa-miR-4472,hsa-miR-4516,hsa-miR-4534,hsa-miR-3960,hsa-miR-6735-3p,hsa-miR-6780a-3p,hsa-miR-6788-5p,hsa-miR-6795-3p,hsa-miR-6803-5p,hsa-miR-6813-5p	Blood osmolality measurement,Hypermetropia,Interleukin 13 measurement,Susceptibility to rubella infection measurement,Body fat distribution,Waist-hip ratio; Bmi-adjusted waist-hip ratio,Testosterone measurement,Mean corpuscular volume; Mean corpuscular hemoglobin; Red blood cell density measurement; Erythrocyte count,Mean corpuscular hemoglobin concentration,Body weight,Mean corpuscular volume,Mean reticulocyte volume; Reticulocyte count; Mean corpuscular volume; Reticulocyte measurement; Erythrocyte count,Mean corpuscular hemoglobin,Red blood cell distribution width,Erythrocyte count,Colorectal cancer; C-reactive protein measurement; Colorectal adenoma,Prostate carcinoma,-	ZCCHC24	FAM193B
ENSG00000224812	TMEM72-AS1	3.09215577517696	0.0016477491138269	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0077638	integenic	Not conserved	NA	NA	DEPP1	MAPK8IP1P2
ENSG00000224821	COL4A2-AS2	4.9546761783791	0.00877269298424367	LPS_Nuclear_vs_LPS_Whole_Cell	NA	NA	NA	NA	NA	RAB20	PNMA5
ENSG00000224950	NA	1.13647569722667	0.0300761696161804	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0006329	sense	Q50	hsa-miR-619-5p,hsa-miR-670-5p,hsa-miR-920,hsa-miR-3160-5p,hsa-miR-4286,hsa-miR-4447,hsa-miR-4722-5p,hsa-miR-6089,hsa-miR-6132,hsa-miR-6776-5p	Covid-19,Diastolic blood pressure,Cystatin c measurement,Leukocyte count; Neutrophil count,Creatinine measurement,Systemic lupus erythematosus,Primary biliary cirrhosis,Response to sulfasalazine; Drug-induced agranulocytosis,Stressful life event measurement; Depressive symptom measurement,-	CD58	LINC02680
ENSG00000225177	NHSL1-AS1	2.54690008264754	0.00138645888908494	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0053831	anti_sense	Q75	hsa-miR-345-5p,hsa-miR-1228-5p,hsa-miR-4534,hsa-miR-6816-5p	-	CCDC28A	AIFM3
ENSG00000225342	LRRK2-DT	2.25813349312541	0.00973851536877303	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0090483	anti_sense	Q50	NA	Serum gamma-glutamyl transferase measurement,Crohn's disease,Mean platelet volume,Cathepsin l1 measurement,Low density lipoprotein cholesterol measurement,Total cholesterol measurement; Low density lipoprotein cholesterol measurement,-	SLC2A13	IL1R1
ENSG00000225434	LINC01504	1.80111942730518	0.00333439062389593	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0071849	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-4436a,hsa-miR-8485	Serum albumin measurement,Cognitive function measurement,-	GDA	WAS
ENSG00000225790	NA	6.98359912090797	0.0141258918521271	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0030884	integenic	Q50	hsa-miR-619-5p,hsa-miR-4433a-3p,hsa-miR-4456,hsa-miR-4508,hsa-miR-6749-5p,hsa-miR-6807-3p,hsa-miR-7703,hsa-miR-4433b-3p,hsa-miR-8485	Systemic lupus erythematosus,Hba1c measurement; Hemoglobin a1 measurement,Hallux valgus,Anxiety disorder,Reaction time measurement,Visual perception measurement,Alcohol drinking,Unipolar depression,Brain volume measurement,Cortical surface area measurement,Chin morphology measurement,Corneal topography,Central corneal thickness,Cortical thickness,Heel bone mineral density,Cortical surface area measurement; Neuroimaging measurement,White matter microstructure measurement,Body height,Calcium measurement,Lobe attachment,Neuropsychological test,Venous thromboembolism,Pathological myopia,Gut microbiome measurement,Adolescent idiopathic scoliosis,Abnormality of the urinary system; Response to radiation,Neuroimaging measurement; Brain measurement,Cortical surface area measurement; Neuroimaging measurement; Brain measurement,Ovarian serous carcinoma; Ovarian carcinoma; Progression free survival,Response to cranial radiation therapy; Body mass index,-	KCNMB2	SYDE1
ENSG00000225885	NA	-3.27256353911199	0.0488843672324162	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0068012	intronic_antisense	Q50	NA	NA	COLEC10	LINC01036
ENSG00000225889	NA	4.5385500632125	3.25212865189209e-28	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0146116	integenic	Not conserved	NA	NA	LGALSL	PBX4
ENSG00000225963	NA	-4.48434679976812	2.1556936348784e-4	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0022854	anti_sense	Q50	hsa-miR-6089,hsa-miR-6763-5p	Subcutaneous adipose tissue measurement,Metabolic rate measurement,Serum non-albumin protein measurement,Obsessive-compulsive disorder; Obsessive-compulsive symptom measurement,-	SP140	ENSG00000228335
ENSG00000225964	NRIR	2.36545353869679	1.00132890659103e-8	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0012717	integenic	Q75	NA	Depressive symptom measurement,-	CMPK2	OTOF
ENSG00000226091	LINC00937	2.65938984340827	3.52830452936118e-10	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0089057	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-6089,hsa-miR-6735-5p	Viral load,-	FAM90A1	DNASE1L2
ENSG00000226097	NA	6.74346959446543	0.0122978396320196	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0056482	integenic	Q75	NA	Protein measurement,Heel bone mineral density,Bmi-adjusted waist circumference,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,-	ITGB8	ELOVL6
ENSG00000226179	LINC00685	3.49886584652196	0.0406715432523129	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0136343	integenic	Not conserved	hsa-miR-619-5p	NA	PLCXD1	CEACAM19
ENSG00000226239	NA	2.39168171309891	0.00654502542887953	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0129532	anti_sense	Q50	NA	Cystatin c measurement,Cognitive decline measurement,-	PDRG1	MAPK11
ENSG00000226328	NUP50-DT	1.94486001074522	7.97171076890345e-6	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0135916	integenic	Q50	hsa-miR-4492,hsa-miR-6763-5p	Mean corpuscular hemoglobin concentration,-	KIAA0930	TRIM47
ENSG00000226777	FAM30A	9.03429275985622	0.00110643565589971	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0104257	integenic	Not conserved	NA	NA	TMEM121	MEIS1
ENSG00000226822	LINC02785	2.39309616545621	4.04153879638084e-5	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0005787	anti_sense	Q50	hsa-miR-1224-5p,hsa-miR-4508,hsa-miR-4638-3p,hsa-miR-6089	Bipolar disorder,Neutrophil count,Waist-hip ratio,Heel bone mineral density,Hba1c measurement,Hemoglobin a1 measurement,Mean corpuscular volume,Covid-19,Growth-regulated alpha protein measurement,Herpes zoster,Forced expiratory volume; Fev/fec ratio; Response to bronchodilator,Forced expiratory volume; Response to bronchodilator,-	NBPF6	ENSG00000273387
ENSG00000226891	LINC01359	3.62543205347317	0.0490392605914869	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0004173	sense	Q50	hsa-miR-6089	Eosinophil count,Eosinophil percentage of leukocytes,Lymphocyte count,-	JAK1	PCAT1
ENSG00000227028	SLC8A1-AS1	7.06402888554094	0.00409723433562753	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0146067	integenic	Not conserved	NA	NA	TMEM178A	CDH5
ENSG00000227053	MUC12-AS1	7.02201107143286	0.0119394397140226	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0060069	anti_sense	Not conserved	hsa-miR-4483,hsa-miR-6737-5p,hsa-miR-6776-5p	-	ACHE	FAM216B
ENSG00000227502	MROCKI	1.20652256965335	0.0107566763652673	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0052921	integenic	Q50	hsa-miR-619-5p,hsa-miR-4505	NA	HDAC2	NABP1
ENSG00000227591	HSD11B1-AS1	2.77342446971901	0.0493559541491901	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0142412	anti_sense	Q50	NA	-	LAMB3	KRT8P45
ENSG00000227740	LINC02803	4.04305118081016	0.0102770174392207	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0008622	integenic	Q50	hsa-miR-4492	Unipolar depression; Endometriosis,-	COP1	ENSG00000261790
ENSG00000227946	INO80D-AS2	2.55280404935318	0.00693060952033482	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0021772	anti_sense	Q90	hsa-miR-3196,hsa-miR-4313,hsa-miR-4660	Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,-	EEF1B2	RENO1
ENSG00000228526	MIR34AHG	1.9380115990184	9.94467629376163e-14	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0000682	integenic	Q50	hsa-miR-4279,hsa-miR-500b-3p,hsa-miR-4723-3p,hsa-miR-6724-5p,hsa-miR-6744-3p,hsa-miR-7150,hsa-miR-7152-5p	Granulocyte percentage of myeloid white cells; Monocyte percentage of leukocytes; Monocyte count; Aspartate aminotransferase measurement,Body height,Lean body mass,Linguistic error measurement; Specific language impairment,-	GPR157	PFDN5
ENSG00000228649	SNHG26	1.98909430835711	0.00431718093472254	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0056623	integenic	Q75	hsa-miR-483-3p,hsa-miR-4320	Alkaline phosphatase measurement,-	IL6	UPK3B
ENSG00000228655	NA	6.73384986436419	0.0104482061335938	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0019313	anti_sense	Not conserved	NA	NA	GTDC1	COA6-AS1
ENSG00000228705	LINC00659	6.1876179646306	9.12090605311028e-14	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0131561	anti_sense	Q50	hsa-miR-4505,hsa-miR-1587,hsa-miR-6732-5p	-	TCFL5	SMO
ENSG00000228863	NA	2.99524652262307	1.39942807530789e-6	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0007856	anti_sense	Not conserved	hsa-miR-4776-3p	Moderate albuminuria,-	SLAMF7	CNIH3-AS1
ENSG00000229043	ZFAND2A-DT	2.71167475493348	1.32935807444443e-4	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0055619	anti_sense	Not conserved	hsa-miR-619-5p,hsa-miR-1224-5p,hsa-miR-550b-2-5p,hsa-miR-1343-3p,hsa-miR-5587-3p	-	GPER1	ARRDC1
ENSG00000229807	XIST	6.69910477278667	0.04337370514451	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0138602	integenic	Q75	hsa-miR-8485	NA	NAP1L2	EBF4
ENSG00000230379	NA	7.05579573297441	0.00455365907536008	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0132355	integenic	Not conserved	NA	Anthranilic acid measurement,-	MRPL39	SLC31A1P1
ENSG00000230438	SERPINB9P1	1.89302939618855	0.00177628498847748	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0047525	integenic	Not conserved	NA	NA	SERPINB9	PDCD1
ENSG00000230590	FTX	1.71315708897821	5.0486661047796494e-12	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0138631	integenic	Not conserved	NA	NA	RLIM	LINC00641
ENSG00000231064	THBS3-AS1	3.95865294793011	0.0366178839923721	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0007477	anti_sense	Q90	hsa-miR-4667-3p,hsa-miR-6089,hsa-miR-6803-5p,hsa-miR-6769b-5p	Gastric carcinoma,Treatment-resistant hypertension,Carpal tunnel syndrome,Occipital lobe volume measurement; Calcium measurement; Heel bone mineral density,Hemoglobin a1 measurement; Mean corpuscular hemoglobin concentration,Cancer antigen 15.3 measurement; Fev/fec ratio,Glomerular filtration rate; Bmi-adjusted waist circumference; Cancer antigen 15.3 measurement; Creatinine measurement; Cortical thickness,-	MTX1	CEACAM16-AS1
ENSG00000231528	FAM225A	2.1353328388774	0.0298746537628924	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0073810	integenic	Not conserved	NA	NA	SLC31A2	ENSG00000274818
ENSG00000231806	PCAT7	3.9405957002789	7.28989413018976e-4	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0072925	anti_sense	Not conserved	hsa-miR-6089	NA	MFSD14B	ENSG00000261596
ENSG00000231964	NA	2.39724869393945	0.0056908732725386	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0077664	anti_sense	Not conserved	hsa-miR-520a-5p	Mean corpuscular volume,-	MARCHF8	DZIP3
ENSG00000232807	NA	3.5550665272173	9.60231971390661e-4	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0075906	anti_sense,sense	Q90	hsa-miR-619-5p,hsa-miR-3194-5p,hsa-miR-4472,hsa-miR-4722-5p	Adolescent idiopathic scoliosis,-	IL15RA	FSIP1
ENSG00000232907	DLGAP4-AS1	4.52222556682538	0.00704414631609335	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0129836	anti_sense	Q75	NA	-	SLA2	ENSG00000237852
ENSG00000232956	SNHG15	1.5028518666214	1.12805269381612e-16	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0057702	anti_sense,sense	Q50	hsa-miR-4726-3p,hsa-miR-7107-5p	Body height,Diastolic blood pressure,-	MYO1G	ACOT9
ENSG00000233016	SNHG7	1.31271257487999	0.00655719918677971	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0075291	anti_sense	Q90	hsa-miR-6089,hsa-miR-6829-3p	Body height,-	NA	LRRC27
ENSG00000233038	PTPRN2-AS1	-2.0262956754154	9.15326957120542e-4	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0062762	anti_sense	Not conserved	hsa-miR-762,hsa-miR-3195,hsa-miR-4297,hsa-miR-5787,hsa-miR-6813-5p,hsa-miR-7113-3p	-	DNAJB6	ARL3
ENSG00000233184	DPH5-DT	2.46260108070903	0.0384438235072182	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0005565	anti_sense	Q50	NA	Response to perphenazine,Response to tricyclic antidepressant; Qt interval,-	SLC30A7	FBLL1
ENSG00000233223	NA	-2.17300001325181	2.48933634554419e-18	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0114322	anti_sense	Q50	hsa-miR-363-5p,hsa-miR-1224-3p,hsa-miR-6089,hsa-miR-7160-3p	Testosterone measurement; Sex hormone-binding globulin measurement; Serum igm measurement,Testosterone measurement,Serum metabolite measurement,Cortical thickness,Metabolic syndrome,Heel bone mineral density,Fev/fec ratio; Response to bronchodilator,-,Testosterone measurement; Sex hormone-binding globulin measurement,Protein measurement; Sex hormone-binding globulin measurement; Serum iga measurement,Red blood cell distribution width,Platelet component distribution width	SOX15	HDLBP
ENSG00000233429	HOTAIRM1	2.0110243962458	0.0315507156890794	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0056850	anti_sense	Q90	hsa-miR-1224-3p,hsa-miR-3960	Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Tonsillectomy risk measurement,-	EVX1	TMEM221
ENSG00000233834	MACC1-DT	2.0117619282794	2.17198074452968e-6	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0056475	anti_sense	Q50	hsa-miR-204-3p	Response to antineoplastic agent; Response to etoposide,-	ITGB8	NTN1
ENSG00000233968	NA	7.39744836184579	0.047143109288459203	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0076525	anti_sense	Not conserved	NA	Susceptibility to pneumonia measurement,Blood protein measurement,-	NSUN6	CDH10
ENSG00000234191	LINC01283	-3.39920760166441	2.03955499549998e-5	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0137357	integenic	Q75	NA	NA	BCOR	HS3ST3A1
ENSG00000234199	LINC01191	1.91132550387595	0.0294255037020915	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0018115	integenic	Not conserved	NA	NA	ACTR3	MIR222HG
ENSG00000234506	LINC01506	3.09107988144056	1.62585148719522e-4	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0071693	integenic	Not conserved	hsa-miR-5787	NA	TMEM252	P2RY6
ENSG00000234741	GAS5	1.01198768440809	0.00934923457870802	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0008545	anti_sense	Q50	hsa-miR-4292	Intelligence,Body height,Erythrocyte count,Hematocrit; Hemoglobin measurement,-,Red blood cell density measurement; Erythrocyte count	CENPL	AKR1E2
ENSG00000234771	SLC25A25-AS1	2.61154557316331	0.0125963204217819	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0074573	anti_sense	Q90	hsa-miR-328-5p,hsa-miR-1228-5p,hsa-miR-3714,hsa-miR-2392,hsa-miR-6803-5p	-	PTGES2	CMAHP
ENSG00000234883	MIR155HG	1.45427979639068	4.87230474456864e-14	LPS_Nuclear_vs_LPS_Whole_Cell	HSALNG0132382	anti_sense,sense	Q75	hsa-miR-6089,hsa-miR-8485	Neuropsychological test,Intelligence,Response to carboplatin,Nicotine dependence symptom count,Gout,Open-angle glaucoma,Triglyceride measurement,Erythrocyte count,Chronic lymphocytic leukemia,Cerebrospinal fluid biomarker measurement; Alpha synuclein measurement,Duchenne muscular dystrophy; Disease progression measurement,-,Amyloid plaque accumulation rate	JAM2	SAT1
