Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000222041	CYTOR	1.51640836612065	0.00383223590821457	LPS_vs_MUS	HSALNG0016642	integenic	Not conserved	hsa-miR-519d-5p,hsa-miR-1343-3p,hsa-miR-5787,hsa-miR-6779-5p,hsa-miR-6800-3p,hsa-miR-6813-5p	Mitochondrial heteroplasmy measurement,-	PLGLB2	SAT1
ENSG00000222042	NA	5.07184154396059	4.97523661677912e-4	LPS_vs_MUS	HSALNG0132366	integenic	Not conserved	NA	NA	MRPL39	ZDHHC4P1
ENSG00000223525	RABGAP1L-IT1	4.41658922349379	0.0440181736306919	LPS_vs_MUS	HSALNG0008575	sense	Not conserved	hsa-miR-619-5p	NA	RABGAP1L	ADAMTS8
ENSG00000223834	NA	-4.57016586488294	0.0457970026813327	LPS_vs_MUS	HSALNG0077094	integenic	Q50	NA	-	ZEB1	ENSG00000260316
ENSG00000223855	PDGFA-DT	2.53006115380856	0.00859875046289448	LPS_vs_MUS	HSALNG0055544	anti_sense	Q90	hsa-miR-4508,hsa-miR-6789-3p	Balding measurement,Alopecia,-	DNAAF5	KRTCAP3
ENSG00000223901	NA	2.82705212375635	3.81578571847416e-4	LPS_vs_MUS	HSALNG0133720	anti_sense	Q50	NA	-	YBEY	ZDHHC4P1
ENSG00000224116	INHBA-AS1	4.03632126241846	0.0013217077900191	LPS_vs_MUS	HSALNG0057482	integenic	Not conserved	hsa-miR-6124	NA	SUGCT	MTCO1P4
ENSG00000224666	ETV7-AS1	3.26601331080764	0.0385553319041276	LPS_vs_MUS	HSALNG0049748	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-3652,hsa-miR-4674,hsa-miR-6089	Rheumatoid arthritis,Leukocyte count,Mean platelet volume,Eczema; Allergic rhinitis,-	KCTD20	BMP6
ENSG00000224945	NA	-5.77275789569655	0.0055412373158907	LPS_vs_MUS	HSALNG0072581	sense	Not conserved	NA	NA	SHC3	DEPDC7
ENSG00000225177	NHSL1-AS1	-2.20565815074807	0.0442447987269118	LPS_vs_MUS	HSALNG0053831	anti_sense	Q75	hsa-miR-345-5p,hsa-miR-1228-5p,hsa-miR-4534,hsa-miR-6816-5p	-	CCDC28A	KLHL8
ENSG00000225963	NA	2.84472007605904	0.00304351019513046	LPS_vs_MUS	HSALNG0022854	anti_sense	Q50	hsa-miR-6089,hsa-miR-6763-5p	Subcutaneous adipose tissue measurement,Metabolic rate measurement,Serum non-albumin protein measurement,Obsessive-compulsive disorder; Obsessive-compulsive symptom measurement,-	SP140	SLC30A4
ENSG00000226125	LINC01907	-4.60735305020216	0.0440143125426029	LPS_vs_MUS	HSALNG0022889	integenic	Not conserved	hsa-miR-6089	-	GPR55	ENSG00000280060
ENSG00000226137	BAIAP2-DT	-3.28651219732467	0.00256953189168465	LPS_vs_MUS	HSALNG0119226	integenic	Not conserved	hsa-miR-3943	-	AATK	RASAL1
ENSG00000226281	NA	-2.95987441517488	0.0466722626004171	LPS_vs_MUS	HSALNG0047836	integenic	Not conserved	hsa-miR-762,hsa-miR-5787	NA	F13A1	CCDC88A
ENSG00000226312	CFLAR-AS1	2.39089974408759	5.31148019377776e-4	LPS_vs_MUS	HSALNG0021529	anti_sense	Q50	hsa-miR-30b-3p	Total blood protein measurement,-	HYCC2	DDX3X
ENSG00000227392	HPN-AS1	3.01205052562398	0.0129587772320226	LPS_vs_MUS	HSALNG0125567	anti_sense	Not conserved	NA	NA	LGI4	RAB1AP1
ENSG00000228317	FKTN-AS1	5.1756551105027	0.011937478295807	LPS_vs_MUS	HSALNG0073451	anti_sense	Q50	hsa-miR-5589-5p	Lysophosphatidylethanolamine 18:1 measurement,-	ABCA1	RNU6-444P
ENSG00000228318	NA	3.94701126589309	3.49869138311389e-5	LPS_vs_MUS	HSALNG0133209	anti_sense,sense	Not conserved	hsa-miR-1268b,hsa-miR-6089	Serum alanine aminotransferase measurement,3-hydroxypropylmercapturic acid measurement,Atrial fibrillation; Diastolic blood pressure; Ventricular rate measurement; Diabetes mellitus; Heart failure; Cancer; Body mass index; Stroke; Total cholesterol measurement; Systolic blood pressure; Mortality; High density lipoprotein cholesterol measurement; Triglyceride measurement; Hematocrit; Glucose measurement; Coronary artery disease,-	TMPRSS2	ENSG00000251922
ENSG00000228863	NA	3.04837540796371	5.72989532856418e-5	LPS_vs_MUS	HSALNG0007856	anti_sense	Not conserved	hsa-miR-4776-3p	Moderate albuminuria,-	SLAMF7	ZHX2
ENSG00000229017	LINC01277	2.99158791681868	0.0316136983383935	LPS_vs_MUS	HSALNG0149537	integenic	Not conserved	NA	NA	HIVEP2	ENSG00000274441
ENSG00000229153	EPHA1-AS1	2.5188186960587	0.0232209695988437	LPS_vs_MUS	HSALNG0061963	anti_sense,sense	Q50	hsa-miR-762,hsa-miR-3657,hsa-miR-1268b,hsa-miR-6089	Family history of alzheimer’s disease,Protein measurement,-	TAS2R41	PTPN1
ENSG00000229531	RABGAP1L-AS1	3.24983795613142	0.0440181736306919	LPS_vs_MUS	HSALNG0008577	anti_sense	Q75	NA	Low density lipoprotein cholesterol measurement,Smoking initiation,-	MRPS14	LINC01819
ENSG00000229873	OGFR-AS1	2.10334202277691	0.0222897758560318	LPS_vs_MUS	HSALNG0131564	anti_sense	Q90	hsa-miR-1271-5p,hsa-miR-6800-3p	-	TCFL5	MVP-DT
ENSG00000229922	LINC02865	3.54364877647288	0.00204043235175354	LPS_vs_MUS	HSALNG0053801	integenic	Q50	hsa-miR-6873-3p	Eosinophil count; Ejection fraction measurement; Eosinophil percentage of leukocytes,Cardiac troponin t measurement,Rheumatoid arthritis,Phosphatidylcholine ether measurement,-	TNFAIP3	TRIM31
ENSG00000229962	NA	3.91722761464297	0.00282278703209586	LPS_vs_MUS	HSALNG0132380	integenic	Q75	hsa-miR-6507-5p,hsa-miR-6732-5p	Hair color,Hair colour measurement,-	MRPL39	KRT7
ENSG00000230438	SERPINB9P1	2.7964968020104	0.00565807486644637	LPS_vs_MUS	HSALNG0047525	integenic	Not conserved	NA	NA	SERPINB9	PKIG
ENSG00000230686	NA	3.73815451928949	0.0063595984840354	LPS_vs_MUS	HSALNG0021144	anti_sense	Q50	NA	NA	GLS	FKTN-AS1
ENSG00000231233	CFAP58-DT	1.98227355362918	0.0084328093981657	LPS_vs_MUS	HSALNG0080427	integenic	Q50	NA	NA	ITPRIP	RNF19A
ENSG00000231407	GORAB-AS1	2.79224763613011	0.031350339838463	LPS_vs_MUS	HSALNG0008377	anti_sense	Q50	hsa-miR-5011-3p,hsa-miR-8485	Bmi-adjusted waist-hip ratio,Adolescent idiopathic scoliosis,Bmi-adjusted waist circumference,Soluble triggering receptor expressed on myeloid cells 2 measurement,-,Androgenetic alopecia	KIFAP3	EHF
ENSG00000231858	STAT4-AS1	2.48377968236169	0.00597693620393118	LPS_vs_MUS	HSALNG0021145	anti_sense	Q75	hsa-miR-3666	-	GLS	RIGI
ENSG00000231964	NA	-4.59850189696707	0.00349923024081419	LPS_vs_MUS	HSALNG0077664	anti_sense	Not conserved	hsa-miR-520a-5p	Mean corpuscular volume,-	MARCHF8	AK4P4
ENSG00000232043	NA	2.57570436520432	0.00972036647744473	LPS_vs_MUS	HSALNG0130783	anti_sense	Not conserved	NA	Heel bone mineral density,Duchenne muscular dystrophy; Disease progression measurement	RIPOR3	ENSG00000235869
ENSG00000232680	NA	2.64055947524994	0.0448756162766963	LPS_vs_MUS	HSALNG0125614	integenic	Not conserved	NA	NA	KRTDAP	GCNT4
ENSG00000232759	STEAP1B-AS1	3.92861055568752	0.0125595613878025	LPS_vs_MUS	HSALNG0056606	anti_sense	Q50	hsa-miR-892b,hsa-miR-4472,hsa-miR-4534	Atopic asthma,C-reactive protein measurement,Unipolar depression,-	IL6	ENSG00000233817
ENSG00000232803	SLCO4A1-AS1	2.71970740646683	0.0440733737437755	LPS_vs_MUS	HSALNG0146997	anti_sense	Q75	hsa-miR-5196-5p	Human papilloma virus infection; Oral cavity cancer,-	TCFL5	FOXO3
ENSG00000232949	NA	3.35732362003382	0.0409268158212957	LPS_vs_MUS	HSALNG0056606	anti_sense	Q50	hsa-miR-892b,hsa-miR-4472,hsa-miR-4534	Atopic asthma,C-reactive protein measurement,Unipolar depression,-	IL6	IFNL1
ENSG00000233806	LINC01237	2.7118038880016	0.0416469748433717	LPS_vs_MUS	HSALNG0023737	anti_sense	Not conserved	hsa-miR-891a-3p,hsa-miR-937-5p,hsa-miR-4505,hsa-miR-4722-5p,hsa-miR-6085,hsa-miR-6748-3p,hsa-miR-6792-3p,hsa-miR-6883-5p,hsa-miR-6889-3p,hsa-miR-7108-5p	Caudal anterior cingulate cortex volume measurement,Brain aneurysm,Eczema,Ovarian carcinoma,High density lipoprotein cholesterol measurement,Age at onset; Refractive error; Myopia,-	RTP5	MTCO2P4
ENSG00000233817	NA	3.59153011713975	0.0251303767821511	LPS_vs_MUS	HSALNG0073854	integenic	Not conserved	hsa-miR-505-5p	Heel bone mineral density,Hair colour measurement,-	RGS3	STEAP1B-AS1
ENSG00000233885	YEATS2-AS1	1.7681319926034	0.0282627610449684	LPS_vs_MUS	HSALNG0031185	anti_sense	Q50	NA	-	NA	RAB1AP1
ENSG00000233975	LINC02574	2.44245349059716	0.0466722626004171	LPS_vs_MUS	HSALNG0002009	integenic	Q50	hsa-miR-619-5p	Body weight,Systolic blood pressure; Pulse pressure measurement; Mean arterial pressure,Body mass index,-	IFI6	PHACTR4
ENSG00000234199	LINC01191	2.12549555949465	0.0252753161206521	LPS_vs_MUS	HSALNG0018115	integenic	Not conserved	NA	NA	ACTR3	NCCRP1
ENSG00000234263	MAP3K5-AS1	3.44294027957922	0.00164643584110337	LPS_vs_MUS	HSALNG0053716	anti_sense	Q75	NA	Unipolar depression	PEX7	WFDC2
ENSG00000234362	LINC01914	3.75939332884062	0.00929469715621701	LPS_vs_MUS	HSALNG0014404	integenic	Q75	hsa-miR-622	Chronotype measurement,Fasting blood glucose measurement,Gastric carcinoma,Self reported educational attainment; Cognitive function measurement,Cognitive function measurement,Intelligence,Self reported educational attainment; Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Low density lipoprotein triglyceride measurement; Body mass index; Body fat percentage; Body height; High density lipoprotein cholesterol measurement; Aspartate aminotransferase measurement,Body mass index,Eye colour measurement,Lifestyle measurement,Triacylglycerol 48:0 measurement,Mathematical ability,Unipolar depression,Bmi-adjusted waist-hip ratio,Gut microbiome measurement,Rheumatoid arthritis,Hair colour measurement; Heel bone mineral density,Electrocardiography,Breast carcinoma,Fev/fec ratio; Response to bronchodilator,Conduct disorder; Parental emotion expression measurmement,Cingulate cortex measurement; Amyloid-beta measurement,Response to vaccine,-	COX7A2L	ENSG00000271830
ENSG00000234393	NA	3.4279848019074	5.31148019377776e-4	LPS_vs_MUS	HSALNG0080759	anti_sense	Q75	hsa-miR-5194	NA	NRAP	ADORA2A-AS1
ENSG00000234717	TMEM212-AS1	3.34067437410014	0.0215362686914345	LPS_vs_MUS	HSALNG0030700	anti_sense	Q50	hsa-miR-5004-3p,hsa-miR-6089	Sex hormone-binding globulin measurement,Body mass index,Colorectal cancer,Corneal resistance factor,White matter hyperintensity measurement; Hypertension,-	PLD1	GATA6
ENSG00000234912	SNHG20	-2.42519759995389	0.0125468511894741	LPS_vs_MUS	HSALNG0118895	sense	Q50	hsa-miR-619-5p,hsa-miR-762,hsa-miR-4449,hsa-miR-6069,hsa-miR-6089,hsa-miR-6777-3p	Heel bone mineral density,-	SEC14L1	KRT8P3
ENSG00000235366	LINC01055	3.51532255010556	0.0427830604284147	LPS_vs_MUS	HSALNG0096844	integenic	Not conserved	NA	-	ERICH6B	FKBP1BP1
ENSG00000235888	LINC02940	2.32920584694729	0.0430267239934436	LPS_vs_MUS	HSALNG0133099	integenic	Q50	hsa-miR-331-3p,hsa-miR-412-3p,hsa-miR-668-3p,hsa-miR-3189-5p,hsa-miR-4710,hsa-miR-5787,hsa-miR-6744-3p,hsa-miR-6748-3p,hsa-miR-6803-5p,hsa-miR-6780b-3p	Drugs affecting bone structure and mineralization use measurement; Osteoporosis; Heel bone mineral density,Bone density,Nicotine dependence,Covid-19,Nicotine dependence symptom count,Open-angle glaucoma,Female reproductive system disease,Colorectal cancer,Psoriasis; Neutrophil count; Mean corpuscular hemoglobin concentration; Platelet crit; Red blood cell distribution width; Ulcerative colitis; Ankylosing spondylitis; Mean corpuscular hemoglobin; Basophil count; Myeloid white cell count; Leukocyte count; Crohn's disease; Eosinophil count; Sclerosing cholangitis; Granulocyte count,Eye morphology measurement,C-reactive protein measurement; Inflammatory bowel disease; Alkaline phosphatase measurement; Ulcerative colitis; Crohn's disease; Triglyceride measurement,Ankylosing spondylitis; Takayasu arteritis,Ankylosing spondylitis,Inflammatory bowel disease; Ankylosing spondylitis; Takayasu arteritis; Hemoglobin measurement; Sclerosing cholangitis,Fibrinogen measurement,Autoimmune thyroid disease; Psoriasis; Common variable immunodeficiency; Alkaline phosphatase measurement; C-reactive protein measurement; Ulcerative colitis; Ankylosing spondylitis; Systemic lupus erythematosus; Crohn's disease; Celiac disease; Autoimmune disease; Hemoglobin measurement; Juvenile idiopathic arthritis,Hemoglobin measurement; Takayasu arteritis,Neutrophil count; Granulocyte percentage of myeloid white cells; Leukocyte count; Neutrophil percentage of leukocytes; Monocyte percentage of leukocytes,C-reactive protein measurement,Ulcerative colitis; Red blood cell distribution width,Alkaline phosphatase measurement; Mean corpuscular hemoglobin; Red blood cell distribution width,Red blood cell distribution width,Ulcerative colitis; Rheumatoid arthritis,C-reactive protein measurement; Takayasu arteritis,-	PSMG1	NDRG1
ENSG00000236144	TMEM147-AS1	-2.01125525354083	0.0306062150020251	LPS_vs_MUS	HSALNG0125628	anti_sense	Q75	hsa-miR-3155b,hsa-miR-6089,hsa-miR-6826-3p	Systolic blood pressure change measurement; Diastolic blood pressure change measurement,-	ATP4A	RPRD2
ENSG00000236591	UST-AS2	3.66139143923351	0.00582751394658399	LPS_vs_MUS	HSALNG0054229	anti_sense	Not conserved	hsa-miR-4284,hsa-miR-4292,hsa-miR-8485	NA	ZC3H12D	LINC02457
ENSG00000236682	MAP3K2-DT	-3.55016099951109	0.00327114066667653	LPS_vs_MUS	HSALNG0018617	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-1237-5p,hsa-miR-4292,hsa-miR-3180,hsa-miR-4488,hsa-miR-3960	Protein c measurement,Self reported educational attainment,-	PROC	SPIN1
ENSG00000237181	PRKAR1B-AS1	1.87428199881538	0.00371023451561755	LPS_vs_MUS	HSALNG0055551	anti_sense	Not conserved	hsa-miR-874-3p,hsa-miR-4667-3p,hsa-miR-6749-3p	Erythrocyte count,-	DNAAF5	NUP98
ENSG00000237633	NA	3.82064823518562	0.016612360167822	LPS_vs_MUS	HSALNG0013242	anti_sense	Not conserved	NA	Aging,Cleft lip; Glomerular filtration rate; Cleft palate; Progranulin measurement,Oral cleft,Cleft lip; Oral cleft; Cleft palate,Cleft lip; Cleft palate,-	MYCN	TRGC1
ENSG00000237940	LINC01238	3.07101013801514	0.0347904775243198	LPS_vs_MUS	HSALNG0023737	anti_sense	Not conserved	hsa-miR-891a-3p,hsa-miR-937-5p,hsa-miR-4505,hsa-miR-4722-5p,hsa-miR-6085,hsa-miR-6748-3p,hsa-miR-6792-3p,hsa-miR-6883-5p,hsa-miR-6889-3p,hsa-miR-7108-5p	Caudal anterior cingulate cortex volume measurement,Brain aneurysm,Eczema,Ovarian carcinoma,High density lipoprotein cholesterol measurement,Age at onset; Refractive error; Myopia,-	RTP5	UBE3AP2
ENSG00000238045	MVP-DT	2.09092759885648	0.00466341466479442	LPS_vs_MUS	HSALNG0144898	anti_sense	Q90	hsa-miR-4745-3p	NA	CDIPT	RNF213-AS1
ENSG00000238160	LINC02863	2.6170957274183	0.018111916597959	LPS_vs_MUS	HSALNG0044838	anti_sense	Q50	hsa-miR-4436a	Fibrinogen measurement,Chronic obstructive pulmonary disease,Metabolite measurement,Apolipoprotein b measurement,Glycine measurement,Red blood cell distribution width,Neutrophil percentage of leukocytes,Psoriasis; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,-	IRF1	ENSG00000280161
ENSG00000239213	NCK1-DT	-2.55821035334123	0.0118160862374152	LPS_vs_MUS	HSALNG0029189	anti_sense	Q90	hsa-miR-23a-5p,hsa-miR-135a-3p,hsa-miR-619-5p,hsa-miR-1268b,hsa-miR-4447,hsa-miR-3960,hsa-miR-6089	Lymphocyte count,Body mass index,-	STAG1	SAP30BP
ENSG00000240498	CDKN2B-AS1	1.78174553810985	0.0136191048904621	LPS_vs_MUS	HSALNG0070400	integenic	Not conserved	NA	Eosinophil count,Colorectal cancer,Coronary artery disease; Parental longevity,-	MTAP	BAALC-AS1
ENSG00000241155	ARHGAP31-AS1	2.15373517385091	0.0236604451097339	LPS_vs_MUS	HSALNG0028303	intronic_antisense	Not conserved	hsa-miR-4730	NA	B4GALT4	SMTNL2
ENSG00000242048	PRKAG2-AS2	2.42331162805411	0.0185268140895859	LPS_vs_MUS	HSALNG0149841	anti_sense	Not conserved	NA	NA	GALNTL5	KIAA1522
ENSG00000242125	SNHG3	-1.6288562180328	0.0327154112556999	LPS_vs_MUS	HSALNG0002066	sense	Not conserved	hsa-miR-30b-3p,hsa-miR-4492,hsa-miR-5787,hsa-miR-6890-5p	Systolic blood pressure,Nighttime rest measurement,-	RCC1	METAP1
ENSG00000244879	GABPB1-AS1	-2.41276444942045	0.0352293643536769	LPS_vs_MUS	HSALNG0105872	anti_sense,sense	Q90	hsa-miR-619-5p,hsa-miR-4505	Superior frontal gyrus volume measurement,Adolescent idiopathic scoliosis,Testosterone measurement,Platelet crit,Breast carcinoma,Fev/fec ratio,Body height,Blood phosphate measurement,-	USP8	ENSG00000279495
