Ensembl_ID	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC
ENSG00000178803	4.57322357242812	3.69404369514874e-16	LPS_vs_PBS	HSALNG0134495	anti_sense	Q50	hsa-miR-370-3p,hsa-miR-6807-3p	Alcohol consumption measurement,Acne,Sodium measurement,Glucagon measurement,Coffee consumption measurement,Supramarginal gyrus volume measurement,Tea consumption measurement,Cups of coffee per day measurement,Serum gamma-glutamyl transferase measurement,Coffee consumption measurement; Tea consumption measurement,Alcohol use disorder measurement; Alcohol consumption measurement,-	GUCD1
ENSG00000178977	-2.72587377745547	2.76000226366767e-7	LPS_vs_PBS	HSALNG0114404	overlap_sense,sense	Q75	hsa-miR-23a-5p,hsa-miR-1260b,hsa-miR-4526	Apolipoprotein a 1 measurement,Mitochondrial dna measurement,Panic disorder; Anxiety disorder,Diastolic blood pressure,-,Neuroticism measurement,Monocyte count	CTC1
ENSG00000179406	-1.39349549742393	0.00126899398257611	LPS_vs_PBS	HSALNG0058597	integenic	Not conserved			GUSB
ENSG00000180539	-3.99417020836419	1.64480618870789e-16	LPS_vs_PBS	HSALNG0075339	anti_sense	Q50	hsa-miR-210-5p,hsa-miR-619-5p,hsa-miR-4308,hsa-miR-4270,hsa-miR-6752-3p	Leukocyte count,Lymphocyte count,-	PAXX
ENSG00000181577	3.6610421341514	2.69247068634486e-8	LPS_vs_PBS	NA	NA	NA	NA	NA	TMEM63B
ENSG00000181800	-2.73713378074415	4.959365524379e-6	LPS_vs_PBS	HSALNG0142713	anti_sense	Not conserved			USP6NL
ENSG00000183154	-4.75221515276289	4.62955575128521e-8	LPS_vs_PBS	HSALNG0150383	anti_sense	Q75		-	BRF2
ENSG00000183242	4.41977163976346	0.00131076649277244	LPS_vs_PBS	HSALNG0083478	integenic	Q90		-	EIF3M
ENSG00000183250	-1.47268897787265	0.0210732561048393	LPS_vs_PBS	HSALNG0133586	integenic	Not conserved	hsa-miR-1268b,hsa-miR-1273h-5p	Heel bone mineral density	ITGB2
ENSG00000184441	-1.39771944287206	0.0326161542877022	LPS_vs_PBS	HSALNG0133526	anti_sense	Not conserved	hsa-miR-4447,hsa-miR-4472,hsa-miR-4781-5p,hsa-miR-6748-3p	-	PFKL
ENSG00000185433	5.59303550026611	1.95403226834307e-14	LPS_vs_PBS	HSALNG0132374	integenic	Not conserved			MRPL39
ENSG00000186235	-2.76303508693942	7.84032246792912e-4	LPS_vs_PBS	HSALNG0023418	integenic	Not conserved	hsa-miR-3620-5p,hsa-miR-4492,hsa-miR-4505,hsa-miR-1587,hsa-miR-4685-3p,hsa-miR-6753-5p,hsa-miR-6784-5p,hsa-miR-1273h-5p,hsa-miR-7846-3p,hsa-miR-8072	Chronotype measurement	HES6
ENSG00000188185	-1.66398692133155	0.00251972516594558	LPS_vs_PBS	HSALNG0057380	sense	Not conserved	hsa-miR-3925-3p,hsa-miR-6089	-	RALA
ENSG00000196668	3.54357420350999	0.0341649766860807	LPS_vs_PBS	HSALNG0094327	integenic	Q75	hsa-miR-4297,hsa-miR-7109-5p	-	MAP1LC3B2
ENSG00000196810	-1.52493449020012	0.00173646077197548	LPS_vs_PBS	HSALNG0032263	anti_sense	Not conserved	hsa-miR-505-5p	Pulse pressure measurement,-	MAEA
ENSG00000197536	3.5090275640972	1.2108671468202e-16	LPS_vs_PBS	HSALNG0044848	anti_sense,sense	Q50	hsa-miR-33b-5p,hsa-miR-4257,hsa-miR-4463,hsa-miR-6748-3p,hsa-miR-6803-5p	Fibrinogen measurement,Chronic obstructive pulmonary disease,Metabolite measurement,Apolipoprotein b measurement,Glycine measurement,Red blood cell distribution width,Neutrophil percentage of leukocytes,Ulcerative colitis; Diastolic blood pressure; Inflammatory bowel disease; Crohn's disease,Psoriasis; Inflammatory bowel disease; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Adult onset asthma; Sclerosing cholangitis,Fibrinogen measurement; Sex hormone-binding globulin measurement,Urinary albumin to creatinine ratio,Diastolic blood pressure; Crohn's disease,Atopic asthma,Eosinophil count; Eosinophil percentage of leukocytes,Mean corpuscular hemoglobin,Nasal cavity polyp; Perceived unattractiveness to mosquitos measurement; Adult onset asthma,Serum metabolite measurement; Low density lipoprotein cholesterol measurement; Crohn's disease; Eczema; Systemic juvenile idiopathic arthritis, polyarticular juvenile idiopathic arthritis, rheumatoid factor negative, oligoarticular juvenile idiopathic arthritis; Rheumatoid arthritis; Aspartate aminotransferase measurement,Respiratory system disease; Adult onset asthma,Carotid plaque build,Low density lipoprotein cholesterol measurement,Chronic obstructive pulmonary disease; Smoking status measurement,Neutrophil count,Fibrinogen measurement; Lymphocyte count,Polycystic ovary syndrome,Fibrinogen measurement; Sex hormone-binding globulin measurement; Balding measurement,Neutrophil percentage of granulocytes; Eosinophil percentage of granulocytes; Mosquito bite reaction itch intensity measurement; Basophil count; Mosquito bite reaction size measurement; Eosinophil percentage of leukocytes; Eosinophil count,Mitochondrial dna measurement,Estrogen-receptor positive breast cancer; Breast carcinoma,Inhalant adrenergic use measurement,Cardiovascular disease,Eosinophil count,Diastolic blood pressure,Lymphocyte percentage of leukocytes,Total cholesterol measurement; Low density lipoprotein cholesterol measurement,Platelet count,Platelet crit,Psoriasis; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,Eczema; Allergic rhinitis,Fev/fec ratio,Autoimmune thyroid disease; Psoriasis; Common variable immunodeficiency; Mosquito bite reaction itch intensity measurement; Ulcerative colitis; Ankylosing spondylitis; Basophil count; Systemic lupus erythematosus; Crohn's disease; Mosquito bite reaction size measurement; Celiac disease; Autoimmune disease; Juvenile idiopathic arthritis,Psoriasis; Ulcerative colitis; Ankylosing spondylitis; Leukocyte count; Crohn's disease; Eosinophil percentage of leukocytes; Eosinophil count; Sclerosing cholangitis; Aspartate aminotransferase measurement,Hemoglobin a1 measurement,Reticulocyte count; Reticulocyte measurement,-	NA
ENSG00000197670	-1.56971382242656	0.021315844827128	LPS_vs_PBS	HSALNG0130935	anti_sense	Not conserved		Mean reticulocyte volume; Sex hormone-binding globulin measurement; Mean corpuscular volume; Erythrocyte count,Lymphocyte count	TSHZ2
ENSG00000197989	-2.27584794137342	4.4960166030094e-12	LPS_vs_PBS	HSALNG0002075	anti_sense	Q50	hsa-miR-363-5p,hsa-miR-324-5p,hsa-miR-3178,hsa-miR-4466,hsa-miR-6089,hsa-miR-6890-3p	-	TAF12
ENSG00000198711	-2.90425305880898	1.84120638489221e-5	LPS_vs_PBS	HSALNG0141766	anti_sense	Q50		-	MRPL37
ENSG00000203327	-3.46914335945795	0.00215305825968823	LPS_vs_PBS	HSALNG0014994	sense	Not conserved	hsa-miR-6089		CLHC1
ENSG00000203364	3.79113233171705	0.0176110233470048	LPS_vs_PBS	HSALNG0072823	anti_sense	Not conserved	hsa-miR-4488,hsa-miR-6089,hsa-miR-6763-5p	Serum alanine aminotransferase measurement; Aspartate aminotransferase measurement,Aspartate aminotransferase measurement,Dna methylation,Response to tenofovir	CARD19
ENSG00000203395	3.14911334293791	0.0240137669216969	LPS_vs_PBS	HSALNG0015689	anti_sense	Q50	hsa-miR-1268b		CNRIP1
ENSG00000203446	2.13000221506051	7.43666360381332e-4	LPS_vs_PBS	HSALNG0057426	anti_sense	Q90	hsa-miR-6089,hsa-miR-6824-3p	-	MPLKIP
ENSG00000203644	-1.19251140095532	0.0161259101640565	LPS_vs_PBS	HSALNG0147928	sense	Not conserved			TMCC1
ENSG00000203804	3.18554036041697	2.55953481642295e-4	LPS_vs_PBS	HSALNG0007053	anti_sense,sense	Q50	hsa-miR-30b-3p,hsa-miR-3196,hsa-miR-4508,hsa-miR-7160-3p	Aspartate aminotransferase measurement,Pulse pressure measurement,Eosinophil count; Eosinophil percentage of leukocytes,Basophil count,Total blood protein measurement; Neutrophil percentage of leukocytes; Blood protein measurement,Oral ulcer,Coronary artery disease,-	MCL1
ENSG00000203865	-1.49074879838501	0.00842173563098585	LPS_vs_PBS	HSALNG0006325	anti_sense	Q50	hsa-miR-1207-5p,hsa-miR-6891-5p	Leukocyte count; Myeloid white cell count,-,Leukocyte count	CD58
ENSG00000204054	-2.28859486347607	5.00517972449716e-13	LPS_vs_PBS	HSALNG0074742	integenic	Q75	hsa-miR-30b-3p,hsa-miR-619-5p,hsa-miR-1268b,hsa-miR-378g,hsa-miR-4686,hsa-miR-2467-5p,hsa-miR-5088-5p,hsa-miR-6089,hsa-miR-6742-5p,hsa-miR-6803-5p	Body height,-	NTMT1
ENSG00000204261	1.86137691494807	2.12412534854042e-6	LPS_vs_PBS	HSALNG0049455	anti_sense,sense	Q75		Systemic lupus erythematosus,Iga glomerulonephritis,Kidney disease,-,Platelet-to-lymphocyte ratio,Autoimmune disease	PSMB9
ENSG00000204685	-1.24390765974506	0.00856435026602329	LPS_vs_PBS	HSALNG0017031	integenic	Not conserved	hsa-miR-676-3p		CIAO1
ENSG00000205300	2.65315572872851	0.0222229742924112	LPS_vs_PBS	HSALNG0128297	integenic	Q50	hsa-miR-6769b-5p	Vital capacity,Platelet-derived growth factor bb measurement,-	RNF24
ENSG00000205444	5.36088355721085	9.82387107015119e-5	LPS_vs_PBS	HSALNG0047755	integenic	Not conserved	hsa-miR-3619-5p	Balding measurement,-	CDYL
ENSG00000205562	-3.55779028228425	0.0191840797941682	LPS_vs_PBS	HSALNG0102926	integenic	Q50		-	GALC
ENSG00000206344	2.15693525394396	0.00103418438980007	LPS_vs_PBS	HSALNG0049246	integenic	Not conserved	hsa-miR-4640-3p,hsa-miR-6769b-5p	Sneeze,Multiple myeloma,Platelet-to-lymphocyte ratio,Bmi-adjusted waist-hip ratio,Squamous cell lung carcinoma; Peptic ulcer and gastro-oesophageal reflux disease (gord) drug use measurement; Upper aerodigestive tract neoplasm; Susceptibility to pneumonia measurement,Blood protein measurement,Intelligence; Diastolic blood pressure; Susceptibility to mycobacterium tuberculosis infection measurement,Cytokine measurement,Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Susceptibility to shingles measurement,Lymphocyte count,Bmi-adjusted waist circumference,Bmi-adjusted hip circumference,Serum igg glycosylation measurement,Coronary artery disease,Platelet count,Autism spectrum disorder; Parental longevity,Von willebrand factor measurement,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Autism spectrum disorder,High density lipoprotein cholesterol measurement,Lung carcinoma,Response to thioamide; Drug-induced agranulocytosis,Handedness,Lupus nephritis; Blood protein measurement,-	TCF19
ENSG00000206567	-1.63931095492437	0.0222383183261104	LPS_vs_PBS	HSALNG0024081	sense	Not conserved	hsa-miR-3620-5p,hsa-miR-3650,hsa-miR-4472,hsa-miR-4486,hsa-miR-4505,hsa-miR-1587,hsa-miR-4747-3p,hsa-miR-6089		EMC3
ENSG00000212694	-1.70323826067127	3.28339497993849e-6	LPS_vs_PBS	HSALNG0094605	anti_sense,sense	Q90	hsa-miR-525-3p,hsa-miR-524-3p,hsa-miR-762,hsa-miR-3692-5p,hsa-miR-4433a-3p,hsa-miR-4472,hsa-miR-3155b,hsa-miR-4787-5p,hsa-miR-5581-5p,hsa-miR-5787,hsa-miR-6763-5p,hsa-miR-6803-5p,hsa-miR-4433b-3p	Leukocyte count; Neutrophil count; Myeloid white cell count; Platelet crit,Mean platelet volume,Eosinophil count,-	RHOF
ENSG00000212719	-1.00273490805508	0.0130908269291322	LPS_vs_PBS	HSALNG0115274	integenic	Not conserved	hsa-miR-612,hsa-miR-4268,hsa-miR-3670,hsa-miR-4486,hsa-miR-4492,hsa-miR-4514,hsa-miR-6870-5p,hsa-miR-6879-5p	Protein measurement,-	NATD1
ENSG00000213468	2.25281537157813	0.00226726880107425	LPS_vs_PBS	HSALNG0140173	integenic	Not conserved	hsa-miR-6089		IGSF1
ENSG00000213600	-1.99591516201616	0.0158425403919626	LPS_vs_PBS	HSALNG0026005	intronic_sense	Not conserved	hsa-miR-4508		GNAI2
ENSG00000213963	-1.6484838019787	4.79980229925573e-5	LPS_vs_PBS	HSALNG0020668	sense	Not conserved			NFE2L2
ENSG00000213994	2.23650808883981	0.0426824818435103	LPS_vs_PBS	HSALNG0075928	anti_sense	Not conserved	hsa-miR-4279,hsa-miR-6860	Interleukin 2 receptor antagonist measurement,Cumulative dose response to bevacizumab,-	IL2RA
ENSG00000214783	-1.83919432244185	0.0113501674095665	LPS_vs_PBS	HSALNG0057608	anti_sense	Not conserved			URGCP
ENSG00000214870	-1.74562927434487	0.0183440081959981	LPS_vs_PBS	HSALNG0056819	integenic	Not conserved			SNX10
ENSG00000214894	3.4711983326659	0.0122363535026613	LPS_vs_PBS	HSALNG0049199	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-6744-3p	Breast carcinoma,Mean platelet volume,Sleep duration,Cutaneous lupus erythematosus,Intelligence,Angina pectoris,Bmi-adjusted waist-hip ratio,Response to vaccine,Bmi-adjusted hip circumference,Reticulocyte count,Autoimmune thyroid disease; Bipolar disorder,Age-related macular degeneration,Reaction time measurement,Decreased fine motor function,17-hydroxyprogesterone measurement,Cytokine measurement,Protein measurement; Bmi-adjusted hip circumference,Bmi-adjusted hip circumference; Arterial stiffness measurement,Susceptibility to cold sores measurement,Susceptibility to plantar warts measurement,Susceptibility to chickenpox measurement,Susceptibility to shingles measurement,Autism spectrum disorder,Serum igg glycosylation measurement,Response to candesartan,Rosacea severity measurement,Cervical carcinoma,Eosinophil count,Glomerular filtration rate,Susceptibility to urinary tract infection measurement,Tonsillectomy risk measurement,Qrs amplitude; Qrs complex,Mosquito bite reaction size measurement; Mosquito bite reaction itch intensity measurement,-	IER3
ENSG00000214900	2.15933097586527	0.0014010910128519	LPS_vs_PBS	HSALNG0101158	integenic	Q50			VCPKMT
ENSG00000215244	1.5413666181141	0.00852602908054518	LPS_vs_PBS	HSALNG0142500	integenic	Not conserved		Rheumatoid arthritis,Thyroid preparation use measurement	PFKFB3
ENSG00000215256	-1.19184458995662	0.0017613762591402	LPS_vs_PBS	HSALNG0100084	integenic	Q50	hsa-miR-8089	-	NRL
ENSG00000215765	4.61438743665973	0.00267611269726245	LPS_vs_PBS	HSALNG0127569	sense	Not conserved		Blood protein measurement,Monocyte percentage of leukocytes,-	KIR2DL1
ENSG00000215769	-1.44198694437836	0.012512341057556	LPS_vs_PBS	HSALNG0118135	integenic	Not conserved	hsa-miR-5088-3p,hsa-miR-7108-3p,hsa-miR-10392-3p	-	LRRC37A3
ENSG00000216863	-1.96672366502295	0.00306523479696063	LPS_vs_PBS	HSALNG0047825	integenic	Not conserved			F13A1
ENSG00000216895	-1.69695405763996	0.00111181658930647	LPS_vs_PBS	HSALNG0062595	anti_sense	Q75	hsa-miR-486-3p,hsa-miR-619-5p,hsa-miR-4723-3p	Self reported educational attainment,-	NA
ENSG00000218510	-2.21292179557879	7.33313610234017e-5	LPS_vs_PBS	HSALNG0001554	sense	Q90	hsa-miR-25-5p,hsa-miR-765,hsa-miR-4448,hsa-miR-4733-3p,hsa-miR-6088	Leukocyte count; Neutrophil count; Myeloid white cell count,Neutrophil count,Neutrophil percentage of leukocytes,Alkaline phosphatase measurement,Body height; Bmi-adjusted hip circumference,Age at first birth measurement,Bmi-adjusted hip circumference,Systolic blood pressure; Body mass index,-	NA
ENSG00000219665	-1.2928213509025	0.00947644811698597	LPS_vs_PBS	HSALNG0124080	anti_sense,sense	Q75	hsa-miR-619-5p,hsa-miR-4290,hsa-miR-4488,hsa-miR-6735-5p	Corneal endothelial cell measurement,Heel bone mineral density,-	NA
ENSG00000221883	1.96184499352459	3.56583582749785e-4	LPS_vs_PBS	HSALNG0025886	anti_sense,sense	Q50	hsa-miR-619-5p,hsa-miR-6089	Platelet crit,-	SLC25A20
ENSG00000221949	3.85956951426319	3.23636943465714e-11	LPS_vs_PBS	HSALNG0143651	integenic	Q75	hsa-miR-4447	-	PPM1H
ENSG00000222004	-3.56955267241019	0.0136736857714801	LPS_vs_PBS	HSALNG0149622	integenic	Q90	hsa-miR-8485		SNX10
ENSG00000222041	1.73412320563812	3.56372237776838e-7	LPS_vs_PBS	HSALNG0016642	integenic	Not conserved	hsa-miR-519d-5p,hsa-miR-1343-3p,hsa-miR-5787,hsa-miR-6779-5p,hsa-miR-6800-3p,hsa-miR-6813-5p	Mitochondrial heteroplasmy measurement,-	PLGLB2
ENSG00000222042	4.61850757158703	0.00198473442262698	LPS_vs_PBS	HSALNG0132366	integenic	Not conserved			MRPL39
ENSG00000222043	2.56379681022958	2.12492700986155e-5	LPS_vs_PBS	HSALNG0020654	anti_sense	Q75	hsa-miR-326,hsa-miR-1237-5p,hsa-miR-6889-5p	-	HNRNPA3
ENSG00000223387	6.14104961432013	6.95486962642304e-9	LPS_vs_PBS	HSALNG0030744	integenic	Q75	hsa-miR-619-5p,hsa-miR-7150	Breast carcinoma,Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Hemoglobin measurement; Platelet crit; Monocyte percentage of leukocytes; Protein measurement; Tnf-related apoptosis-inducing ligand measurement; Serum gamma-glutamyl transferase measurement; Aspartate aminotransferase to alanine aminotransferase ratio; Platelet count; Triglyceride measurement; Hematocrit; Mean corpuscular volume; Aspartate aminotransferase measurement,Serum gamma-glutamyl transferase measurement,Sex hormone-binding globulin measurement; Serum albumin measurement,Sex hormone-binding globulin measurement; Renal cell carcinoma	NCEH1
ENSG00000223446	3.68030287575429	0.00753328201989982	LPS_vs_PBS	HSALNG0072817	integenic	Q50	hsa-miR-326,hsa-miR-619-5p,hsa-miR-4507,hsa-miR-5585-3p,hsa-miR-6132,hsa-miR-6764-5p,hsa-miR-6799-5p,hsa-miR-7112-5p	Body height,Adolescent idiopathic scoliosis	NINJ1
ENSG00000223511	2.54052029851415	0.0152253370067945	LPS_vs_PBS	HSALNG0151032	integenic	Not conserved	hsa-miR-512-5p		ASMT
ENSG00000223534	-1.97636461503217	0.0146992540727599	LPS_vs_PBS	HSALNG0049432	anti_sense	Q50		Ulcerative colitis,Total cholesterol measurement; Adult onset asthma,Physical activity measurement,Epstein-barr virus infection; Antibody measurement; Unipolar depression,Nephrotic syndrome,Varicella zoster virus seropositivity,Cancer,Neutrophil count,Bmi-adjusted hip circumference,Susceptibility to scarlet fever measurement	HLA-DQA1
ENSG00000223662	4.14853633448109	0.00547460775731287	LPS_vs_PBS	HSALNG0131951	anti_sense	Q75		-	RBM11
ENSG00000223692	-3.92030429584664	0.00779533179664748	LPS_vs_PBS	HSALNG0133742	sense	Q50		S100 calcium-binding protein b measurement	DIP2A
ENSG00000223711	2.37410875748581	0.00620391191345477	LPS_vs_PBS	HSALNG0031810	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-939-5p,hsa-miR-1237-5p,hsa-miR-4535,hsa-miR-6816-5p	-	MUC20
ENSG00000223745	-1.2164749238891	0.0020822990709265	LPS_vs_PBS	HSALNG0005250	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-4768-3p	Triglyceride measurement,Neutrophil percentage of granulocytes; Eosinophil count; Eosinophil percentage of granulocytes,Self reported educational attainment,Testosterone measurement,Mathematical ability,-	TMED5
ENSG00000223768	-2.35812386094656	2.67678134134209e-11	LPS_vs_PBS	HSALNG0133618	integenic	Q50	hsa-miR-92b-5p,hsa-miR-619-5p,hsa-miR-1205,hsa-miR-3692-5p,hsa-miR-3934-5p,hsa-miR-4472,hsa-miR-4505,hsa-miR-6751-3p,hsa-miR-6803-5p	Systemic lupus erythematosus,Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference,-	ADARB1
ENSG00000223834	-4.94022938442436	8.53665650195044e-5	LPS_vs_PBS	HSALNG0077094	integenic	Q50		-	ZEB1
ENSG00000223842	-3.46437513403393	0.0395929420410404	LPS_vs_PBS	HSALNG0010639	integenic	Not conserved	hsa-miR-7843-5p		ZC3H11B
ENSG00000223855	2.52866972887515	0.00353633026268041	LPS_vs_PBS	HSALNG0055544	anti_sense	Q90	hsa-miR-4508,hsa-miR-6789-3p	Balding measurement,Alopecia,-	DNAAF5
ENSG00000223882	-3.69054011898064	0.0327631814565185	LPS_vs_PBS	HSALNG0031195	anti_sense	Q50		Leukocyte count; Myeloid white cell count; Monocyte percentage of leukocytes	HTR3D
ENSG00000223901	2.60319994955719	8.99719306394586e-4	LPS_vs_PBS	HSALNG0133720	anti_sense	Q50		-	YBEY
ENSG00000223923	3.99967279275381	0.012787287768242	LPS_vs_PBS	HSALNG0022218	anti_sense	Q50	hsa-miR-30b-3p,hsa-miR-4265,hsa-miR-6873-3p	Cognitive decline measurement,-	RUFY4
ENSG00000223960	1.12388103366106	5.45888563474133e-5	LPS_vs_PBS	HSALNG0020702	anti_sense	Q50	hsa-miR-6089	Blood protein measurement,Psoriasis; Atopic eczema,-,Oligoclonal band measurement	OSBPL6
ENSG00000224078	-1.57834977988503	4.98434713008384e-7	LPS_vs_PBS	HSALNG0104546	anti_sense,sense	Q75	hsa-miR-30b-3p,hsa-miR-188-3p,hsa-miR-370-3p,hsa-miR-574-5p,hsa-miR-619-5p,hsa-miR-3176,hsa-miR-4268,hsa-miR-4430,hsa-miR-4478,hsa-miR-4492,hsa-miR-3064-3p,hsa-miR-4755-3p,hsa-miR-5193,hsa-miR-5693,hsa-miR-6845-5p,hsa-miR-6858-5p,hsa-miR-7109-5p	Panic disorder,Blood osmolality measurement,Neuroticism measurement,Myopia,Bone density,Inflammatory biomarker measurement; Ykl40 measurement,-	SNRPN
ENSG00000224116	3.91973809343604	0.0034043493200254	LPS_vs_PBS	HSALNG0057482	integenic	Not conserved	hsa-miR-6124		SUGCT
ENSG00000224186	-2.50918219118277	2.0826328848216e-4	LPS_vs_PBS	HSALNG0045024	integenic	Not conserved			CATSPER3
