"Ensembl_ID"	"Gene_symbol"	"logFC"	"FDR"	"Comparison"	"LncBook.ID"	"Type"	"Conservation"	"miRNA"	"GWAS"	"nearest.PC"	"Top.correlated.gene"
"ENSG00000285103"	"ENSG00000285103"	4.49700044061669	1.69869400244417e-08	"LPS_vs_Control"	"HSALNG0070557"	"anti_sense"	"Q75"	"hsa-miR-874-3p"	"Sporadic amyotrophic lateral sclerosis,Heart failure,-"	"IFNK"	"BIRC3"
"ENSG00000204054"	"LINC00963"	-2.18909764872779	1.23964714311052e-11	"LPS_vs_Control"	"HSALNG0074742"	"integenic"	"Q75"	"hsa-miR-30b-3p,hsa-miR-619-5p,hsa-miR-1268b,hsa-miR-378g,hsa-miR-4686,hsa-miR-2467-5p,hsa-miR-5088-5p,hsa-miR-6089,hsa-miR-6742-5p,hsa-miR-6803-5p"	"Body height,-"	"NTMT1"	"PHF20"
"ENSG00000289003"	"ENSG00000289003"	-3.08266210446085	0.00104712213367368	"LPS_vs_Control"	"HSALNG0014372"	"anti_sense,sense"	"Q50"	"hsa-miR-619-5p,hsa-miR-4447,hsa-miR-6089,hsa-miR-8485"	"Hematocrit; Hemoglobin measurement,Hematocrit; Erythrocyte count,Hematocrit,Hemoglobin measurement,Red blood cell density measurement,Response to candesartan,-"	"TMEM178A"	"FAM13B"
"ENSG00000225855"	"RUSC1-AS1"	1.81773649608172	0.00024703613691884	"LPS_vs_Control"	"HSALNG0007497"	"anti_sense"	"Q90"	"hsa-miR-6891-5p"	"Vitamin d measurement,-"	"ASH1L"	"UBA6"
"ENSG00000272941"	"ENSG00000272941"	3.2277940070275	2.38946640826163e-17	"LPS_vs_Control"	"HSALNG0061535"	"anti_sense"	"Q50"	NA	"-"	"TMEM140"	"RNF19A"
"ENSG00000231233"	"CFAP58-DT"	2.16701209584294	0.00013286932049618	"LPS_vs_Control"	"HSALNG0080427"	"integenic"	"Q50"	NA	NA	"ITPRIP"	"RNF19A"
"ENSG00000226239"	"ENSG00000226239"	4.66860612236322	9.58234065186499e-10	"LPS_vs_Control"	"HSALNG0129532"	"anti_sense"	"Q50"	NA	"Cystatin c measurement,Cognitive decline measurement,-"	"PDRG1"	"STAP1"
"ENSG00000279762"	"ENSG00000279762"	4.5088328814244	2.15792426172704e-10	"LPS_vs_Control"	"HSALNG0115783"	"anti_sense"	"Q90"	"hsa-miR-30b-3p,hsa-miR-6089"	"Systolic blood pressure,-"	"MYO1D"	"TDP1"
"ENSG00000257924"	"LINC02416"	4.64505348511996	5.84474338561763e-07	"LPS_vs_Control"	"HSALNG0090757"	"integenic"	"Not conserved"	"hsa-miR-619-5p"	"-"	"PCED1B"	"ARAP2"
"ENSG00000289372"	"ENSG00000289372"	3.49028646308708	0.030064483442539	"LPS_vs_Control"	"HSALNG0053067"	"anti_sense"	"Q75"	"hsa-miR-619-5p,hsa-miR-1268b,hsa-miR-4652-5p,hsa-miR-4710,hsa-miR-6089"	"Pulse pressure measurement,Systolic blood pressure,-"	"GOPC"	"ROS1"
"ENSG00000236901"	"MIR600HG"	-1.99035514088317	0.01246798072296	"LPS_vs_Control"	"HSALNG0074272"	"sense"	"Not conserved"	NA	"-"	"STRBP"	"RRP12"
"ENSG00000225465"	"RFPL1S"	-2.52211310850618	6.41511076346997e-05	"LPS_vs_Control"	"HSALNG0134830"	"anti_sense"	"Q90"	"hsa-miR-30b-3p,hsa-miR-361-3p,hsa-miR-363-5p,hsa-miR-619-5p,hsa-miR-1247-5p,hsa-miR-1268b,hsa-miR-4525,hsa-miR-6089,hsa-miR-6803-5p"	"Breast carcinoma,Upper aerodigestive tract neoplasm,-"	"THOC5"	"PITHD1"
"ENSG00000224078"	"SNHG14"	-1.60472652515214	1.93574705858163e-07	"LPS_vs_Control"	"HSALNG0104546"	"anti_sense,sense"	"Q75"	"hsa-miR-30b-3p,hsa-miR-188-3p,hsa-miR-370-3p,hsa-miR-574-5p,hsa-miR-619-5p,hsa-miR-3176,hsa-miR-4268,hsa-miR-4430,hsa-miR-4478,hsa-miR-4492,hsa-miR-3064-3p,hsa-miR-4755-3p,hsa-miR-5193,hsa-miR-5693,hsa-miR-6845-5p,hsa-miR-6858-5p,hsa-miR-7109-5p"	"Panic disorder,Blood osmolality measurement,Neuroticism measurement,Myopia,Bone density,Inflammatory biomarker measurement; Ykl40 measurement,-"	"SNRPN"	"PITHD1"
"ENSG00000230943"	"LINC02541"	3.27960377108122	2.54721651847539e-09	"LPS_vs_Control"	"HSALNG0052910"	"integenic"	"Not conserved"	NA	NA	"HDAC2"	"MRPS24"
"ENSG00000279342"	"ENSG00000279342"	-1.32853846747559	0.035565539041959	"LPS_vs_Control"	"HSALNG0087913"	"sense"	"Q50"	NA	NA	"MSANTD2"	"AHRR"
"ENSG00000289100"	"ENSG00000289100"	-3.97894937632319	7.63839751291188e-08	"LPS_vs_Control"	"HSALNG0049520"	"anti_sense"	"Q50"	"hsa-miR-619-5p,hsa-miR-7846-3p"	NA	"PFDN6"	"SUGP2"
"ENSG00000289586"	"ENSG00000289586"	-2.01994841526409	0.00768225120727864	"LPS_vs_Control"	"HSALNG0035338"	"integenic"	"Q50"	NA	NA	"SOWAHB"	"EYA2"
"ENSG00000287263"	"ENSG00000287263"	1.84303545800042	3.58518400446139e-08	"LPS_vs_Control"	"HSALNG0041483"	"integenic"	"Not conserved"	"hsa-miR-6807-3p"	"Intelligence,Cytokine measurement"	"ANXA2R"	"NTN1"
"ENSG00000239445"	"ST3GAL6-AS1"	-1.7445401693996	0.00106248684711084	"LPS_vs_Control"	"HSALNG0027499"	"anti_sense"	"Q50"	"hsa-miR-937-5p"	"Leukocyte count; Monocyte count,Vascular endothelial growth factor receptor 3 measurement,Monocyte percentage of leukocytes,Eosinophil count,Keratinocyte carcinoma; Basal cell carcinoma,Leukocyte count,Eosinophil count; Skin neoplasm,Eosinophil count; Eosinophil percentage of leukocytes,Unipolar depression,Non-melanoma skin carcinoma,-"	"DCBLD2"	"PPP2R5A"
"ENSG00000288999"	"ENSG00000288999"	2.49038815162107	8.0275803735495e-07	"LPS_vs_Control"	"HSALNG0010910"	"integenic"	"Not conserved"	"hsa-miR-4467"	NA	"CAPN2"	"IDI1"
"ENSG00000240288"	"GHRLOS"	-2.31946175939281	1.28815549214234e-05	"LPS_vs_Control"	"HSALNG0024099"	"anti_sense,sense"	"Q90"	"hsa-miR-4650-5p"	"Self reported educational attainment,Ghrelin measurement,-"	NA	"CBFB"
"ENSG00000286989"	"ENSG00000286989"	-3.13466055239087	0.00010576630810602	"LPS_vs_Control"	"HSALNG0000179"	"overlap_antisense"	"Q50"	"hsa-miR-338-3p,hsa-miR-4292,hsa-miR-4472,hsa-miR-1343-3p,hsa-miR-5572,hsa-miR-5587-3p,hsa-miR-6511b-3p,hsa-miR-6754-5p,hsa-miR-6803-5p,hsa-miR-6804-3p,hsa-miR-6890-3p"	"Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Low density lipoprotein triglyceride measurement; Body fat percentage; High density lipoprotein cholesterol measurement; Aspartate aminotransferase measurement,-"	"MIB2"	"PLEKHH3"
"ENSG00000227036"	"LINC00511"	2.07849387506164	0.0305077606897787	"LPS_vs_Control"	"HSALNG0118552"	"integenic"	"Not conserved"	"hsa-miR-4800-3p"	NA	"SLC39A11"	"PFN2"
"ENSG00000228544"	"CCDC183-AS1"	-1.49094513649913	0.0158676588735161	"LPS_vs_Control"	"HSALNG0075303"	"anti_sense"	"Q90"	"hsa-miR-3620-5p,hsa-miR-1587"	"-"	"LCN15"	"ZXDC"
"ENSG00000274833"	"ENSG00000274833"	3.71400362626276	0.0225482772500455	"LPS_vs_Control"	"HSALNG0119253"	"integenic"	"Q50"	"hsa-miR-1296-3p,hsa-miR-4508,hsa-miR-7106-5p"	"Dental caries; Bmi-adjusted hip circumference; Dentures"	"BAHCC1"	"CAMK2A"
"ENSG00000291203"	"ENSG00000291203"	-1.30717977573328	0.00791650772052531	"LPS_vs_Control"	"HSALNG0148177"	"anti_sense"	"Not conserved"	NA	NA	"USP53"	"OSBPL3"
"ENSG00000225138"	"SLC9A3-AS1"	-2.63720356671857	8.13598670765766e-08	"LPS_vs_Control"	"HSALNG0039449"	"anti_sense"	"Q75"	"hsa-miR-762,hsa-miR-541-3p,hsa-miR-4279,hsa-miR-3619-5p,hsa-miR-4505,hsa-miR-4508,hsa-miR-4632-3p,hsa-miR-1343-5p,hsa-miR-4722-5p,hsa-miR-4749-3p,hsa-miR-5787,hsa-miR-6132,hsa-miR-6720-3p,hsa-miR-6747-5p,hsa-miR-6873-3p"	"-,Hemoglobin measurement"	"EXOC3"	"RPS6KA2"
"ENSG00000224666"	"ETV7-AS1"	4.79991021459608	0.00022287291977409	"LPS_vs_Control"	"HSALNG0049748"	"anti_sense"	"Q50"	"hsa-miR-619-5p,hsa-miR-3652,hsa-miR-4674,hsa-miR-6089"	"Rheumatoid arthritis,Leukocyte count,Mean platelet volume,Eczema; Allergic rhinitis,-"	"KCTD20"	"LMCD1"
"ENSG00000273199"	"ENSG00000273199"	3.49481326563164	2.22160267457609e-10	"LPS_vs_Control"	NA	NA	NA	NA	NA	"CLDN14"	"TRIB2"
"ENSG00000225377"	"NRSN2-AS1"	1.34216618682684	0.00803827923175266	"LPS_vs_Control"	"HSALNG0128021"	"integenic"	"Not conserved"	NA	NA	"C20orf96"	"ZFYVE26"
"ENSG00000289353"	"ENSG00000289353"	-3.52587965898284	4.29519405036934e-06	"LPS_vs_Control"	NA	NA	NA	NA	NA	"CMTM1"	"ALDH3A2"
"ENSG00000255491"	"ENSG00000255491"	-3.74088912745368	1.13036472354811e-12	"LPS_vs_Control"	"HSALNG0068289"	"integenic"	"Q50"	"hsa-miR-363-5p,hsa-miR-4505,hsa-miR-6089,hsa-miR-6754-5p"	"Platelet component distribution width,Triacylglycerol 58:6 measurement,Left ventricular ejection fraction measurement; Dilated cardiomyopathy; Left ventricular structural measurement; Left ventricular systolic function measurement; Hematocrit; Heart function measurement,Reticulocyte measurement,Hematocrit; Hemoglobin measurement; Pr interval,Pr interval; Left ventricular structural measurement; Atrial fibrillation,Left ventricular systolic function measurement,Platelet crit; Heart relative wall thickness; Left ventricular ejection fraction measurement; Fractional shortening; Left ventricular diastolic function measurement; Left ventricular systolic function measurement; Electrocardiography; Ejection fraction measurement,-"	"MTSS1"	"RHOBTB1"
"ENSG00000267199"	"ENSG00000267199"	-4.54456238062214	4.51111784419473e-17	"LPS_vs_Control"	"HSALNG0120110"	"anti_sense"	"Q75"	NA	"-"	"PRELID3A"	"RHOBTB1"
"ENSG00000228203"	"GRASLND"	4.32625305550509	0.00289609306078047	"LPS_vs_Control"	"HSALNG0012734"	"anti_sense"	"Q50"	"hsa-miR-4710"	NA	"CMPK2"	"FSCN1"
"ENSG00000258867"	"HISLA"	-2.17211844501997	0.00459930231612143	"LPS_vs_Control"	"HSALNG0103023"	"integenic"	"Q50"	"hsa-miR-211-3p,hsa-miR-6763-5p,hsa-miR-6867-3p"	"Takayasu arteritis,Susceptibility to hepatitis b infection measurement,Congenital left-sided heart lesions,Serum igg measurement; Response to dietary antigen,Response to nitrofurantoin; Drug-induced liver injury,Bipolar disorder,-"	"GPR65"	"DLG1"
"ENSG00000223745"	"CCDC18-AS1"	-1.1733050358695	0.00389266099443439	"LPS_vs_Control"	"HSALNG0005250"	"anti_sense"	"Q75"	"hsa-miR-619-5p,hsa-miR-4768-3p"	"Triglyceride measurement,Neutrophil percentage of granulocytes; Eosinophil count; Eosinophil percentage of granulocytes,Self reported educational attainment,Testosterone measurement,Mathematical ability,-"	"TMED5"	"SEC31B"
"ENSG00000180539"	"LINC02908"	-3.9829190935644	1.3968343112245e-16	"LPS_vs_Control"	"HSALNG0075339"	"anti_sense"	"Q50"	"hsa-miR-210-5p,hsa-miR-619-5p,hsa-miR-4308,hsa-miR-4270,hsa-miR-6752-3p"	"Leukocyte count,Lymphocyte count,-"	"PAXX"	"SLC46A1"
"ENSG00000262879"	"ENSG00000262879"	-1.73629949275878	1.15143200274473e-09	"LPS_vs_Control"	"HSALNG0116971"	"integenic"	"Not conserved"	NA	NA	"RPRML"	"CTTNBP2"
"ENSG00000288755"	"ENSG00000288755"	4.56613570893333	0.00031247227701733	"LPS_vs_Control"	"HSALNG0142490"	"integenic"	"Q75"	NA	NA	"PFKP"	"ACTN2"
"ENSG00000226419"	"SLC16A1-AS1"	-1.56695072538057	0.00085085880942957	"LPS_vs_Control"	"HSALNG0006160"	"integenic"	"Not conserved"	NA	NA	"LRIG2"	"JADE1"
"ENSG00000250929"	"LINC01181"	5.19306730672564	2.49561312902759e-14	"LPS_vs_Control"	"HSALNG0067501"	"integenic"	"Q50"	NA	"Small vessel stroke,Idiopathic osteonecrosis of the femoral head,Attention deficit hyperactivity disorder,Growth-regulated alpha protein measurement,Pelvic organ prolapse,-"	"BAALC"	"RAB21"
"ENSG00000291174"	"ENSG00000291174"	4.00515632792311	1.08418209803879e-10	"LPS_vs_Control"	NA	NA	NA	NA	NA	"FRMD8"	"COL5A3"
"ENSG00000234142"	"LINC01675"	3.48768429074714	0.0434635414934291	"LPS_vs_Control"	"HSALNG0008185"	"integenic"	"Q75"	NA	"-"	"FAM78B"	"CADPS2"
"ENSG00000263072"	"ZNF213-AS1"	-1.21766447136143	0.00847729784276642	"LPS_vs_Control"	"HSALNG0109122"	"anti_sense"	"Q50"	"hsa-miR-30b-3p,hsa-miR-513a-5p,hsa-miR-619-5p,hsa-miR-1237-5p,hsa-miR-4492,hsa-miR-4508,hsa-miR-6089,hsa-miR-6769b-3p"	"Hydroxy-leucine measurement,Cognitive function measurement,-"	"ZSCAN10"	"ME2"
"ENSG00000186235"	"LINC02610"	-2.76217093973166	0.00095523914749646	"LPS_vs_Control"	"HSALNG0023418"	"integenic"	"Not conserved"	"hsa-miR-3620-5p,hsa-miR-4492,hsa-miR-4505,hsa-miR-1587,hsa-miR-4685-3p,hsa-miR-6753-5p,hsa-miR-6784-5p,hsa-miR-1273h-5p,hsa-miR-7846-3p,hsa-miR-8072"	"Chronotype measurement"	"HES6"	"EIF2AK1"
"ENSG00000262223"	"LINC03048"	3.39217703413755	6.78585055601515e-07	"LPS_vs_Control"	"HSALNG0119251"	"integenic"	"Q50"	"hsa-miR-132-5p,hsa-miR-619-5p,hsa-miR-3620-5p,hsa-miR-4492,hsa-miR-4505,hsa-miR-1587,hsa-miR-6769b-5p,hsa-miR-4433b-3p"	"Dental caries; Bmi-adjusted hip circumference; Dentures,Self reported educational attainment,Body height,Systolic blood pressure,Beta blocking agent use measurement,-"	"SLC38A10"	"ACOX3"
"ENSG00000231672"	"DIRC3"	1.53026595032997	0.0300432831740277	"LPS_vs_Control"	"HSALNG0022200"	"integenic"	"Not conserved"	NA	NA	"TNS1"	"NID2"
"ENSG00000231365"	"WARS2-AS1"	-1.51233901354019	0.00058193201234942	"LPS_vs_Control"	"HSALNG0006479"	"integenic"	"Not conserved"	NA	NA	"HAO2"	"PTPN4"
"ENSG00000179406"	"LINC00174"	-1.28982238261315	0.00943688600087767	"LPS_vs_Control"	"HSALNG0058597"	"integenic"	"Not conserved"	NA	NA	"GUSB"	"KIZ"
"ENSG00000177340"	"FLJ13224"	3.4014588403398	9.44306656962706e-05	"LPS_vs_Control"	NA	NA	NA	NA	NA	"DDX11"	"P3H2"
"ENSG00000286674"	"ENSG00000286674"	5.28003361604473	7.59077144918912e-08	"LPS_vs_Control"	"HSALNG0055150"	"anti_sense,sense"	"Not conserved"	NA	"Self reported educational attainment,Neuritic plaque measurement,Parental longevity,Response to alcohol,Urinary metabolite measurement,Serum metabolite measurement,Skin pigmentation measurement,Serum igg glycosylation measurement,Seasonal gut microbiome measurement,Cognitive function measurement,Uterine fibroid measurement,-"	"GPR31"	"MAP3K20"
"ENSG00000291122"	"CASTOR3P"	-2.35670392612352	0.00036263002544667	"LPS_vs_Control"	"HSALNG0150011"	"sense"	"Not conserved"	"hsa-miR-125a-3p"	NA	"GPC2"	"PITPNM3"
"ENSG00000277496"	"SLCO4A1-AS2"	2.5436851934652	4.84363896015307e-07	"LPS_vs_Control"	"HSALNG0131550"	"anti_sense"	"Not conserved"	"hsa-miR-940,hsa-miR-4492,hsa-miR-6752-3p,hsa-miR-6810-5p,hsa-miR-6810-3p,hsa-miR-7160-3p"	"Hemoglobin a1 measurement"	"GATA5"	"ZFHX4"
"ENSG00000259380"	"LINC02895"	4.60123777764941	1.43076354793907e-06	"LPS_vs_Control"	"HSALNG0105106"	"integenic"	"Q75"	"hsa-miR-103a-1-5p,hsa-miR-4535"	"Lycopene measurement,Femoral neck bone mineral density; Spine bone mineral density,Bone density,Body height,Tryptophan measurement,Self reported educational attainment; Mathematical ability,Chagas cardiomyopathy,Hypersomnia,Mathematical ability,Bipolar disorder,Lean body mass,Body weight,Fev/fec ratio; Response to bronchodilator,-"	"RASGRP1"	"PPP2R3C"
"ENSG00000230185"	"HSDL2-AS1"	3.98643275992448	0.00378167351592066	"LPS_vs_Control"	"HSALNG0073771"	"anti_sense"	"Q75"	"hsa-miR-4279,hsa-miR-4741,hsa-miR-6089"	"Epstein-barr virus infection,Chronotype measurement,Fev/fec ratio; Response to bronchodilator,Hip bone mineral density; Hip bone size,-"	"PTBP3"	"TBX15"
"ENSG00000269973"	"ENSG00000269973"	1.13439903110226	0.0384786332171294	"LPS_vs_Control"	"HSALNG0012933"	"sense"	"Not conserved"	NA	"-"	"TAF1B"	"TBX15"
"ENSG00000245112"	"SMARCA5-AS1"	2.97143382345292	9.12543327137526e-05	"LPS_vs_Control"	"HSALNG0148463"	"anti_sense"	"Q90"	"hsa-miR-1247-5p"	"-"	"FREM3"	"TBX15"
"ENSG00000290928"	"ENSG00000290928"	-1.47112360529726	0.0016018421838692	"LPS_vs_Control"	"HSALNG0115658"	"integenic"	"Not conserved"	NA	NA	"ATAD5"	"LRRFIP2"
"ENSG00000273812"	"LINC02970"	2.63348126318941	1.49636046909388e-07	"LPS_vs_Control"	"HSALNG0131544"	"integenic"	"Q75"	"hsa-miR-1207-3p,hsa-miR-4505,hsa-miR-1587,hsa-miR-3064-5p,hsa-miR-7160-3p"	"-"	"GATA5"	"NANS"
"ENSG00000259721"	"GREM1-AS1"	3.515090219004	3.97621970146843e-06	"LPS_vs_Control"	"HSALNG0144495"	"anti_sense"	"Q50"	"hsa-miR-1228-5p,hsa-miR-3178,hsa-miR-3195,hsa-miR-7843-5p,hsa-miR-9899"	"Polyp of colon,Colorectal cancer; Colorectal adenoma,Colorectal cancer,-"	"FMN1"	"DSP"
"ENSG00000272463"	"ENSG00000272463"	3.21415146888138	2.69785605550153e-06	"LPS_vs_Control"	"HSALNG0047304"	"integenic"	"Q50"	NA	"-"	"EXOC2"	"IFT74"
"ENSG00000233695"	"GAS6-AS1"	-2.07085299546269	0.00040873908250041	"LPS_vs_Control"	"HSALNG0099627"	"anti_sense"	"Not conserved"	"hsa-miR-6721-5p"	NA	"TMEM255B"	"TSPAN15"
"ENSG00000290831"	"NSUN5P2"	-2.8237669355531	0.00670080800528717	"LPS_vs_Control"	NA	NA	NA	NA	NA	"TRIM74"	"OCEL1"
"ENSG00000242086"	"MUC20-OT1"	-1.19635647542676	0.00366126322024734	"LPS_vs_Control"	"HSALNG0031831"	"sense"	"Q50"	"hsa-miR-29a-3p,hsa-miR-30b-3p,hsa-miR-339-5p,hsa-miR-619-5p,hsa-miR-1301-3p,hsa-miR-762,hsa-miR-1237-5p,hsa-miR-3180-3p,hsa-miR-3187-5p,hsa-miR-3180,hsa-miR-4447,hsa-miR-4722-5p,hsa-miR-4755-3p,hsa-miR-6089,hsa-miR-6769a-3p"	"Protein measurement,-"	"MUC20"	"MYO9B"
"ENSG00000261468"	"ENSG00000261468"	-5.52548722593819	2.07356121944508e-06	"LPS_vs_Control"	"HSALNG0024922"	"integenic"	"Not conserved"	"hsa-miR-6165"	NA	"TGFBR2"	"KLHL22"
"ENSG00000290082"	"ENSG00000290082"	-1.92984865563719	0.00081138191809513	"LPS_vs_Control"	"HSALNG0115585"	"anti_sense"	"Not conserved"	NA	NA	"ABHD15"	"PPM1F"
"ENSG00000271216"	"LINC01050"	2.18147084833521	0.00718317072494772	"LPS_vs_Control"	"HSALNG0096679"	"anti_sense"	"Q75"	"hsa-miR-6735-3p"	"Cognitive decline measurement,-"	"EPSTI1"	"TRIM9"
"ENSG00000272512"	"ENSG00000272512"	5.15526242889386	2.96865187531119e-06	"LPS_vs_Control"	"HSALNG0000065"	"integenic"	"Not conserved"	NA	"Apolipoprotein a 1 measurement,Parental longevity,-"	"HES4"	"TRIM9"
"ENSG00000291063"	"ENSG00000291063"	-2.21929263682292	1.19061170198739e-06	"LPS_vs_Control"	"HSALNG0145041"	"integenic"	"Not conserved"	NA	NA	"NF1"	"PSMC6"
"ENSG00000287104"	"ENSG00000287104"	-3.37257471660897	0.00033382662196681	"LPS_vs_Control"	"HSALNG0032665"	"anti_sense"	"Not conserved"	NA	NA	"CCDC96"	"ZC3H14"
"ENSG00000214894"	"LINC00243"	3.49916147615669	0.0231480234419385	"LPS_vs_Control"	"HSALNG0049199"	"integenic"	"Not conserved"	"hsa-miR-619-5p,hsa-miR-6744-3p"	"Breast carcinoma,Mean platelet volume,Sleep duration,Cutaneous lupus erythematosus,Intelligence,Angina pectoris,Bmi-adjusted waist-hip ratio,Response to vaccine,Bmi-adjusted hip circumference,Reticulocyte count,Autoimmune thyroid disease; Bipolar disorder,Age-related macular degeneration,Reaction time measurement,Decreased fine motor function,17-hydroxyprogesterone measurement,Cytokine measurement,Protein measurement; Bmi-adjusted hip circumference,Bmi-adjusted hip circumference; Arterial stiffness measurement,Susceptibility to cold sores measurement,Susceptibility to plantar warts measurement,Susceptibility to chickenpox measurement,Susceptibility to shingles measurement,Autism spectrum disorder,Serum igg glycosylation measurement,Response to candesartan,Rosacea severity measurement,Cervical carcinoma,Eosinophil count,Glomerular filtration rate,Susceptibility to urinary tract infection measurement,Tonsillectomy risk measurement,Qrs amplitude; Qrs complex,Mosquito bite reaction size measurement; Mosquito bite reaction itch intensity measurement,-"	"IER3"	"REC8"
"ENSG00000203644"	"ENSG00000203644"	-1.19584821298065	0.0190494545991441	"LPS_vs_Control"	"HSALNG0147928"	"sense"	"Not conserved"	NA	NA	"TMCC1"	"PNN"
"ENSG00000229484"	"LINC02766"	-4.94030403118405	4.13722761409875e-05	"LPS_vs_Control"	"HSALNG0000944"	"integenic"	"Not conserved"	NA	"-"	"VPS13D"	"PYGB"
"ENSG00000285693"	"ENSG00000285693"	-2.25468593392	0.00084110280149229	"LPS_vs_Control"	"HSALNG0085586"	"sense"	"Q50"	"hsa-miR-4279,hsa-miR-4492,hsa-miR-5589-5p"	"Protein measurement,Platelet count,Aspartate aminotransferase measurement,Serum alanine aminotransferase measurement"	"STARD10"	"ADNP"
"ENSG00000204261"	"PSMB8-AS1"	1.52509865255595	2.94561850942821e-07	"LPS_vs_Control"	"HSALNG0049455"	"anti_sense,sense"	"Q75"	NA	"Systemic lupus erythematosus,Iga glomerulonephritis,Kidney disease,-,Platelet-to-lymphocyte ratio,Autoimmune disease"	"PSMB9"	"CDS2"
"ENSG00000235852"	"ENSG00000235852"	3.99442936485772	3.63338276602321e-06	"LPS_vs_Control"	"HSALNG0021130"	"anti_sense"	"Q50"	"hsa-miR-6514-3p,hsa-miR-6894-3p"	"Bmi-adjusted waist-hip ratio,-"	"STAT1"	"ABCD1"
"ENSG00000255355"	"PATL1-DT"	5.44318392908073	7.72865266404835e-10	"LPS_vs_Control"	"HSALNG0084422"	"integenic"	"Not conserved"	"hsa-miR-619-5p"	NA	"STX3"	"SYTL4"
"ENSG00000278464"	"ENSG00000278464"	4.46639324808657	0.00601128494931721	"LPS_vs_Control"	"HSALNG0120842"	"anti_sense"	"Q90"	"hsa-miR-4271,hsa-miR-4463,hsa-miR-6089,hsa-miR-6132,hsa-miR-6763-5p"	"-"	"ZSCAN30"	"FLT1"
"ENSG00000278869"	"ENSG00000278869"	4.1180435471178	5.24253604980049e-15	"LPS_vs_Control"	"HSALNG0136238"	"anti_sense"	"Q90"	"hsa-miR-874-3p,hsa-miR-4447,hsa-miR-4463,hsa-miR-1343-5p,hsa-miR-5088-3p,hsa-miR-6799-5p,hsa-miR-6877-3p"	"-"	"ALG12"	"SLC7A5"
