Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000256234	ITPR2-AS1	1.75068187928601	0.00122572642085254	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0089971	anti_sense,sense	Q50	NA	Bmi-adjusted waist circumference; Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Hair morphology measurement,Leukocyte count; Lymphocyte count; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist-hip ratio,Cup-to-disc ratio measurement,Balding measurement,Thrombin-antithrombin complex measurement,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference,Alopecia; Androgenetic alopecia; Heel bone mineral density,Alopecia; Androgenetic alopecia; Balding measurement,Alopecia,Endometrial carcinoma,Mammographic density measurement,Bmi-adjusted waist circumference; Bmi-adjusted hip circumference; Physical activity measurement,Systolic blood pressure,High density lipoprotein cholesterol measurement,Bmi-adjusted hip circumference,Lymphocyte count,Bmi-adjusted waist circumference; Waist-hip ratio; Body fat percentage; Physical activity measurement; Reticulocyte count; High density lipoprotein cholesterol measurement; Bmi-adjusted waist-hip ratio; Triglyceride measurement; Reticulocyte measurement; Renal cell carcinoma,Heel bone mineral density,Serum alanine aminotransferase measurement; Waist-hip ratio,Sex hormone-binding globulin measurement; Heel bone mineral density; Bmi-adjusted hip circumference; Physical activity measurement; Bmi-adjusted waist-hip ratio; Triglyceride measurement,Triglyceride measurement,Sex hormone-binding globulin measurement,Body height,Cardiovascular disease,Alkaline phosphatase measurement; Total cholesterol measurement; Low density lipoprotein cholesterol measurement; Reticulocyte count; High density lipoprotein cholesterol measurement; Triglyceride measurement,Sex interaction measurement; Age at assessment; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Sex interaction measurement; Waist-hip ratio; Physical activity measurement; Bmi-adjusted hip circumference; Age at assessment; Smoking behavior; Bmi-adjusted waist-hip ratio,Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Serum alanine aminotransferase measurement; High density lipoprotein cholesterol measurement; Bmi-adjusted waist-hip ratio; Physical activity measurement,Serum alanine aminotransferase measurement,Waist-hip ratio; Alkaline phosphatase measurement,Dense area measurement; Mammographic density measurement,Response to oxcarbazepine; Oxcarbazepine-induced hyponatremia; Carbamazepine-induced hyponatremia; Response to carbamazepine,-,Cognitive impairment measurement	ITPR2	RBM3
ENSG00000238279	ENSG00000238279	2.7789438644497	2.8892429878496e-4	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0007310	anti_sense	Q90	hsa-miR-4505	-	S100A1	ELMO3
ENSG00000234912	SNHG20	2.07000434534266	7.75374086616394e-5	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0118895	sense	Q50	hsa-miR-619-5p,hsa-miR-762,hsa-miR-4449,hsa-miR-6069,hsa-miR-6089,hsa-miR-6777-3p	Heel bone mineral density,-	SEC14L1	HAS3
ENSG00000290091	ENSG00000290091	2.630137312306	0.0149280375496773	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0055874	anti_sense	Q50	hsa-miR-326,hsa-miR-762,hsa-miR-3195,hsa-miR-4505,hsa-miR-4632-3p,hsa-miR-5787,hsa-miR-6803-5p	Pcsk9 protein measurement,-	SLC29A4	HAS3
ENSG00000265206	MIR142HG	3.62407735612205	2.9587135565046102e-21	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0117712	integenic	Q75	hsa-miR-4313,hsa-miR-4722-5p,hsa-miR-6780a-3p	Platelet crit; Late-onset alzheimers disease; Platelet count; Monocyte count; Family history of alzheimer’s disease,Leukocyte count,-	TSPOAP1	YJU2B
ENSG00000262061	RPH3AL-AS1	5.00859285389613	3.0265556200102e-4	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0113717	anti_sense	Q75	hsa-miR-631,hsa-miR-632,hsa-miR-1226-3p,hsa-miR-4516	NA	C17orf97	LILRB5
ENSG00000232442	MHENCR	1.24425717207502	0.0290105286805878	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0131657	anti_sense	Q90	hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-1587,hsa-miR-6786-5p	-	RTEL1	AK1
ENSG00000247373	TMED2-DT	2.47907138158742	0.031693993512873	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0094749	anti_sense,sense	Q50	hsa-miR-619-5p	Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,High density lipoprotein cholesterol measurement,Body height,Apolipoprotein a 1 measurement; High density lipoprotein cholesterol measurement,Late-onset alzheimers disease,Gut microbiome measurement,Alkaline phosphatase measurement,-	EIF2B1	EXOSC3
ENSG00000260630	SNAI3-AS1	1.38747424297638	0.00964915709097631	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0113528	anti_sense	Q50	hsa-miR-665,hsa-miR-3195,hsa-miR-6089	Airway imaging measurement,Hair colour measurement,Reticulocyte count; Reticulocyte measurement,-	CTU2	HPS1
ENSG00000267390	KDSR-DT	-5.1782014961134	0.00825530761698182	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0122044	integenic	Not conserved	hsa-miR-4482-5p,hsa-miR-6749-5p	-	SERPINB5	RNF8
ENSG00000232063	ENSG00000232063	-3.24375252275685	0.0383233845724981	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0072909	integenic	Not conserved	hsa-miR-7108-3p	-	MFSD14B	GPLD1
ENSG00000235531	MSC-AS1	-1.64276829375848	0.0128746386670808	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0066120	anti_sense	Not conserved	NA	Lung carcinoma,Gout,Clinical treatment,Attention deficit hyperactivity disorder,Smoking behaviour measurement,Mental development measurement,Diastolic blood pressure,Forced expiratory volume; Response to bronchodilator,-	KCNB2	EIF1B
ENSG00000233223	ENSG00000233223	-1.02348130018316	0.0012945246955463	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0114322	anti_sense	Q50	hsa-miR-363-5p,hsa-miR-1224-3p,hsa-miR-6089,hsa-miR-7160-3p	Testosterone measurement; Sex hormone-binding globulin measurement; Serum igm measurement,Testosterone measurement,Serum metabolite measurement,Cortical thickness,Metabolic syndrome,Heel bone mineral density,Fev/fec ratio; Response to bronchodilator,-,Testosterone measurement; Sex hormone-binding globulin measurement,Protein measurement; Sex hormone-binding globulin measurement; Serum iga measurement,Red blood cell distribution width,Platelet component distribution width	SOX15	HDLBP
ENSG00000260032	NORAD	-1.00126218747325	8.727922797414e-4	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0129818	integenic	Q90	hsa-miR-619-5p,hsa-miR-6071,hsa-miR-6734-3p	Melanoma; Suntan; Cancer,Body mass index,Bmi-adjusted hip circumference	SCAND1	PRKD3
ENSG00000237181	PRKAR1B-AS1	1.48485581561915	0.00140317073108471	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0055551	anti_sense	Not conserved	hsa-miR-874-3p,hsa-miR-4667-3p,hsa-miR-6749-3p	Erythrocyte count,-	DNAAF5	AAK1
ENSG00000225342	LRRK2-DT	1.85060936366287	0.0423120722529	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0090483	anti_sense	Q50	NA	Serum gamma-glutamyl transferase measurement,Crohn's disease,Mean platelet volume,Cathepsin l1 measurement,Low density lipoprotein cholesterol measurement,Total cholesterol measurement; Low density lipoprotein cholesterol measurement,-	SLC2A13	NACA3P
ENSG00000226822	LINC02785	1.7711310086387	1.3112655657915e-4	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0005787	anti_sense	Q50	hsa-miR-1224-5p,hsa-miR-4508,hsa-miR-4638-3p,hsa-miR-6089	Bipolar disorder,Neutrophil count,Waist-hip ratio,Heel bone mineral density,Hba1c measurement,Hemoglobin a1 measurement,Mean corpuscular volume,Covid-19,Growth-regulated alpha protein measurement,Herpes zoster,Forced expiratory volume; Fev/fec ratio; Response to bronchodilator,Forced expiratory volume; Response to bronchodilator,-	NBPF6	GTDC1
ENSG00000214293	APTR	1.50932890430848	0.0257796610301427	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0059132	anti_sense	Q90	hsa-miR-4279,hsa-miR-4283,hsa-miR-1268b,hsa-miR-6791-3p	Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist-hip ratio,Lymphocyte count,Electrocardiography,Brain volume measurement,Facial morphology measurement,Body height,Serum gamma-glutamyl transferase measurement,Creatinine measurement; Glomerular filtration rate,-,Creatinine measurement,Eosinophil count	TMEM60	PRXL2A
ENSG00000232956	SNHG15	2.02836455503287	9.809558787111502e-10	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0057702	anti_sense,sense	Q50	hsa-miR-4726-3p,hsa-miR-7107-5p	Body height,Diastolic blood pressure,-	MYO1G	ACOT9
ENSG00000228526	MIR34AHG	1.58860408379089	3.35898043455313e-8	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0000682	integenic	Q50	hsa-miR-4279,hsa-miR-500b-3p,hsa-miR-4723-3p,hsa-miR-6724-5p,hsa-miR-6744-3p,hsa-miR-7150,hsa-miR-7152-5p	Granulocyte percentage of myeloid white cells; Monocyte percentage of leukocytes; Monocyte count; Aspartate aminotransferase measurement,Body height,Lean body mass,Linguistic error measurement; Specific language impairment,-	GPR157	PFDN5
ENSG00000229771	ENSG00000229771	1.92612400292796	1.03410919740606e-5	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0130126	integenic	Q90	NA	Total cholesterol measurement; Apolipoprotein b measurement; Low density lipoprotein cholesterol measurement	MAFB	MCF2L
ENSG00000271614	ATP2B1-AS1	2.04685999180236	0.0356521801203292	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0092957	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-4787-5p,hsa-miR-6749-3p,hsa-miR-6797-5p,hsa-miR-8485	Diastolic blood pressure,Risk-taking behaviour,Pulse pressure measurement; Mean arterial pressure; Alcohol drinking; Systolic blood pressure; Agents acting on the renin-angiotensin system use measurement,Hair colour measurement,Prostate carcinoma,Calcium measurement,Heel bone mineral density,Age at onset,Body mass index,Body height; Body mass index,Coronary artery disease,Body height,Chronotype measurement,Mean corpuscular volume,Magnesium measurement,Spine bone mineral density,Febrile seizure (within the age range of 3 months to 6 years); Mmr-related febrile seizures,Volumetric bone mineral density,Bone density,Heart rate,Biological sex,Systolic blood pressure,Creatinine measurement,C-reactive protein measurement,Pulse pressure measurement; Systolic blood pressure,Optic disc size measurement,Chronotype measurement; Heel bone mineral density,Diffusing capacity of the lung for carbon monoxide,Osteoarthritis, hip, osteoarthritis, knee,Diastolic blood pressure; Alcohol consumption measurement,Response to citalopram; Response to escitalopram; Triglyceride measurement,Ischemic stroke; Coronary artery disease,Diastolic blood pressure; Smoking status measurement; Systolic blood pressure,Body fat percentage,-	TMTC3	PRR12
ENSG00000254054	ENSG00000254054	2.81582089683883	6.19815119798075e-8	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0063689	anti_sense	Q50	hsa-miR-331-3p,hsa-miR-3194-3p,hsa-miR-4257,hsa-miR-2467-3p	NA	PCM1	SYNGR3
ENSG00000286796	ENSG00000286796	2.81275175654429	2.4612344979813e-4	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0014524	integenic	Q50	hsa-miR-4323,hsa-miR-4472,hsa-miR-6756-3p,hsa-miR-6783-3p,hsa-miR-6836-3p	Gastric carcinoma,Resistin measurement; Monocyte count,Monocyte count,Neutrophil percentage of leukocytes; Lymphocyte percentage of leukocytes,Neutrophil count	MTA3	SYNGR3
ENSG00000262370	ENSG00000262370	1.79507959953001	2.94466242995878e-6	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0109115	anti_sense	Not conserved	hsa-miR-4329	Body height,-	ZSCAN10	ORMDL1
ENSG00000251442	LINC01094	-1.58794421470225	0.00531094304096563	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0035402	integenic	Q50	hsa-miR-7150	Mean platelet volume,Total blood protein measurement; Serum albumin measurement; Aspartate aminotransferase measurement,Serum gamma-glutamyl transferase measurement,Monocyte count,Creatine kinase measurement; Serum non-albumin protein measurement,Protein measurement,Mean corpuscular volume; Mean corpuscular hemoglobin concentration,-	ANXA3	UBA1
ENSG00000286532	PARTICL	2.35930102541337	0.00782639793749867	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0016500	integenic	Q50	hsa-miR-6721-5p	Myocardial infarction; Body weight,Basophil count,Coronary artery disease,-	GGCX	DCAF15
ENSG00000272449	ENSG00000272449	2.10902980561542	0.00387040725370349	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0000274	integenic	Not conserved	hsa-miR-8485	NA	TNFRSF14	TRIM47
ENSG00000242861	ENSG00000242861	2.08780273044382	1.03995455921483e-5	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0011024	anti_sense,sense	Q50	NA	Asparaginase hypersensitivity,-,Response to cyclophosphamide	TMEM63A	CEP20
ENSG00000224995	LINC01526	2.18233625792289	0.00455717848284099	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0051540	integenic	Q75	hsa-miR-761,hsa-miR-3619-5p,hsa-miR-6132	Loneliness measurement,Basophil count; Basophil percentage of leukocytes; Monocyte percentage of leukocytes,Coronary artery disease,Bmi-adjusted waist circumference,Cognitive function measurement,Body height,Myocardial infarction,Central corneal thickness,Intraocular pressure measurement,Adolescent idiopathic scoliosis,Bell's palsy,Bone density; Heel bone mineral density,Basophil count; Basophil percentage of leukocytes,Monocyte percentage of leukocytes,Central corneal thickness; Intraocular pressure measurement,Corneal resistance factor; Intraocular pressure measurement,Central corneal thickness; Corneal topography,Obsessive-compulsive disorder; Sex interaction measurement,Heel bone mineral density,-	TENT5A	ITGA11
ENSG00000259363	ENSG00000259363	-7.78687221812973	0.00164666591787376	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0108563	integenic	Not conserved	NA	NA	MEF2A	PRDM5
ENSG00000272335	ENSG00000272335	1.55760189848659	0.00961750251139434	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0041565	integenic	Not conserved	NA	-	MRPS30	LPAR6
ENSG00000290792	ENSG00000290792	-2.47356501343811	0.0171913890080558	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0006976	integenic	Not conserved	NA	NA	H2AC18	NCOA2
ENSG00000223768	LINC00205	-1.18236128657272	0.0409389118968386	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0133618	integenic	Q50	hsa-miR-92b-5p,hsa-miR-619-5p,hsa-miR-1205,hsa-miR-3692-5p,hsa-miR-3934-5p,hsa-miR-4472,hsa-miR-4505,hsa-miR-6751-3p,hsa-miR-6803-5p	Systemic lupus erythematosus,Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference,-	ADARB1	FANCI
ENSG00000215039	CD27-AS1	1.05069083189459	0.0276531500920889	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0088857	anti_sense	Q50	hsa-miR-642a-5p,hsa-miR-4292,hsa-miR-3620-5p,hsa-miR-4447,hsa-miR-1587,hsa-miR-6514-3p,hsa-miR-6752-3p,hsa-miR-6784-5p,hsa-miR-6890-3p	-	VAMP1	C1orf35
ENSG00000224596	ZMIZ1-AS1	1.59516157789111	1.2931870824998e-9	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0079114	anti_sense	Q50	hsa-miR-762,hsa-miR-939-3p,hsa-miR-3195,hsa-miR-4430,hsa-miR-4447,hsa-miR-4472,hsa-miR-4516,hsa-miR-4534,hsa-miR-3960,hsa-miR-6735-3p,hsa-miR-6780a-3p,hsa-miR-6788-5p,hsa-miR-6795-3p,hsa-miR-6803-5p,hsa-miR-6813-5p	Blood osmolality measurement,Hypermetropia,Interleukin 13 measurement,Susceptibility to rubella infection measurement,Body fat distribution,Waist-hip ratio; Bmi-adjusted waist-hip ratio,Testosterone measurement,Mean corpuscular volume; Mean corpuscular hemoglobin; Red blood cell density measurement; Erythrocyte count,Mean corpuscular hemoglobin concentration,Body weight,Mean corpuscular volume,Mean reticulocyte volume; Reticulocyte count; Mean corpuscular volume; Reticulocyte measurement; Erythrocyte count,Mean corpuscular hemoglobin,Red blood cell distribution width,Erythrocyte count,Colorectal cancer; C-reactive protein measurement; Colorectal adenoma,Prostate carcinoma,-	ZCCHC24	FAM193B
ENSG00000189223	PAX8-AS1	1.15170581400949	5.9677538685787e-4	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0018039	anti_sense	Q90	hsa-miR-6793-3p	Calcium measurement	PSD4	TMEM209
ENSG00000231607	DLEU2	1.9641403164623	6.9733572883241e-4	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0097094	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-4483,hsa-miR-4649-5p,hsa-miR-6089,hsa-miR-6813-5p,hsa-miR-6826-3p	Bmi-adjusted waist-hip ratio,Heel bone mineral density,Lymphocyte percentage of leukocytes; Lymphocyte count,Body height,Creatinine measurement; Aspartate aminotransferase to alanine aminotransferase ratio,Diastolic blood pressure,Bmi-adjusted hip circumference,Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Lipoprotein a measurement,Sex hormone-binding globulin measurement,Sex hormone-binding globulin measurement; Glomerular filtration rate; Testosterone measurement; Body height; Triglyceride measurement,Lymphocyte count,Appendicular lean mass; Monocyte count,Body weight; Body mass index,Platelet-to-lymphocyte ratio,-	SPRYD7	EPHA1
ENSG00000203644	ENSG00000203644	-2.10589914005065	0.0105771799939103	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0147928	sense	Not conserved	NA	NA	TMCC1	CCDC25
ENSG00000226281	ENSG00000226281	1.31238730685579	0.00506483162830139	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0047836	integenic	Not conserved	hsa-miR-762,hsa-miR-5787	NA	F13A1	DOK2
ENSG00000273387	ENSG00000273387	2.96616564545156	0.00481787385520403	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0134940	anti_sense	Q75	hsa-miR-762,hsa-miR-4447,hsa-miR-4505,hsa-miR-6735-5p	Fev/fec ratio,-	SELENOM	GSN
ENSG00000272888	CHASERR	1.5163136640819601	6.70944975841724e-5	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0108271	integenic	Not conserved	hsa-miR-4430,hsa-miR-6739-3p	NA	CHD2	MTMR12
ENSG00000288851	ENSG00000288851	-2.27019902758781	8.50872308014416e-6	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0048627	integenic	Q90	hsa-miR-4281,hsa-miR-4447,hsa-miR-4467,hsa-miR-4492	NA	ACOT13	CRIM1
ENSG00000272668	ENSG00000272668	-7.53392565907415	0.00560440220548811	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0007790	anti_sense	Q90	hsa-miR-574-5p,hsa-miR-5586-5p,hsa-miR-6878-3p	Red blood cell density measurement,C-reactive protein measurement,Bilirubin measurement,-	SLAMF8	JMY
ENSG00000291214	ENSG00000291214	-2.5684062323672	7.69955784941122e-6	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0118342	integenic	Not conserved	NA	NA	AMZ2	OTULIN
ENSG00000225733	FGD5-AS1	-1.32478799241919	4.59595237666112e-7	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0024363	anti_sense	Q75	hsa-miR-6748-3p	NA	MRPS25	NEIL2
ENSG00000242086	MUC20-OT1	1.06136442104367	0.00148794445047573	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0031831	sense	Q50	hsa-miR-29a-3p,hsa-miR-30b-3p,hsa-miR-339-5p,hsa-miR-619-5p,hsa-miR-1301-3p,hsa-miR-762,hsa-miR-1237-5p,hsa-miR-3180-3p,hsa-miR-3187-5p,hsa-miR-3180,hsa-miR-4447,hsa-miR-4722-5p,hsa-miR-4755-3p,hsa-miR-6089,hsa-miR-6769a-3p	Protein measurement,-	MUC20	VPS26C
ENSG00000205181	LINC00654	-1.72541658132167	0.00739381048450929	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0128395	integenic	Q50	hsa-miR-30b-3p,hsa-miR-4505,hsa-miR-5004-5p,hsa-miR-6089,hsa-miR-6500-5p,hsa-miR-6510-5p,hsa-miR-6776-5p,hsa-miR-7110-3p,hsa-miR-7150	Microglial activation measurement,Apolipoprotein b measurement,-	GPCPD1	EXTL1
ENSG00000278330	ENSG00000278330	1.82127375192804	0.00321830137150349	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0122607	anti_sense	Not conserved	NA	-	GALR1	SLC45A3
ENSG00000272825	ENSG00000272825	3.18777497748393	1.75243004036001e-10	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0133587	anti_sense	Not conserved	hsa-miR-933,hsa-miR-6089	Heel bone mineral density	SLX9	SENP3
ENSG00000216863	LY86-AS1	3.28421539320966	1.9168055501761e-4	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0047825	integenic	Not conserved	NA	NA	F13A1	FAM151A
ENSG00000232053	ENSG00000232053	-7.68539222409806	0.00325213748481496	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0061598	integenic	Q75	hsa-miR-663b	NA	STMP1	SNX7
ENSG00000278133	ENSG00000278133	1.47527842964116	0.0269649618553806	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0110822	sense	Q90	hsa-miR-4640-3p,hsa-miR-6089,hsa-miR-7704	Smoking behavior; Body mass index,Anxiety; Family history of alzheimer’s disease,-	KAT8	TMOD4
ENSG00000232788	ITGA6-AS1	-6.92505866851868	0.0424001340153024	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0020385	anti_sense	Q90	hsa-miR-320a-5p,hsa-miR-920,hsa-miR-6089,hsa-miR-6749-5p,hsa-miR-6784-5p,hsa-miR-6808-5p,hsa-miR-6846-5p	[pyruvate dehydrogenase acetyl-transferring] kinase isozyme 1, mitochondrial measurement,Eosinophil count,-	DLX2	YY1AP1
ENSG00000250041	ENSG00000250041	2.53065822299917	4.17084768833962e-5	Control_Nuclear_vs_Control_Whole_Cell	HSALNG0082662	integenic	Q90	hsa-miR-619-5p,hsa-miR-4505,hsa-miR-6089,hsa-miR-6165	Heel bone mineral density,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio; Waist-hip ratio,-	ZBED5	DNASE1L3
