Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC
ENSG00000289035	ENSG00000289035	5.71821650192102	1.26566065108032e-17	CXCL4+ORN8L_vs_Resting	HSALNG0018028	overlap_antisense,overlap_sense	Not conserved		C-reactive protein measurement; Interleukin 1 receptor antagonist measurement; Myocardial infarction; Blood protein measurement; Serum non-albumin protein measurement,Interleukin 1 receptor antagonist measurement,C-reactive protein measurement,Low density lipoprotein cholesterol measurement,Interleukin-1 beta measurement,Blood protein measurement,Coronary artery disease,Serum alanine aminotransferase measurement; C-reactive protein measurement; Interleukin 1 receptor antagonist measurement; Mean corpuscular hemoglobin concentration; Platelet crit; Neutrophil count; Total cholesterol measurement; Mean corpuscular hemoglobin; Myeloid white cell count; Interleukin-6 measurement; Leukocyte count; Fibrinogen measurement; Platelet count; Serum albumin measurement; Mean corpuscular volume; Aspartate aminotransferase measurement,Stroke,Serum alanine aminotransferase measurement; C-reactive protein measurement; Alkaline phosphatase measurement; Bilirubin measurement; Interleukin-1 beta measurement; Aspartate aminotransferase measurement,Temporal horn of lateral ventricle volume measurement,Alkaline phosphatase measurement,Mean corpuscular volume,Bilirubin measurement; Aspartate aminotransferase measurement,C-reactive protein measurement; Lymphocyte percentage of leukocytes; Neutrophil count; Mean corpuscular hemoglobin concentration; Red blood cell distribution width; Total cholesterol measurement; Mean corpuscular hemoglobin; Leukocyte count; Neutrophil percentage of leukocytes; Monocyte percentage of leukocytes,Neutrophil count; Myeloid white cell count; Basophil count; Eosinophil count; Interleukin-1 beta measurement; Granulocyte count,Neutrophil percentage of leukocytes; Neutrophil count,Lymphocyte percentage of leukocytes,C-reactive protein measurement; Mean corpuscular hemoglobin concentration,Dysmenorrheic pain measurement,Igfbp-3 measurement,Diastolic blood pressure,Erosive tooth wear measurement,Leukocyte count; Lymphocyte count,Hematocrit; Hemoglobin measurement,Hematocrit,Hemoglobin measurement,Glomerular filtration rate; Creatinine measurement; Parental longevity; Chronic kidney disease,Hematocrit; Hemoglobin measurement; Red blood cell density measurement,Hematocrit; Erythrocyte count,Hemoglobin measurement; Ovarian mucinous adenocarcinoma; Hematocrit; Red blood cell density measurement; Erythrocyte count,Optic disc size measurement,Blood urea nitrogen measurement; Renal system measurement,Body mass index,Urate measurement,Uric acid measurement,Cervical intraepithelial neoplasia grade 2/3; Igf-1 measurement; Cancer; Cervical carcinoma; Cystatin c measurement; Calcium measurement; Serum urea measurement; Urate measurement,Sleep duration,Ovarian mucinous adenocarcinoma,Calcium measurement,Body height,Heel bone mineral density,Sleep duration; Diastolic blood pressure; Insomnia measurement,Functional brain measurement,Depressive symptom measurement,Sleep duration; Insomnia measurement,Inositol measurement,Sleep duration; Circadian rhythm; Excessive daytime sleepiness measurement; Insomnia measurement,Triglyceride measurement; C-reactive protein measurement,C-reactive protein measurement; Low density lipoprotein cholesterol measurement,Erythrocyte count,-,Blood urea nitrogen measurement,Lymphocyte count,Mitochondrial heteroplasmy measurement,Body weight; Body mass index	PAX8
ENSG00000224307	LINC02975	-8.62739658718522	1.81879948244894e-17	CXCL4+ORN8L_vs_Resting	HSALNG0074715	integenic	Not conserved	hsa-miR-520a-5p,hsa-miR-4492,hsa-miR-4684-3p,hsa-miR-4748,hsa-miR-5693		NA
ENSG00000224272	ENSG00000224272	8.94736560050653	8.12613047015159e-17	CXCL4+ORN8L_vs_Resting	HSALNG0146773	anti_sense	Not conserved	hsa-miR-23a-5p,hsa-miR-4769-3p	Cancer antigen 125 measurement,-	PDCD1
ENSG00000231858	STAT4-AS1	8.37068903208125	1.4058350327502199e-16	CXCL4+ORN8L_vs_Resting	HSALNG0021145	anti_sense	Q75	hsa-miR-3666	-	GLS
ENSG00000232759	STEAP1B-AS1	8.80761541401743	3.46774460309207e-16	CXCL4+ORN8L_vs_Resting	HSALNG0056606	anti_sense	Q50	hsa-miR-892b,hsa-miR-4472,hsa-miR-4534	Atopic asthma,C-reactive protein measurement,Unipolar depression,-	IL6
ENSG00000251442	LINC01094	-5.30440788861113	4.15919347310368e-16	CXCL4+ORN8L_vs_Resting	HSALNG0035402	integenic	Q50	hsa-miR-7150	Mean platelet volume,Total blood protein measurement; Serum albumin measurement; Aspartate aminotransferase measurement,Serum gamma-glutamyl transferase measurement,Monocyte count,Creatine kinase measurement; Serum non-albumin protein measurement,Protein measurement,Mean corpuscular volume; Mean corpuscular hemoglobin concentration,-	ANXA3
ENSG00000289880	ENSG00000289880	6.07673420599732	5.56279613924415e-16	CXCL4+ORN8L_vs_Resting	NA	NA	NA	NA	NA	FAM177B
ENSG00000224116	INHBA-AS1	9.56031261523319	1.00748262182304e-15	CXCL4+ORN8L_vs_Resting	HSALNG0057482	integenic	Not conserved	hsa-miR-6124		SUGCT
ENSG00000267737	ENSG00000267737	7.41681520850344	1.07389871130651e-15	CXCL4+ORN8L_vs_Resting	HSALNG0119029	integenic	Not conserved			PGS1
ENSG00000259342	ENSG00000259342	7.12219759161769	2.0856914888321e-15	CXCL4+ORN8L_vs_Resting	HSALNG0105649	anti_sense	Q75	hsa-miR-4505	-	GATM
ENSG00000233058	ATP13A3-DT	5.25517937997379	7.076455744636411e-15	CXCL4+ORN8L_vs_Resting	HSALNG0031735	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-4294	Lean mass-adjusted fat body mass; Femoral neck bone mineral density,3-hydroxypropylmercapturic acid measurement,-	FAM43A
ENSG00000223949	ROR1-AS1	11.4110023124553	1.6769963556118102e-14	CXCL4+ORN8L_vs_Resting	HSALNG0004144	anti_sense	Q90		Intelligence,Blood protein measurement,-	ITGB3BP
ENSG00000234263	MAP3K5-AS1	7.60632785026178	2.12823439027091e-14	CXCL4+ORN8L_vs_Resting	HSALNG0053716	anti_sense	Q75		Unipolar depression	PEX7
ENSG00000274536	MIR223HG	-5.67066094316457	2.27147821109934e-14	CXCL4+ORN8L_vs_Resting	HSALNG0138297	anti_sense	Q50	hsa-miR-331-3p	Balding measurement,Eosinophil count,Alopecia,Mean platelet volume; Platelet count,Eosinophil percentage of leukocytes	HEPH
ENSG00000275210	ENSG00000275210	6.63395950419047	2.4475391764980902e-14	CXCL4+ORN8L_vs_Resting	NA	NA	NA	NA	NA	LILRA4
ENSG00000232803	SLCO4A1-AS1	7.51065033973898	2.55476647061358e-14	CXCL4+ORN8L_vs_Resting	HSALNG0146997	anti_sense	Q75	hsa-miR-5196-5p	Human papilloma virus infection; Oral cavity cancer,-	TCFL5
ENSG00000214900	LINC01588	6.34403997078807	3.68939205660573e-14	CXCL4+ORN8L_vs_Resting	HSALNG0101158	integenic	Q50			VCPKMT
ENSG00000235385	LINC02154	10.6232342815828	3.82927838968803e-14	CXCL4+ORN8L_vs_Resting	HSALNG0136703	overlap_sense	Not conserved			ATXN3L
ENSG00000249738	ENSG00000249738	8.22131911413556	4.1134772626358704e-14	CXCL4+ORN8L_vs_Resting	HSALNG0046209	integenic	Not conserved			UBLCP1
ENSG00000288156	ENSG00000288156	-5.8263344199693	4.1249733593497904e-14	CXCL4+ORN8L_vs_Resting	HSALNG0123151	intronic_sense	Not conserved		-	NA
ENSG00000217825	ENSG00000217825	8.25783402027848	5.40189506924038e-14	CXCL4+ORN8L_vs_Resting	HSALNG0062556	integenic	Not conserved	hsa-miR-3065-3p		PAXIP1
ENSG00000270069	MIR222HG	6.8753088987636	5.76118836122932e-14	CXCL4+ORN8L_vs_Resting	HSALNG0137593	integenic	Q90	hsa-miR-574-5p,hsa-miR-1343-3p,hsa-miR-6803-5p,hsa-miR-6873-3p,hsa-miR-9899	Body height; Inguinal hernia; Body weight	DIPK2B
ENSG00000289977	ENSG00000289977	-11.3030977884208	6.352433577617451e-14	CXCL4+ORN8L_vs_Resting	HSALNG0114255	integenic	Not conserved			ACADVL
ENSG00000254416	LINC02732	9.74531802516276	7.6997309284692e-14	CXCL4+ORN8L_vs_Resting	HSALNG0087054	integenic	Q75	hsa-miR-4505	Cognition,Serum metabolite measurement; Coronary artery disease,Angina pectoris; Antithrombotic agent use measurement; Aspirin use measurement; Myocardial infarction,Angina pectoris; Vasodilators used in cardiac diseases use measurement; Aspirin use measurement,Body height,Coronary artery disease,-	FDX1
ENSG00000180539	LINC02908	-6.57218220419048	1.1375122382774199e-13	CXCL4+ORN8L_vs_Resting	HSALNG0075339	anti_sense	Q50	hsa-miR-210-5p,hsa-miR-619-5p,hsa-miR-4308,hsa-miR-4270,hsa-miR-6752-3p	Leukocyte count,Lymphocyte count,-	PAXX
ENSG00000278330	ENSG00000278330	-5.27968916706851	1.26039267128017e-13	CXCL4+ORN8L_vs_Resting	HSALNG0122607	anti_sense	Not conserved		-	GALR1
ENSG00000235531	MSC-AS1	5.39060088970244	1.4966438754373e-13	CXCL4+ORN8L_vs_Resting	HSALNG0066120	anti_sense	Not conserved		Lung carcinoma,Gout,Clinical treatment,Attention deficit hyperactivity disorder,Smoking behaviour measurement,Mental development measurement,Diastolic blood pressure,Forced expiratory volume; Response to bronchodilator,-	KCNB2
ENSG00000266970	SOCS3-DT	7.00075631733153	2.3507922757143497e-13	CXCL4+ORN8L_vs_Resting	HSALNG0119032	integenic	Q50	hsa-miR-619-5p,hsa-miR-4472,hsa-miR-4639-3p,hsa-miR-6089,hsa-miR-6794-5p,hsa-miR-6803-5p	Creativity measurement,Heel bone mineral density,C-reactive protein measurement,-	PGS1
ENSG00000185433	LINC00158	9.56188676811974	2.96047401959781e-13	CXCL4+ORN8L_vs_Resting	HSALNG0132374	integenic	Not conserved			MRPL39
ENSG00000260583	ENSG00000260583	7.51175915832292	3.14906982449682e-13	CXCL4+ORN8L_vs_Resting	HSALNG0147166	integenic	Not conserved			MRPL39
ENSG00000236939	BAALC-AS2	7.21855984988238	3.15780436226871e-13	CXCL4+ORN8L_vs_Resting	HSALNG0067505	anti_sense	Q50	hsa-miR-4447	Pelvic organ prolapse,Cognitive function measurement,Myopia,Late-onset alzheimers disease,Mathematical ability,Colorectal cancer; Breast carcinoma,Triglyceride measurement; Response to diuretic,Hemoglobin a1 measurement,-	AZIN1
ENSG00000249173	LINC01093	7.43073649350119	3.55680308852269e-13	CXCL4+ORN8L_vs_Resting	HSALNG0039055	integenic	Q50	hsa-miR-619-5p,hsa-miR-4505,hsa-miR-6808-5p,hsa-miR-6769b-5p		ACSL1
ENSG00000253838	ENSG00000253838	9.92466714418097	4.09260557023345e-13	CXCL4+ORN8L_vs_Resting	HSALNG0150187	sense	Q50		-	IDO1
ENSG00000178803	ADORA2A-AS1	6.15240730615641	4.20489644064142e-13	CXCL4+ORN8L_vs_Resting	HSALNG0134495	anti_sense	Q50	hsa-miR-370-3p,hsa-miR-6807-3p	Alcohol consumption measurement,Acne,Sodium measurement,Glucagon measurement,Coffee consumption measurement,Supramarginal gyrus volume measurement,Tea consumption measurement,Cups of coffee per day measurement,Serum gamma-glutamyl transferase measurement,Coffee consumption measurement; Tea consumption measurement,Alcohol use disorder measurement; Alcohol consumption measurement,-	GUCD1
ENSG00000174370	KCNJ5-AS1	-4.86501729363774	5.70504834871874e-13	CXCL4+ORN8L_vs_Resting	NA	NA	NA	NA	NA	TP53AIP1
ENSG00000125462	MIR9-1HG	6.43165728507225	6.287625772693099e-13	CXCL4+ORN8L_vs_Resting	HSALNG0007588	sense	Not conserved			MEF2D
ENSG00000234456	MAGI2-AS3	5.9059167781582	6.287625772693099e-13	CXCL4+ORN8L_vs_Resting	HSALNG0059170	anti_sense	Q75	hsa-miR-339-5p,hsa-miR-4447,hsa-miR-3960,hsa-miR-5001-3p,hsa-miR-6749-3p,hsa-miR-6786-5p,hsa-miR-8485	-	GNAI1
ENSG00000265743	LINC02978	-5.99584007151437	7.03554093695306e-13	CXCL4+ORN8L_vs_Resting	HSALNG0145260	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-4492		TEFM
ENSG00000260997	ENSG00000260997	4.08541168741645	7.204032086323299e-13	CXCL4+ORN8L_vs_Resting	NA	NA	NA	NA	NA	MYO1G
ENSG00000247982	LINC00926	3.64534556668645	1.0454644555056199e-12	CXCL4+ORN8L_vs_Resting	HSALNG0106171	sense	Q50	hsa-miR-4492,hsa-miR-4508,hsa-miR-6803-5p	-	TCF12
ENSG00000271216	LINC01050	10.0518407427005	1.89304431195744e-12	CXCL4+ORN8L_vs_Resting	HSALNG0096679	anti_sense	Q75	hsa-miR-6735-3p	Cognitive decline measurement,-	EPSTI1
ENSG00000228956	SATB1-AS1	5.83339178664338	2.16175378881946e-12	CXCL4+ORN8L_vs_Resting	HSALNG0147471	integenic	Q50			KCNH8
ENSG00000224596	ZMIZ1-AS1	5.09432497447151	3.03957721496689e-12	CXCL4+ORN8L_vs_Resting	HSALNG0079114	anti_sense	Q50	hsa-miR-762,hsa-miR-939-3p,hsa-miR-3195,hsa-miR-4430,hsa-miR-4447,hsa-miR-4472,hsa-miR-4516,hsa-miR-4534,hsa-miR-3960,hsa-miR-6735-3p,hsa-miR-6780a-3p,hsa-miR-6788-5p,hsa-miR-6795-3p,hsa-miR-6803-5p,hsa-miR-6813-5p	Blood osmolality measurement,Hypermetropia,Interleukin 13 measurement,Susceptibility to rubella infection measurement,Body fat distribution,Waist-hip ratio; Bmi-adjusted waist-hip ratio,Testosterone measurement,Mean corpuscular volume; Mean corpuscular hemoglobin; Red blood cell density measurement; Erythrocyte count,Mean corpuscular hemoglobin concentration,Body weight,Mean corpuscular volume,Mean reticulocyte volume; Reticulocyte count; Mean corpuscular volume; Reticulocyte measurement; Erythrocyte count,Mean corpuscular hemoglobin,Red blood cell distribution width,Erythrocyte count,Colorectal cancer; C-reactive protein measurement; Colorectal adenoma,Prostate carcinoma,-	ZCCHC24
ENSG00000229017	LINC01277	8.93981178345122	3.6220833167676798e-12	CXCL4+ORN8L_vs_Resting	HSALNG0149537	integenic	Not conserved			HIVEP2
ENSG00000254102	BHLHE22-AS1	9.0082600771386	9.27414969018743e-12	CXCL4+ORN8L_vs_Resting	HSALNG0065796	anti_sense	Q50		Risk-taking behaviour,Systolic blood pressure,-	CYP7B1
ENSG00000228794	LINC01128	3.76194263183827	1.4934598398925798e-11	CXCL4+ORN8L_vs_Resting	HSALNG0000041	integenic	Not conserved		Unipolar depression,Circadian rhythm,-	SAMD11
ENSG00000267296	CEBPA-DT	-6.35497637787677	1.660508119258e-11	CXCL4+ORN8L_vs_Resting	HSALNG0125425	integenic	Q50	hsa-miR-1303,hsa-miR-6764-5p	Bmi-adjusted waist circumference,Reticulocyte count; Reticulocyte measurement,-	CEBPG
ENSG00000255197	ENSG00000255197	-3.46544882638355	2.24450403250169e-11	CXCL4+ORN8L_vs_Resting	HSALNG0143174	anti_sense	Q90		Alcohol consumption measurement	SPI1
ENSG00000251136	RIPK2-DT	4.77462057336171	2.6882884505244e-11	CXCL4+ORN8L_vs_Resting	HSALNG0066822	integenic	Q50		Human papilloma virus infection; Oropharynx cancer,-	NBN
ENSG00000235665	LINC00298	7.136621554466	2.7525310736209397e-11	CXCL4+ORN8L_vs_Resting	HSALNG0012815	integenic	Q50		Antipsychotic drug related weight gain,Protein measurement	KIDINS220
ENSG00000215039	CD27-AS1	-4.67847533927657	4.15516406452417e-11	CXCL4+ORN8L_vs_Resting	HSALNG0088857	anti_sense	Q50	hsa-miR-642a-5p,hsa-miR-4292,hsa-miR-3620-5p,hsa-miR-4447,hsa-miR-1587,hsa-miR-6514-3p,hsa-miR-6752-3p,hsa-miR-6784-5p,hsa-miR-6890-3p	-	VAMP1
ENSG00000289365	ENSG00000289365	4.63452552861737	4.4544756181824795e-11	CXCL4+ORN8L_vs_Resting	HSALNG0139497	integenic	Q50			NXT2
ENSG00000230438	SERPINB9P1	7.1343971057426	5.0320169166509494e-11	CXCL4+ORN8L_vs_Resting	HSALNG0047525	integenic	Not conserved			SERPINB9
ENSG00000230647	ENSG00000230647	7.29707788125109	5.637670931083989e-11	CXCL4+ORN8L_vs_Resting	HSALNG0145008	integenic	Q75	hsa-miR-619-5p	Heel bone mineral density,-	HS3ST3B1
ENSG00000179428	IL6-AS1	8.55898472668698	5.6445564927887895e-11	CXCL4+ORN8L_vs_Resting	HSALNG0056610	anti_sense,sense	Q50		Platelet count; Aspartate aminotransferase measurement,Cerebrospinal fluid clusterin measurement,C-reactive protein measurement,Leukocyte count,C-reactive protein measurement; Mean corpuscular hemoglobin,Serum albumin measurement,Unipolar depression,Lymphocyte percentage of leukocytes,Serum alanine aminotransferase measurement,Parental genotype effect measurement; Birth weight,Leukocyte count; C-reactive protein measurement; Lymphocyte count,Lymphocyte count,Lung carcinoma,Mean corpuscular hemoglobin,Albumin:globulin ratio measurement; Serum non-albumin protein measurement,Platelet count,Bilirubin measurement,Leukocyte count; Neutrophil count; Myeloid white cell count; 3-hydroxyphenylacetic acid measurement,Serum albumin measurement; C-reactive protein measurement; Body height,Tonsillectomy risk measurement,Longevity; Takayasu arteritis,Eosinophil count,Pulse pressure measurement,Systemic lupus erythematosus,Serum non-albumin protein measurement,Aortic stenosis; Aortic valve calcification,Pulse pressure measurement; Cerebrospinal fluid clusterin measurement,-	STEAP1B
ENSG00000226239	ENSG00000226239	7.18671007740396	7.871055667708029e-11	CXCL4+ORN8L_vs_Resting	HSALNG0129532	anti_sense	Q50		Cystatin c measurement,Cognitive decline measurement,-	PDRG1
ENSG00000266709	ENSG00000266709	4.71468373450192	8.18896409379191e-11	CXCL4+ORN8L_vs_Resting	HSALNG0114719	intronic_sense	Q50			HS3ST3B1
ENSG00000254231	WWP1-AS1	-8.27312810692142	1.05812436696678e-10	CXCL4+ORN8L_vs_Resting	HSALNG0066736	anti_sense	Not conserved		Protein measurement,-	SLC7A13
ENSG00000289403	ENSG00000289403	9.56703095819243	1.30002996092675e-10	CXCL4+ORN8L_vs_Resting	NA	NA	NA	NA	NA	INHBA
ENSG00000229664	ENSG00000229664	7.36736756084167	1.33654482066821e-10	CXCL4+ORN8L_vs_Resting	HSALNG0075911	anti_sense	Not conserved	hsa-miR-4722-5p,hsa-miR-6089,hsa-miR-6873-3p	Liver fibrosis measurement; Epstein barr virus nuclear antigen 1 igg measurement,Response to diisocyanate,Interleukin 2 receptor antagonist measurement,Crohn's disease; Inflammatory bowel disease,Hypothyroidism; Thyroid preparation use measurement,Eosinophil count; Respiratory system disease; Eosinophil percentage of leukocytes,Tonsillectomy risk measurement,Ovarian serous carcinoma; Response to carboplatin; Response to paclitaxel; Progression free survival,-	RBM17
ENSG00000226281	ENSG00000226281	-6.70351906323682	1.42753087173875e-10	CXCL4+ORN8L_vs_Resting	HSALNG0047836	integenic	Not conserved	hsa-miR-762,hsa-miR-5787		F13A1
ENSG00000264269	DYM-AS1	8.62293738583269	1.48755906158492e-10	CXCL4+ORN8L_vs_Resting	HSALNG0121468	anti_sense	Q50	hsa-miR-7107-5p,hsa-miR-7703	Apolipoprotein a 1 measurement,Bmi-adjusted hip circumference,Apolipoprotein a 1 measurement; High density lipoprotein cholesterol measurement; Total cholesterol measurement,Waist-hip ratio,-	CTIF
ENSG00000232949	ENSG00000232949	7.1977656069089	1.63671668553418e-10	CXCL4+ORN8L_vs_Resting	HSALNG0056606	anti_sense	Q50	hsa-miR-892b,hsa-miR-4472,hsa-miR-4534	Atopic asthma,C-reactive protein measurement,Unipolar depression,-	IL6
ENSG00000249328	ENSG00000249328	8.19673537541339	1.78448277313495e-10	CXCL4+ORN8L_vs_Resting	HSALNG0066468	integenic	Q90	hsa-miR-619-5p,hsa-miR-7150,hsa-miR-8485	Response to radiation,Spinal stenosis,Alpha ketoglutarate measurement; Maleate measurement; Fumarate measurement,-	HEY1
ENSG00000253372	ENSG00000253372	6.72333275903413	1.79951961788404e-10	CXCL4+ORN8L_vs_Resting	HSALNG0068170	sense	Not conserved		-	ZHX2
ENSG00000258810	ENSG00000258810	-5.92235185831983	2.0293329423691501e-10	CXCL4+ORN8L_vs_Resting	HSALNG0099831	integenic	Not conserved	hsa-miR-4732-3p		RNASE6
ENSG00000254287	ENSG00000254287	8.98526173159181	2.05847349655754e-10	CXCL4+ORN8L_vs_Resting	HSALNG0150387	anti_sense	Q50		-	ADAM2
ENSG00000203364	ENSG00000203364	8.16711869668286	2.13118198581849e-10	CXCL4+ORN8L_vs_Resting	HSALNG0072823	anti_sense	Not conserved	hsa-miR-4488,hsa-miR-6089,hsa-miR-6763-5p	Serum alanine aminotransferase measurement; Aspartate aminotransferase measurement,Aspartate aminotransferase measurement,Dna methylation,Response to tenofovir	CARD19
ENSG00000289485	ENSG00000289485	6.50575121961792	2.73966810640368e-10	CXCL4+ORN8L_vs_Resting	HSALNG0116006	anti_sense	Not conserved		C-c motif chemokine 3 measurement,Blood protein measurement,Clopidogrel metabolite measurement,Visual perception measurement,Protein measurement,Refractive error; Ccl4 measurement; Blood protein measurement; Age at onset; Myopia	TBC1D3B
ENSG00000255521	CD44-DT	5.49559678246756	3.05970833453238e-10	CXCL4+ORN8L_vs_Resting	HSALNG0083606	anti_sense	Q50		Response to vitamin,-	SLC1A2
ENSG00000186594	MIR22HG	2.92120865873065	4.35690386845417e-10	CXCL4+ORN8L_vs_Resting	HSALNG0113835	anti_sense	Q90	hsa-miR-30d-3p,hsa-miR-30e-3p,hsa-miR-4268,hsa-miR-4433a-3p,hsa-miR-4468,hsa-miR-6735-5p	C-reactive protein measurement; Sex hormone-binding globulin measurement; Alkaline phosphatase measurement; Testosterone measurement; Calcium measurement; Urinary albumin to creatinine ratio; Serum albumin measurement; Triglyceride measurement,Calcium measurement; Blood protein measurement; Sex hormone-binding globulin measurement; Serum albumin measurement,-	TLCD2
ENSG00000289530	ENSG00000289530	10.3555996520626	5.09461220121861e-10	CXCL4+ORN8L_vs_Resting	HSALNG0035158	integenic	Q50		-	RASSF6
ENSG00000253522	MIR3142HG	4.56316962158647	6.984279393627201e-10	CXCL4+ORN8L_vs_Resting	HSALNG0046249	integenic	Not conserved			PTTG1
ENSG00000271856	LINC01215	5.87779732597084	8.94632589583247e-10	CXCL4+ORN8L_vs_Resting	HSALNG0027888	integenic	Q50			HHLA2
