Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000281005	LINC00921	-2.65499659758085	3.4401313255529e-20	M1_vs_M0	HSALNG0109143	sense	Not conserved	hsa-miR-3925-3p	NA	NA	ARHGAP6
ENSG00000237484	LINC01684	2.36106141790465	1.0288672550606999e-44	M1_vs_M0	HSALNG0147058	integenic	Not conserved	NA	-	JAM2	TNFRSF9
ENSG00000260641	TSPAN5-DT	-2.29758642745385	0.0182890516156744	M1_vs_M0	HSALNG0035964	integenic	Q50	hsa-miR-6090,hsa-miR-6769b-5p,hsa-miR-7704	Alcohol use disorder measurement,-	RAP1GDS1	ARHGEF5
ENSG00000253522	MIR3142HG	3.95660583352922	1.6168463305967299e-114	M1_vs_M0	HSALNG0046249	integenic	Not conserved	NA	NA	PTTG1	NFE2L3
ENSG00000236453	ENSG00000236453	2.53165921478155	1.35818023253571e-10	M1_vs_M0	HSALNG0059602	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-3622b-5p	Eye colour measurement,Brcax breast cancer,Asparaginase hypersensitivity,Aging,Athletic endurance measurement,Circadian rhythm,-	GNG11	MAPK9
ENSG00000275202	ENSG00000275202	-1.47442189157046	6.28139250056856e-7	M1_vs_M0	HSALNG0097019	anti_sense	Q75	hsa-miR-4268,hsa-miR-4280,hsa-miR-3960,hsa-miR-4707-5p	-	CAB39L	RRP12
ENSG00000288928	ENSG00000288928	2.48488151538278	0.00851245523841898	M1_vs_M0	NA	NA	NA	NA	NA	HIF1A	LY75
ENSG00000223768	LINC00205	-1.50141661795675	6.80941314760172e-50	M1_vs_M0	HSALNG0133618	integenic	Q50	hsa-miR-92b-5p,hsa-miR-619-5p,hsa-miR-1205,hsa-miR-3692-5p,hsa-miR-3934-5p,hsa-miR-4472,hsa-miR-4505,hsa-miR-6751-3p,hsa-miR-6803-5p	Systemic lupus erythematosus,Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference,-	ADARB1	HDAC7
ENSG00000222047	C10orf55	-2.3368538748659	5.6741075334215e-4	M1_vs_M0	HSALNG0078890	anti_sense,sense	Q75	NA	-	CAMK2G	GPBP1
ENSG00000240057	NEPRO-AS1	2.65295524897673	7.973301567845222e-14	M1_vs_M0	HSALNG0028082	integenic	Q90	hsa-miR-296-3p	Telomere length,Myopia,Body height	GTPBP8	CA11
ENSG00000205628	LINC01446	-2.77892845646072	5.039809531226e-4	M1_vs_M0	HSALNG0058095	integenic	Not conserved	NA	NA	SEC61G	SPA17
ENSG00000286062	ENSG00000286062	2.79664378112041	8.98952910507813e-10	M1_vs_M0	HSALNG0042332	integenic	Q75	hsa-miR-508-5p	Sepsis; Mortality,Systolic blood pressure,-	SGTB	TSPAN32
ENSG00000277534	ENSG00000277534	-1.63051477954698	0.00782796403970877	M1_vs_M0	HSALNG0120572	sense	Not conserved	NA	NA	KCTD1	DMRT3
ENSG00000261801	LOXL1-AS1	2.49707054930795	0.00371292680532322	M1_vs_M0	HSALNG0107133	anti_sense	Q50	hsa-miR-3194-5p,hsa-miR-500b-3p,hsa-miR-4667-3p,hsa-miR-6089	Feeling """"fed-up"""" measurement,Body height,Bmi-adjusted waist circumference,Bmi-adjusted waist circumference; Body height,Exfoliation syndrome,-	STOML1	TNPO3
ENSG00000238005	LNCATV	-1.47851073753738	4.4766706216192e-5	M1_vs_M0	HSALNG0011660	integenic	Q50	hsa-miR-6089,hsa-miR-6769b-3p	Serum gamma-glutamyl transferase measurement,Platelet count,Monocyte percentage of leukocytes; Monocyte count,Apolipoprotein a 1 measurement,Low density lipoprotein cholesterol measurement,Response to vaccine; Cytokine measurement,Cognitive function measurement,-	TOMM20	SNX24
ENSG00000197503	LINC00477	2.77209001950922	5.47701432151029e-21	M1_vs_M0	HSALNG0089868	integenic	Q50	NA	Cognitive decline measurement,Smoking status measurement,Neutrophil count,-	SOX5	NTN1
ENSG00000226409	ENSG00000226409	-5.08015131302348	0.00531460677634716	M1_vs_M0	HSALNG0053288	integenic	Not conserved	NA	NA	HDDC2	CTNNA2
ENSG00000205488	CALML3-AS1	-5.0799894924577504	0.00678385018351392	M1_vs_M0	HSALNG0075870	anti_sense	Q75	hsa-miR-216a-3p,hsa-miR-500b-3p,hsa-miR-3667-3p,hsa-miR-4691-5p,hsa-miR-4734,hsa-miR-6792-5p	Cortical surface area measurement,-	CALML5	CTNNA2
ENSG00000238062	SPATA3-AS1	-5.08022464477268	0.00479867724346478	M1_vs_M0	HSALNG0022908	anti_sense	Q50	hsa-miR-4688	-	GPR55	CTNNA2
ENSG00000267272	LINC01140	-2.24473097748062	9.5563311995991e-10	M1_vs_M0	HSALNG0004949	sense	Q90	NA	Smoking behavior,Cortical surface area measurement,-	NA	SPI1
ENSG00000273972	ENSG00000273972	4.86991855979996	5.75058505529052e-10	M1_vs_M0	HSALNG0105662	integenic	Not conserved	NA	-	SQOR	PLPP1
ENSG00000277283	ENSG00000277283	-1.34462324960267	0.00549582875027446	M1_vs_M0	HSALNG0094493	anti_sense	Not conserved	hsa-miR-1233-3p	NA	BICDL1	RHOA
ENSG00000248538	PPP1R3B-DT	-4.6624955778063	2.40524618014503e-8	M1_vs_M0	HSALNG0063318	integenic	Q50	hsa-miR-6803-5p	NA	ERI1	PRKCZ
ENSG00000266718	ENSG00000266718	-3.56233654493337	8.524917405768731e-15	M1_vs_M0	HSALNG0115789	anti_sense	Not conserved	NA	Nicotine dependence symptom count	CDK5R1	IP6K2
ENSG00000227704	ENSG00000227704	-2.3930147812899	3.2384023666694e-4	M1_vs_M0	HSALNG0055383	anti_sense	Not conserved	hsa-miR-1227-5p	-	ERMARD	SDK2
ENSG00000272512	ENSG00000272512	5.40066925628178	1.25012207463815e-14	M1_vs_M0	HSALNG0000065	integenic	Not conserved	NA	Apolipoprotein a 1 measurement,Parental longevity,-	HES4	FGF10
ENSG00000261296	ENSG00000261296	2.55623633698106	2.8636059531431e-4	M1_vs_M0	HSALNG0106417	integenic	Q50	NA	-	TLN2	CSNK2A2
ENSG00000284719	ENSG00000284719	-1.4653881442016	5.9401170322538305e-24	M1_vs_M0	HSALNG0002807	integenic	Q75	hsa-miR-619-5p,hsa-miR-659-5p,hsa-miR-6089,hsa-miR-1273h-5p	Hemorrhoid,-	PPIE	PTPN21
ENSG00000260329	TMEM263-DT	-2.84499342851925	2.7497425665571e-4	M1_vs_M0	HSALNG0093754	anti_sense	Q50	NA	Aging,Alkaline phosphatase measurement	MTERF2	ATP2B1
ENSG00000225953	SATB2-AS1	-2.17782439749991	1.77044096833899e-24	M1_vs_M0	HSALNG0021423	anti_sense	Q90	hsa-miR-3620-5p	Body height; Cortical thickness,Body height; Mathematical ability,-	C2orf69	TRIP13
ENSG00000287097	ENSG00000287097	7.5033632063305	4.45351968599759e-50	M1_vs_M0	HSALNG0052955	integenic	Q50	NA	Serum igg glycosylation measurement,Dna methylation,Carotid artery intima media thickness,-	MARCKS	PANX2
ENSG00000235724	PSMD14-DT	2.37667750886511	0.0382444779719547	M1_vs_M0	HSALNG0019993	integenic	Q90	NA	Intelligence; Unipolar depression	DPP4	FRY
ENSG00000288952	ENSG00000288952	3.90084631580283	4.81482331502207e-8	M1_vs_M0	HSALNG0024203	integenic	Q50	NA	NA	TIMP4	CA12
ENSG00000198496	NBR2	1.0966430247187	2.03193180815001e-8	M1_vs_M0	HSALNG0116616	anti_sense	Not conserved	hsa-miR-619-5p,hsa-miR-6089	Age at menopause,Neutrophil count,-	NBR1	TXK
ENSG00000197180	ATP6AP1-DT	1.24317544013396	6.06797442072732e-22	M1_vs_M0	HSALNG0140852	integenic	Q75	hsa-miR-619-5p,hsa-miR-4297,hsa-miR-4279	NA	DNASE1L1	EIF4G3
ENSG00000235770	LINC00607	6.39701576414233	4.6775777060854e-30	M1_vs_M0	HSALNG0022091	integenic	Not conserved	NA	-	MREG	VPS9D1
ENSG00000258457	AJUBA-DT	-1.46220489331522	0.0283377142420779	M1_vs_M0	HSALNG0099995	anti_sense	Q90	hsa-miR-7113-5p	Macula measurement,Gut microbiome measurement,Odontogenesis; Tooth eruption,Systolic blood pressure,Cognitive function measurement,-	PSMB11	RAB7A
ENSG00000223478	ZDHHC12-DT	-1.85643360029762	8.97289638135464e-7	M1_vs_M0	HSALNG0074656	anti_sense	Not conserved	hsa-miR-4492,hsa-miR-6799-5p	-	PKN3	CST7
ENSG00000268516	ZNF8-DT	-1.37880757284092	0.00783453921198181	M1_vs_M0	HSALNG0127940	anti_sense	Not conserved	hsa-miR-6769a-3p	Attention deficit hyperactivity disorder,-	A1BG	PPP2R5C
ENSG00000288772	ENSG00000288772	-1.44225213985767	0.0062612746158518	M1_vs_M0	HSALNG0003091	anti_sense	Q75	NA	White matter microstructure measurement,Platelet count; Platelet crit,Igf-1 measurement,-	CDC20	PKD2L2
ENSG00000230107	ENSG00000230107	-1.83758332965257	2.5641567541137e-4	M1_vs_M0	HSALNG0135708	integenic	Q90	hsa-miR-3158-5p,hsa-miR-4650-5p,hsa-miR-4691-5p,hsa-miR-6089,hsa-miR-6132	NA	SERHL2	MYH7B
ENSG00000234753	FOXP4-AS1	2.95261065870656	0.00169986580046674	M1_vs_M0	HSALNG0050034	integenic	Q90	hsa-miR-1227-5p,hsa-miR-6089,hsa-miR-8485	-	TFEB	RAPGEF3
ENSG00000177335	LINC02904	3.87389799408297	4.0075651531791e-42	M1_vs_M0	HSALNG0069224	integenic	Not conserved	hsa-miR-210-5p,hsa-miR-326,hsa-miR-331-3p,hsa-miR-939-3p,hsa-miR-4292,hsa-miR-1343-3p,hsa-miR-6735-5p	-	LY6E	KIF22
ENSG00000232453	LINC02777	-1.89432808240903	2.7563831828828e-4	M1_vs_M0	HSALNG0003962	integenic	Not conserved	NA	Bmi-adjusted hip circumference,-	JUN	DDX1
ENSG00000224939	LINC00184	2.5942693240614	0.0133050745057691	M1_vs_M0	HSALNG0011620	integenic	Q50	hsa-miR-885-3p,hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-1587,hsa-miR-6726-5p	Balding measurement,Red blood cell distribution width,Body height,Heel bone mineral density,Health study participation,Alkaline phosphatase measurement,Lymphocyte count,Reticulocyte count; Reticulocyte measurement; Red blood cell distribution width,Total cholesterol measurement; Apolipoprotein b measurement; Low density lipoprotein cholesterol measurement,Eye colour measurement,Cardiac arrhythmia,Reticulocyte measurement; Red blood cell distribution width,Leukocyte count,Apolipoprotein b measurement,-	COA6	EPB41L2
ENSG00000263766	KPNB1-DT	1.5322082405798	0.00321994748148664	M1_vs_M0	HSALNG0117016	integenic	Not conserved	hsa-miR-4463,hsa-miR-4492,hsa-miR-6089	Mathematical ability	OSBPL7	KEAP1
ENSG00000288612	ENSG00000288612	-1.87689366272928	3.46653946237587e-7	M1_vs_M0	HSALNG0047550	sense	Q75	hsa-miR-1233-3p,hsa-miR-3943	NA	NQO2	PTPRH
ENSG00000286333	ENSG00000286333	-4.1935125801089	6.244877828172091e-10	M1_vs_M0	HSALNG0102303	anti_sense	Q50	hsa-miR-4254	C-reactive protein measurement; Alkaline phosphatase measurement,C-reactive protein measurement; Sex hormone-binding globulin measurement; Alkaline phosphatase measurement; Testosterone measurement; Aspartate aminotransferase measurement,C-reactive protein measurement,Lysine measurement,-	DPF3	MID2
ENSG00000277715	ENSG00000277715	2.82270919318014	0.0452812572666107	M1_vs_M0	HSALNG0093735	intronic_antisense	Q50	hsa-miR-609,hsa-miR-939-3p,hsa-miR-3960,hsa-miR-6791-3p,hsa-miR-6880-3p,hsa-miR-8072	Body height,-	TCP11L2	IL12RB2
ENSG00000254139	LINC03018	1.15018713310033	0.0219288126258932	M1_vs_M0	HSALNG0065529	integenic	Q50	NA	Disease progression measurement,Nose morphology measurement,Ischemic stroke,Gut microbiome measurement,-	FAM110B	ULK2
ENSG00000255121	CENATAC-DT	-2.07855244951898	4.05582218784439e-7	M1_vs_M0	HSALNG0087593	integenic	Not conserved	NA	-	RPS25	CAD
ENSG00000237187	NR2F1-AS1	-1.31638768499832	1.03411383932102e-7	M1_vs_M0	HSALNG0043533	anti_sense	Q90	NA	-	FAM172A	SCAMP1
ENSG00000235513	L3MBTL2-AS1	3.3309041348334	8.87778244282134e-103	M1_vs_M0	HSALNG0135617	anti_sense	Q75	hsa-miR-6731-5p	Anorexia nervosa; Autism spectrum disorder; Depressive symptom measurement; Obsessive-compulsive disorder; Attention deficit hyperactivity disorder; Unipolar depression; Bipolar disorder; Tourette syndrome; Neuroticism measurement,Neuroticism measurement,Breast carcinoma,Red blood cell distribution width,Mood instability measurement,Anxiety measurement; Neuroticism measurement,Depressive symptom measurement; Unipolar depression; Wellbeing measurement; Bipolar disorder; Neuroticism measurement,-	CHADL	TTC39A
ENSG00000261798	ENSG00000261798	-3.18690466514264	3.5256313448910195e-42	M1_vs_M0	HSALNG0002807	integenic	Q75	hsa-miR-619-5p,hsa-miR-659-5p,hsa-miR-6089,hsa-miR-1273h-5p	Hemorrhoid,-	PPIE	RAD54L
ENSG00000289070	ENSG00000289070	-1.97408695788759	2.81663999815328e-6	M1_vs_M0	HSALNG0118660	anti_sense	Q50	hsa-miR-619-5p	Blood protein measurement,-	CD300A	PSMC5
ENSG00000231312	MAP4K3-DT	2.31038323158357	1.44893143093926e-26	M1_vs_M0	HSALNG0014372	anti_sense,sense	Q50	hsa-miR-619-5p,hsa-miR-4447,hsa-miR-6089,hsa-miR-8485	Hematocrit; Hemoglobin measurement,Hematocrit; Erythrocyte count,Hematocrit,Hemoglobin measurement,Red blood cell density measurement,Response to candesartan,-	TMEM178A	OGFOD1
ENSG00000250748	MSRB3-AS1	-3.16542893237266	3.8049636979342e-4	M1_vs_M0	HSALNG0091992	integenic	Not conserved	hsa-miR-6089	Creatinine measurement	WIF1	TFAP2C
ENSG00000233922	LINC01694	-1.13355241354691	0.0153228697399492	M1_vs_M0	HSALNG0133661	integenic	Q75	hsa-miR-6763-5p	Covid-19,Myopia,Self reported educational attainment,-	PCBP3	ALG6
ENSG00000273314	ENSG00000273314	1.70900203026622	9.963174099135811e-15	M1_vs_M0	HSALNG0062087	anti_sense	Q50	hsa-miR-668-5p	NA	EZH2	EDEM2
ENSG00000283648	ENSG00000283648	6.35702598558263	1.17637831696123e-60	M1_vs_M0	HSALNG0062073	anti_sense	Q50	hsa-miR-6791-3p	Protein measurement,Parkinson's disease symptom measurement,Psoriasis; Inflammatory bowel disease; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,Gut microbiome measurement,Crohn's disease,Asparagine measurement,Uterine fibroid measurement,Chronic kidney disease; Diabetic nephropathy,Cardiovascular event measurement; Response to angiotensin-converting enzyme inhibitor; Response to angiotensin receptor blocker,-	EZH2	CPXM1
ENSG00000230928	ENSG00000230928	-5.52804891837351	4.9956613872517e-4	M1_vs_M0	HSALNG0080002	anti_sense	Not conserved	hsa-miR-6763-5p	Body height	R3HCC1L	SIRPG
ENSG00000288162	ENSG00000288162	-2.00064054495395	1.59748679181136e-32	M1_vs_M0	HSALNG0055417	integenic	Not conserved	hsa-miR-1233-5p	Balding measurement,Glaucoma; Open-angle glaucoma; Lymphocyte count,-	FAM120B	SLC8B1
ENSG00000163597	SNHG16	2.235894667343	3.158099879043909e-89	M1_vs_M0	HSALNG0118862	integenic	Not conserved	NA	Adolescent idiopathic scoliosis,Macular telangiectasia type 2,-	PRCD	P3H2
ENSG00000243926	TIPARP-AS1	-2.70976892701042	0.00107559296321408	M1_vs_M0	HSALNG0030062	anti_sense	Q75	hsa-miR-6727-5p	-	SSR3	PABPC4
ENSG00000261971	MMP25-AS1	2.12975928576603	5.51352344428993e-61	M1_vs_M0	HSALNG0109107	anti_sense	Q75	hsa-miR-455-3p,hsa-miR-619-5p,hsa-miR-3178,hsa-miR-4286,hsa-miR-4472,hsa-miR-4498,hsa-miR-3960,hsa-miR-4787-5p,hsa-miR-6132,hsa-miR-6767-5p,hsa-miR-6779-5p,hsa-miR-6803-5p,hsa-miR-6836-5p,hsa-miR-6860,hsa-miR-8072	-	BICDL2	OSBPL8
ENSG00000261889	ENSG00000261889	2.08499266264536	4.4633626473899e-5	M1_vs_M0	HSALNG0109131	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-7704	Vital capacity,-	ZSCAN10	PITPNM3
ENSG00000287252	ENSG00000287252	-3.43828574009278	2.9980783955272e-5	M1_vs_M0	HSALNG0048904	integenic	Not conserved	hsa-miR-6089	NA	H2AC13	SUPT16H
ENSG00000258738	BAZ1A-AS1	1.425132904356	6.1873543317854e-4	M1_vs_M0	HSALNG0100538	anti_sense	Q90	NA	Heel bone mineral density,Monocyte count,Reticulocyte measurement,-	SRP54	ECHDC1
ENSG00000240990	HOXA11-AS	-1.82140722700103	1.95740671115076e-13	M1_vs_M0	HSALNG0056865	anti_sense	Q90	hsa-miR-920,hsa-miR-4286,hsa-miR-3960,hsa-miR-4769-5p,hsa-miR-5197-3p,hsa-miR-6741-3p,hsa-miR-10394-3p	Ulcerative colitis,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio; Waist-hip ratio,Bmi-adjusted waist-hip ratio,Heel bone mineral density,Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Low density lipoprotein triglyceride measurement; Bmi-adjusted waist circumference; Body fat percentage; High density lipoprotein cholesterol measurement; Bmi-adjusted waist-hip ratio; Aspartate aminotransferase measurement,Diuretic use measurement,-	EVX1	HDAC6
ENSG00000261338	ENSG00000261338	-1.35839465190139	5.8136079382261e-4	M1_vs_M0	NA	NA	NA	NA	NA	ARPC2	BRPF3
ENSG00000255559	ZNF252P-AS1	-1.86852265267295	0.0230841961336704	M1_vs_M0	HSALNG0069500	integenic	Not conserved	hsa-miR-6803-5p,hsa-miR-6858-5p,hsa-miR-6878-3p	-	C8orf33	MRPS18A
ENSG00000250519	ENSG00000250519	1.51808128261107	4.54039248779478e-9	M1_vs_M0	HSALNG0086510	integenic	Q50	NA	Serum alanine aminotransferase measurement,-	PANX1	PSMD8
ENSG00000267365	KCNJ2-AS1	-2.18067224099301	2.3907312801168397e-12	M1_vs_M0	HSALNG0118455	anti_sense	Q50	NA	Body weight,-	ABCA5	HCN2
ENSG00000290737	ENSG00000290737	-1.52050851165995	0.0185563310906235	M1_vs_M0	HSALNG0078861	integenic	Not conserved	NA	NA	AGAP5	SLC16A8
ENSG00000285756	ENSG00000285756	-2.16574775578159	4.23304234056917e-13	M1_vs_M0	HSALNG0136447	integenic	Not conserved	NA	NA	PRKX	NEFH
ENSG00000224259	LINC01133	-1.46858399492362	0.00740226000176459	M1_vs_M0	HSALNG0007801	integenic	Q50	NA	Visual perception measurement; Granulocyte count,-	KCNJ9	SGSM3
ENSG00000286179	ENSG00000286179	2.50956504397466	5.97973315835148e-18	M1_vs_M0	HSALNG0146969	integenic	Not conserved	NA	NA	SULF2	POLE2
ENSG00000229953	BCAN-AS2	-3.97895743695702	1.61392886324068e-35	M1_vs_M0	HSALNG0007612	anti_sense	Q75	hsa-miR-4722-5p,hsa-miR-6511a-3p	Blood protein measurement,-	NES	SNW1
ENSG00000233237	LINC00472	-3.04788293281501	1.29710204071921e-28	M1_vs_M0	HSALNG0051173	integenic	Q50	NA	NA	B3GAT2	CEP128
ENSG00000235478	LINC01664	-1.52051504454916	0.0185563310906235	M1_vs_M0	HSALNG0133870	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-4279,hsa-miR-6132	Aging,Emotional symptom measurement,-	IL17RA	SRSF5
ENSG00000250509	ENSG00000250509	5.78738768333065	2.0356675938335e-19	M1_vs_M0	HSALNG0047167	integenic	Q75	hsa-miR-619-5p,hsa-miR-6086	Joint damage measurement,-	CNOT6	PCNX1
