Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000287123	ENSG00000287123	-3.59630572286393	2.7626503625555e-4	M1_vs_M2	HSALNG0146118	integenic	Q50	hsa-miR-619-5p,hsa-miR-4437,hsa-miR-6124,hsa-miR-6813-5p	-	SLC1A4	ZMYND11
ENSG00000273145	ENSG00000273145	-1.00824516241226	0.0176091759564789	M1_vs_M2	HSALNG0135987	sense	Not conserved	hsa-miR-3622b-3p,hsa-miR-1268b,hsa-miR-5001-3p,hsa-miR-6089,hsa-miR-6132,hsa-miR-6803-5p,hsa-miR-6870-5p,hsa-miR-10394-5p	Risk-taking behaviour; Smoking status measurement,Body height,Dupuytren contracture,Unipolar depression,Birth weight,Wellbeing measurement; Dupuytren contracture,Alcohol use disorder measurement; Alcohol consumption measurement,Body weight,Body height; Body weight,Smoking status measurement,Ovarian carcinoma,Sex hormone-binding globulin measurement,Chemokine (c-c motif) ligand 27 measurement,Protein measurement,Electroencephalogram measurement,Total cholesterol measurement; Low density lipoprotein cholesterol measurement,Alkaline phosphatase measurement; Igf-1 measurement,Triglyceride measurement,Behavioural disinhibition measurement,Eosinophil count; Bmi-adjusted hip circumference; Body height; Eosinophil percentage of leukocytes,-,Attention deficit hyperactivity disorder; Bipolar disorder; Major depressive disorder; Autism spectrum disorder	PPARA	RNF10
ENSG00000290927	ENSG00000290927	2.0943477547466	2.3549170053792e-34	M1_vs_M2	HSALNG0110892	integenic	Not conserved	hsa-miR-210-5p,hsa-miR-320a-5p,hsa-miR-4289,hsa-miR-6132,hsa-miR-6722-3p,hsa-miR-6776-5p	-	KRBOX5	EIPR1
ENSG00000232053	ENSG00000232053	1.00865730018654	0.00835227288270126	M1_vs_M2	HSALNG0061598	integenic	Q75	hsa-miR-663b	NA	STMP1	FUT8
ENSG00000205414	ENSG00000205414	-3.53940400800261	2.59254002405069e-25	M1_vs_M2	HSALNG0144931	anti_sense	Q50	NA	NA	SNX20	RFC1
ENSG00000223704	LINC01422	-1.41588847002521	0.0121018053192195	M1_vs_M2	HSALNG0134677	integenic	Not conserved	hsa-miR-7108-3p	-	CRYBA4	MYOM2
ENSG00000255197	ENSG00000255197	-1.99878663616518	2.16572785406858e-58	M1_vs_M2	HSALNG0143174	anti_sense	Q90	NA	Alcohol consumption measurement	SPI1	PHKA2
ENSG00000234394	LINC03025	7.0812504944911	6.5563956659968e-7	M1_vs_M2	HSALNG0071679	sense	Q50	hsa-miR-762,hsa-miR-4447,hsa-miR-5787,hsa-miR-6124	-	PGM5	DKK3
ENSG00000286176	ENSG00000286176	-3.12788896310791	0.00286371915079514	M1_vs_M2	HSALNG0032624	anti_sense	Not conserved	NA	High density lipoprotein cholesterol measurement,Drugs used in diabetes use measurement,Glucose measurement,Hba1c measurement,-,Cholesteryl ester 16:0 measurement,Longevity	PPP2R2C	PIK3CB
ENSG00000291104	BTN2A3P	1.21048254904593	4.52333866591308e-5	M1_vs_M2	HSALNG0048771	integenic	Not conserved	NA	NA	BTN3A1	KCNQ1
ENSG00000253320	MAILR	2.91373673716077	8.33138984281446e-32	M1_vs_M2	HSALNG0067488	integenic	Q50	NA	NA	ATP6V1C1	EIF2AK2
ENSG00000234432	LINC02983	-3.35108265178051	2.90887791298382e-5	M1_vs_M2	HSALNG0149872	integenic	Q50	hsa-miR-4733-3p	-	TNRC18	SOAT1
ENSG00000226137	BAIAP2-DT	-1.8409811600456	2.4352424381074297e-69	M1_vs_M2	HSALNG0119226	integenic	Not conserved	hsa-miR-3943	-	AATK	USP13
ENSG00000291091	SDHAP4	-1.24406774042378	1.0473689208365e-34	M1_vs_M2	HSALNG0032044	integenic	Not conserved	hsa-miR-4281	NA	BDH1	TBXAS1
ENSG00000234506	LINC01506	-1.32970095810908	0.022828934504066	M1_vs_M2	HSALNG0071693	integenic	Not conserved	hsa-miR-5787	NA	TMEM252	SFSWAP
ENSG00000246640	PICART1	-2.74214580451469	6.49482312582494e-6	M1_vs_M2	HSALNG0117242	anti_sense	Q90	hsa-miR-3178,hsa-miR-3620-5p,hsa-miR-1587,hsa-miR-10392-3p	-	SAMD14	ABCA7
ENSG00000253838	ENSG00000253838	7.97541456200008	1.68242609588619e-78	M1_vs_M2	HSALNG0150187	sense	Q50	NA	-	IDO1	NTN1
ENSG00000235314	LINC00957	-1.11157747749235	1.8606587325308e-4	M1_vs_M2	HSALNG0057613	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-4466,hsa-miR-4505,hsa-miR-5585-3p,hsa-miR-6747-3p,hsa-miR-6784-5p	-	DBNL	LRRC40
ENSG00000287978	ENSG00000287978	-2.15302260718244	0.0165916086536393	M1_vs_M2	HSALNG0141895	integenic	Not conserved	NA	NA	POLR3GL	MYO9A
ENSG00000232656	IDI2-AS1	1.08693473588653	0.00558246709598833	M1_vs_M2	HSALNG0075528	anti_sense	Q75	hsa-miR-3940-5p,hsa-miR-4433a-3p	Response to candesartan,-	GTPBP4	DNTTIP2
ENSG00000274422	ENSG00000274422	-2.43431231961912	2.77122987457324e-5	M1_vs_M2	HSALNG0134310	integenic	Not conserved	hsa-miR-6132,hsa-miR-8072	-	ZNF280B	PDK3
ENSG00000287778	ENSG00000287778	-2.05181930318272	6.19995795619934e-7	M1_vs_M2	HSALNG0032926	integenic	Not conserved	NA	NA	DRD5	ACSL4
ENSG00000273828	ENSG00000273828	1.64216613332161	0.00174667451232292	M1_vs_M2	HSALNG0130476	anti_sense	Q50	NA	-	CD40	SIRT2
ENSG00000180066	LINC02870	-1.28143962362547	0.0146325536917776	M1_vs_M2	HSALNG0081790	integenic	Q50	hsa-miR-1227-5p,hsa-miR-4485-5p,hsa-miR-4514,hsa-miR-4763-3p,hsa-miR-5001-3p,hsa-miR-6813-5p	-	PWWP2B	DGCR2
ENSG00000287736	PTCSC1	-1.20920535703794	0.012838167644806	M1_vs_M2	HSALNG0068717	anti_sense,sense	Not conserved	NA	Eosinophil percentage of leukocytes	TG	ATP6AP1
ENSG00000235910	APOA1-AS	2.55003079647901	0.0138757062072004	M1_vs_M2	HSALNG0087417	anti_sense	Not conserved	NA	Blood protein measurement,High density lipoprotein cholesterol measurement,Sleep duration; Triglyceride measurement,Serum metabolite measurement,Apolipoprotein a 1 measurement; Total cholesterol measurement; High density lipoprotein cholesterol measurement,-	APOC3	ACAP1
ENSG00000272068	BCAN-AS1	-1.94519377423043	1.3887092443912e-4	M1_vs_M2	HSALNG0007612	anti_sense	Q75	hsa-miR-4722-5p,hsa-miR-6511a-3p	Blood protein measurement,-	NES	MAP3K13
ENSG00000267751	BSG-AS1	-1.98261333221391	1.03303352336225e-6	M1_vs_M2	HSALNG0122891	integenic	Not conserved	NA	NA	POLRMT	MAP3K13
ENSG00000288927	ENSG00000288927	-2.18297963219776	0.00513219397372306	M1_vs_M2	HSALNG0000949	anti_sense	Q90	NA	-	AADACL4	SLC24A1
ENSG00000230943	LINC02541	2.38200361860075	1.95569165498652e-10	M1_vs_M2	HSALNG0052910	integenic	Not conserved	NA	NA	HDAC2	VPS9D1
ENSG00000229331	GK-IT1	3.19629454710467	1.4894849359843e-4	M1_vs_M2	HSALNG0137205	intronic_sense	Not conserved	hsa-miR-619-5p	NA	GK	MARK3
ENSG00000284633	ENSG00000284633	3.48201457239269	8.016667227485789e-13	M1_vs_M2	HSALNG0135492	anti_sense	Q50	hsa-miR-4463,hsa-miR-4776-5p,hsa-miR-6769b-5p	Fev/fec ratio,Ulcerative colitis; Crohn's disease; Inflammatory bowel disease,Psoriasis; Inflammatory bowel disease; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,Body weight,Platelet crit,Biliary liver cirrhosis,Hair colour measurement,Psoriasis; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,-	SYNGR1	DLG1
ENSG00000286004	ENSG00000286004	1.56127211277681	0.00109145667530013	M1_vs_M2	HSALNG0031856	anti_sense	Not conserved	NA	Creatinine measurement; Glomerular filtration rate,-	MUC20	SEC31B
ENSG00000290873	LINC03009	1.74669826042643	1.79955846016017e-5	M1_vs_M2	NA	NA	NA	NA	NA	UPK3B	KIFAP3
ENSG00000289173	ENSG00000289173	5.70759326217712	0.00242985636182192	M1_vs_M2	HSALNG0092178	integenic	Not conserved	hsa-miR-619-5p	-	CPM	CAPN6
ENSG00000222032	ENSG00000222032	-5.74853670253619	0.00433092372552716	M1_vs_M2	HSALNG0023343	integenic	Q75	hsa-miR-6865-5p	Body height,-	COL6A3	FAM76B
ENSG00000230479	ENSG00000230479	-2.09431017812514	0.00918915843606683	M1_vs_M2	HSALNG0132951	integenic	Not conserved	NA	NA	CHAF1B	SLC25A43
ENSG00000273143	DUSP5-DT	-1.01780689289728	0.0341612713350464	M1_vs_M2	HSALNG0080582	integenic	Q50	NA	Heel bone mineral density,Bone density,-	SMNDC1	N4BP2
ENSG00000289880	ENSG00000289880	3.96901332698755	2.46884357202911e-10	M1_vs_M2	NA	NA	NA	NA	NA	FAM177B	THOC1
ENSG00000260101	AFTPH-DT	-1.44373924220619	3.25280934330137e-10	M1_vs_M2	HSALNG0015480	anti_sense	Q90	NA	Epithelial cell adhesion molecule measurement,Gut microbiome measurement,-	SERTAD2	SLC35C2
ENSG00000251432	LINC02615	-1.34425075477938	0.0320935802469218	M1_vs_M2	HSALNG0037069	integenic	Q50	NA	NA	LARP1B	EXD2
ENSG00000270164	LINC01480	-3.65740982491338	1.9945014180522095e-60	M1_vs_M2	HSALNG0126205	sense	Not conserved	hsa-miR-619-5p,hsa-miR-6803-5p	NA	CEACAM21	TRAF5
ENSG00000254872	LINC02688	-4.98395005261533	3.19514816214258e-7	M1_vs_M2	HSALNG0082072	integenic	Q50	hsa-miR-874-3p,hsa-miR-4463	NA	MUC2	TRAF5
ENSG00000205444	KU-MEL-3	6.55246478150122	7.35537524633925e-6	M1_vs_M2	HSALNG0047755	integenic	Not conserved	hsa-miR-3619-5p	Balding measurement,-	CDYL	P2RX5
ENSG00000291005	NBPF25P	-1.91701412572155	7.2489391552857e-5	M1_vs_M2	HSALNG0006737	anti_sense	Not conserved	NA	Breast carcinoma,-	PDZK1	DIS3
ENSG00000227039	ITGB2-AS1	2.14149505239361	8.60176623812126e-31	M1_vs_M2	HSALNG0133581	anti_sense	Not conserved	hsa-miR-4456,hsa-miR-5090,hsa-miR-6732-5p	Heel bone mineral density,-	SLX9	SF3B2
ENSG00000253891	ENSG00000253891	6.86190967628682	1.24774522298166e-6	M1_vs_M2	HSALNG0064035	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-1249-5p,hsa-miR-4447,hsa-miR-4463,hsa-miR-4505,hsa-miR-7106-5p	Bmi-adjusted waist circumference; Body height; Bmi-adjusted hip circumference,Bmi-adjusted waist circumference,Body height,Ankylosing spondylitis,Cleft palate,Necrotizing enterocolitis,Hair colour measurement,Susceptibility to scarlet fever measurement,White matter integrity,Corneal endothelial cell measurement,Idiopathic dilated cardiomyopathy,Mathematical ability,Age at onset,Nicotine withdrawal symptom count,Pallidum volume,Myopia,Brain volume measurement,Seasonality measurement,Interleukin-6 measurement,Forced expiratory volume; Fev/fec ratio; Response to bronchodilator,Fev/fec ratio; Response to bronchodilator,Myocarditis; Response to clozapine,Cingulate cortex measurement; Amyloid-beta measurement,Brain volume measurement; Neuroimaging measurement,-	STC1	RFX2
ENSG00000204044	SLC12A5-AS1	1.09928780221773	1.82882414819828e-6	M1_vs_M2	HSALNG0130456	anti_sense	Q75	hsa-miR-4258	Blood protein measurement,Triglyceride measurement; High density lipoprotein cholesterol measurement; Apolipoprotein b measurement,-	NCOA5	SMOX
ENSG00000261644	CYLD-AS1	2.07890430054362	1.19952954634048e-17	M1_vs_M2	HSALNG0111361	anti_sense	Q50	hsa-miR-6089,hsa-miR-8485	Psoriasis; Inflammatory bowel disease; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,Psoriasis; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,-	SNX20	PLEKHG2
ENSG00000234869	LINC02925	-2.17057156467618	1.41773550735992e-5	M1_vs_M2	HSALNG0136023	integenic	Q50	hsa-miR-3620-5p,hsa-miR-1268b,hsa-miR-4437,hsa-miR-4505,hsa-miR-1587,hsa-miR-6131	Ocular sarcoidosis,Adolescent idiopathic scoliosis,-	GRAMD4	JPH4
ENSG00000259065	MIDEAS-AS1	-2.12050431777986	0.00373597661765194	M1_vs_M2	HSALNG0102380	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-4323,hsa-miR-3135b,hsa-miR-4472	-	PTGR2	CBX5
ENSG00000286162	ENSG00000286162	2.44889232175627	1.55285747006106e-24	M1_vs_M2	HSALNG0069800	integenic	Q50	NA	NA	PLGRKT	JAK2
ENSG00000205885	C1RL-AS1	4.165506650855	8.60728073925089e-52	M1_vs_M2	HSALNG0088972	anti_sense	Q50	hsa-miR-4418,hsa-miR-4733-3p,hsa-miR-6090,hsa-miR-6165,hsa-miR-8485	Neuritic plaque measurement,Platelet count,Platelet crit,-	CLSTN3	UPB1
ENSG00000231663	COA6-AS1	-1.83030735550457	0.0324389654817023	M1_vs_M2	HSALNG0011591	anti_sense	Q50	hsa-miR-6763-5p	-	TARBP1	SRRD
ENSG00000225964	NRIR	5.5669447428989	4.28860515380109e-60	M1_vs_M2	HSALNG0012717	integenic	Q75	NA	Depressive symptom measurement,-	CMPK2	GTPBP1
ENSG00000277089	CCL3-AS1	-3.99431089978935	1.46235642243116e-39	M1_vs_M2	HSALNG0116003	anti_sense,sense	Q75	hsa-miR-604,hsa-miR-4726-5p,hsa-miR-6077,hsa-miR-6089,hsa-miR-6743-5p	Blood protein measurement,C-c motif chemokine 3 measurement	CCL18	AP1B1
ENSG00000250041	ENSG00000250041	-2.62481963957521	9.71921881421882e-29	M1_vs_M2	HSALNG0082662	integenic	Q90	hsa-miR-619-5p,hsa-miR-4505,hsa-miR-6089,hsa-miR-6165	Heel bone mineral density,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio; Waist-hip ratio,-	ZBED5	MCAT
ENSG00000197989	SNHG12	-1.10825502884116	3.35207803908812e-32	M1_vs_M2	HSALNG0002075	anti_sense	Q50	hsa-miR-363-5p,hsa-miR-324-5p,hsa-miR-3178,hsa-miR-4466,hsa-miR-6089,hsa-miR-6890-3p	-	TAF12	KIAA0930
ENSG00000258602	LINC01629	2.56558222376348	1.6366293383069002e-10	M1_vs_M2	HSALNG0102605	integenic	Q50	hsa-miR-505-5p,hsa-miR-1268b,hsa-miR-6089,hsa-miR-6803-5p,hsa-miR-6823-5p,hsa-miR-6858-5p,hsa-miR-6877-3p	Protein measurement,Atrial fibrillation,Total blood protein measurement; Blood protein measurement,-	LRRC74A	CSF2RB
ENSG00000233621	ZC3H12A-DT	1.50643950165119	7.33361374886267e-32	M1_vs_M2	HSALNG0002623	integenic	Not conserved	NA	NA	MEAF6	PRMT5
ENSG00000268895	A1BG-AS1	1.12901497500241	5.26087343248151e-8	M1_vs_M2	HSALNG0127948	anti_sense	Not conserved	hsa-miR-1204,hsa-miR-4505,hsa-miR-4535,hsa-miR-4695-5p,hsa-miR-4707-5p,hsa-miR-6081	-	ZSCAN22	PSMA3
ENSG00000263120	ENSG00000263120	2.13482812389609	0.026199833898855	M1_vs_M2	HSALNG0117612	sense	Not conserved	NA	-	SCPEP1	RIN3
ENSG00000231131	LNCAROD	3.04831119386521	1.27342881916145e-8	M1_vs_M2	HSALNG0078017	integenic	Not conserved	hsa-miR-6895-5p	Heel bone mineral density,Bone density; Dickkopf‐related protein 1 measurement; Heel bone mineral density,Bone density,Bone density; Heel bone mineral density,Dickkopf‐related protein 1 measurement,Femoral neck bone mineral density; Spine bone mineral density,Bone fracture,Velocity of sound measurement; Bone quantitative ultrasound measurement; Heel bone mineral density,Bone quantitative ultrasound measurement	MBL2	SUSD6
ENSG00000289100	ENSG00000289100	2.90995043073447	7.978821249593831e-9	M1_vs_M2	HSALNG0049520	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-7846-3p	NA	PFDN6	ARHGAP5
ENSG00000282164	PEG13	-2.72086067318044	0.026695713640083	M1_vs_M2	HSALNG0150502	sense	Not conserved	NA	NA	TRAPPC9	PFDN4
ENSG00000237976	RFX5-AS1	1.86315000834986	0.039497403757954803	M1_vs_M2	HSALNG0007143	anti_sense	Q90	NA	-	PSMB4	RNMT
ENSG00000273341	ENSG00000273341	-1.62487168548888	4.04107093403082e-11	M1_vs_M2	HSALNG0059115	anti_sense	Q50	hsa-miR-4466,hsa-miR-7703	Body mass index,Gut microbiome measurement,Hba1c measurement,Hemoglobin a1 measurement,-	CCDC146	ANKRD12
ENSG00000229272	LINC03036	-4.18138664068641	9.19475194379016e-12	M1_vs_M2	HSALNG0081008	integenic	Not conserved	NA	NA	EIF3A	PORCN
ENSG00000277287	ENSG00000277287	-1.2414889356275	0.00248569884136043	M1_vs_M2	HSALNG0128242	integenic	Not conserved	NA	-	ITPA	GLA
ENSG00000290718	FAM95B1	-3.15867156051432	5.2296017100315e-4	M1_vs_M2	HSALNG0071261	integenic	Not conserved	NA	-	SPATA31A1	ZNF821
ENSG00000287771	ENSG00000287771	-5.29230745235204	0.0052629581707288	M1_vs_M2	HSALNG0017397	integenic	Q50	NA	Ulcerative colitis; Crohn's disease,Autism spectrum disorder; Ulcerative colitis; Ankylosing spondylitis; Attention deficit hyperactivity disorder; Unipolar depression; Bipolar disorder,-	IL1R1	COTL1
ENSG00000269072	ENSG00000269072	-2.23168286744506	0.0201847401543826	M1_vs_M2	HSALNG0127186	anti_sense	Not conserved	hsa-miR-4463	Sialic acid-binding ig-like lectin 9 measurement,Blood protein measurement; Alkaline phosphatase measurement,Cortical thickness,Blood protein measurement,Granulocyte percentage of myeloid white cells; Blood protein measurement; Cerebrospinal fluid biomarker measurement; Monocyte percentage of leukocytes,Blood protein measurement; Reticulocyte measurement; Cerebrospinal fluid biomarker measurement,C-reactive protein measurement; Body mass index; Protein measurement; Sialic acid-binding ig-like lectin 9 measurement; Blood protein measurement,-	CTU1	ZNF500
ENSG00000230487	PSMG3-AS1	-1.21217814932208	2.3078829123248506e-15	M1_vs_M2	HSALNG0055664	anti_sense	Not conserved	hsa-miR-30b-3p,hsa-miR-762,hsa-miR-1268b,hsa-miR-5589-5p,hsa-miR-6089	-	MAFK	HOMER2
ENSG00000232545	ENSG00000232545	1.49187935835513	0.005908083245194	M1_vs_M2	HSALNG0134472	sense	Q90	hsa-miR-4529-5p,hsa-miR-6132	NA	CABIN1	KCNN4
ENSG00000235531	MSC-AS1	1.94918960530289	5.858119209609519e-43	M1_vs_M2	HSALNG0066120	anti_sense	Not conserved	NA	Lung carcinoma,Gout,Clinical treatment,Attention deficit hyperactivity disorder,Smoking behaviour measurement,Mental development measurement,Diastolic blood pressure,Forced expiratory volume; Response to bronchodilator,-	KCNB2	TYK2
ENSG00000272338	ENSG00000272338	-1.78843466914325	0.0319047545253155	M1_vs_M2	HSALNG0064463	integenic	Not conserved	NA	NA	FUT10	PLA2G4C
ENSG00000253931	LINC02990	-3.98063827630565	1.71992635373319e-11	M1_vs_M2	HSALNG0069286	anti_sense	Q75	hsa-miR-6803-5p,hsa-miR-6769b-5p	Apolipoprotein a 1 measurement; High density lipoprotein cholesterol measurement,-	RHPN1	FKBP8
ENSG00000267296	CEBPA-DT	-2.02195353440373	6.021442992527089e-20	M1_vs_M2	HSALNG0125425	integenic	Q50	hsa-miR-1303,hsa-miR-6764-5p	Bmi-adjusted waist circumference,Reticulocyte count; Reticulocyte measurement,-	CEBPG	HIBADH
ENSG00000264290	ENSG00000264290	-1.70615961362516	0.00806100225013098	M1_vs_M2	HSALNG0115587	sense	Q75	hsa-miR-6775-3p	-	TP53I13	CASP2
ENSG00000261618	LINC02605	5.66212836591069	6.06427538806562e-38	M1_vs_M2	HSALNG0150243	integenic	Not conserved	NA	Platelet-to-lymphocyte ratio; Lymphocyte count	ZC2HC1A	EZH2
ENSG00000291006	ENSG00000291006	1.5688935450991	2.3780164262531303e-10	M1_vs_M2	NA	NA	NA	NA	NA	TMEM14A	FSD1L
ENSG00000286646	MAP3K5-AS2	-3.64903382531148	8.69528479351065e-85	M1_vs_M2	HSALNG0053719	anti_sense	Q50	hsa-miR-619-5p	NA	PEX7	TNFSF8
ENSG00000264456	ENSG00000264456	1.20701403227909	2.61147856337093e-5	M1_vs_M2	HSALNG0115675	intronic_sense	Not conserved	hsa-miR-6089	NA	RNF135	KANK1
ENSG00000215458	AATBC	-2.15224296176468	2.8113583045197596e-31	M1_vs_M2	HSALNG0133454	anti_sense	Not conserved	hsa-miR-6089	-	CSTB	RGP1
ENSG00000286067	ENSG00000286067	1.47449698423791	6.35994583541928e-14	M1_vs_M2	HSALNG0094501	anti_sense	Not conserved	hsa-miR-1227-5p,hsa-miR-6791-5p	NA	SIRT4	RIGI
ENSG00000281756	C2-AS1	2.37242400485827	0.00940690601697735	M1_vs_M2	HSALNG0049350	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-4492	Age-related macular degeneration,Von willebrand factor measurement,Bmi-adjusted waist circumference; Autism spectrum disorder,Blood protein measurement,Atrophic macular degeneration; Age-related macular degeneration; Wet macular degeneration,-	NELFE	RIGI
ENSG00000261625	ENSG00000261625	-2.64125881541299	0.00128518177113904	M1_vs_M2	HSALNG0085289	integenic	Not conserved	NA	NA	MRGPRF	BAG1
ENSG00000277007	ENSG00000277007	-4.0798294962084	3.2832401399095e-4	M1_vs_M2	HSALNG0010635	sense	Q75	NA	Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted hip circumference,Fev/fec ratio; Heel bone mineral density,Erythrocyte count,Chronic obstructive pulmonary disease,Fev/fec ratio,Gut microbiome measurement,Pulse pressure measurement,Bmi-adjusted waist circumference,Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Heel bone mineral density,Triglyceride measurement; Bmi-adjusted waist circumference,Protein measurement,Lean body mass,Hematocrit,-	LYPLAL1	SH3PXD2A
ENSG00000284669	ENSG00000284669	1.89910336773322	0.00509253061603035	M1_vs_M2	HSALNG0025266	anti_sense	Q90	hsa-miR-3620-5p,hsa-miR-4492,hsa-miR-1587,hsa-miR-6850-3p	Sex hormone-binding globulin measurement,Memory performance; Paragraph delayed recall measurement,-	TTC21A	CCNY
ENSG00000281005	LINC00921	-1.79926752908387	4.9901769650597e-7	M1_vs_M2	HSALNG0109143	sense	Not conserved	hsa-miR-3925-3p	NA	NA	CCNY
ENSG00000288919	ENSG00000288919	3.34643160144517	0.0176320595114548	M1_vs_M2	HSALNG0126003	integenic	Q75	hsa-miR-1237-5p,hsa-miR-4492,hsa-miR-6803-3p	-	MED29	CBX1
ENSG00000260751	ENSG00000260751	1.97028236392813	0.0225402074983915	M1_vs_M2	HSALNG0110262	sense	Not conserved	hsa-miR-619-5p	NA	UBFD1	GOSR1
ENSG00000216863	LY86-AS1	-2.58689643939191	8.43398910757607e-51	M1_vs_M2	HSALNG0047825	integenic	Not conserved	NA	NA	F13A1	ALDH3A1
ENSG00000225342	LRRK2-DT	2.76152750387288	1.24035261146006e-9	M1_vs_M2	HSALNG0090483	anti_sense	Q50	NA	Serum gamma-glutamyl transferase measurement,Crohn's disease,Mean platelet volume,Cathepsin l1 measurement,Low density lipoprotein cholesterol measurement,Total cholesterol measurement; Low density lipoprotein cholesterol measurement,-	SLC2A13	COL1A1
ENSG00000256508	MRGPRF-AS1	-3.33182513023645	5.55913436572993e-40	M1_vs_M2	HSALNG0085291	anti_sense	Q50	hsa-miR-331-3p,hsa-miR-877-3p,hsa-miR-4505,hsa-miR-4710,hsa-miR-6735-3p,hsa-miR-6792-5p,hsa-miR-6803-5p,hsa-miR-6808-5p,hsa-miR-7108-3p	Reticulocyte count,Hair colour measurement,Mosquito bite reaction size measurement,-	TPCN2	VAT1
ENSG00000288954	ENSG00000288954	8.70536251232504	2.22209169926124e-22	M1_vs_M2	HSALNG0089060	integenic	Not conserved	hsa-miR-211-3p	Blood protein measurement,-	CLEC4E	FNBP4
ENSG00000233077	LINC01271	2.31995024881144	1.71497655918576e-7	M1_vs_M2	HSALNG0130754	integenic	Q50	hsa-miR-6875-3p	Thyroid stimulating hormone measurement,Monocyte count,-	PEDS1	FOXRED1
ENSG00000226091	LINC00937	4.86060764471627	7.373021264913489e-84	M1_vs_M2	HSALNG0089057	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-6089,hsa-miR-6735-5p	Viral load,-	FAM90A1	SLC6A12
ENSG00000251179	TMEM92-AS1	5.8740024830309	4.2881390218683e-4	M1_vs_M2	HSALNG0117279	anti_sense	Not conserved	hsa-miR-762,hsa-miR-4505,hsa-miR-6813-5p	NA	COL1A1	CAND1
ENSG00000237372	ENSG00000237372	4.22846986233283	1.09935313838426e-30	M1_vs_M2	HSALNG0072619	integenic	Not conserved	NA	NA	GADD45G	BTN3A3
