Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000215458	AATBC	-1.98089145409126	2.01161025585486e-9	M2_vs_M0	HSALNG0133454	anti_sense	Not conserved	hsa-miR-6089	-	CSTB	RTCA
ENSG00000221990	EXOC3-AS1	1.38677196267105	5.63663151908721e-12	M2_vs_M0	HSALNG0039444	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-4505	Red blood cell density measurement	SLC9A3	ENSG00000272871
ENSG00000222020	HDAC4-AS1	1.48010510861165	0.0103316986772916	M2_vs_M0	HSALNG0023501	anti_sense	Q50	hsa-miR-4486,hsa-miR-4508,hsa-miR-6756-5p	-	TWIST2	GADL1
ENSG00000222041	CYTOR	2.21951663866521	1.12774573556435e-129	M2_vs_M0	HSALNG0016642	integenic	Not conserved	hsa-miR-519d-5p,hsa-miR-1343-3p,hsa-miR-5787,hsa-miR-6779-5p,hsa-miR-6800-3p,hsa-miR-6813-5p	Mitochondrial heteroplasmy measurement,-	PLGLB2	PSMD3
ENSG00000223485	LINC01615	-2.53028636628211	3.53321850408127e-10	M2_vs_M0	HSALNG0055330	integenic	Q75	hsa-miR-4492,hsa-miR-4534,hsa-miR-4722-5p,hsa-miR-6514-3p,hsa-miR-6762-5p,hsa-miR-6848-3p	Response to diisocyanate,Central corneal thickness,-	THBS2	DMPK
ENSG00000223546	LINC00630	-3.5783476524163	8.8247476484492e-4	M2_vs_M0	HSALNG0139275	integenic	Not conserved	NA	NA	GPRASP3	ZNF738
ENSG00000223552	CCR5AS	3.18888083603201	5.0375195875353695e-16	M2_vs_M0	HSALNG0025681	anti_sense	Not conserved	hsa-miR-455-3p,hsa-miR-619-5p	Granulocyte percentage of myeloid white cells; Monocyte percentage of leukocytes; Monocyte count,Ccl4 measurement,Leukocyte count,Granulocyte percentage of myeloid white cells,Ccl2 measurement,Aids,Blood urea nitrogen measurement,Monocyte count,Psoriasis; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,-	LTF	CTSL
ENSG00000223768	LINC00205	-1.25823157512638	9.39524918736453e-26	M2_vs_M0	HSALNG0133618	integenic	Q50	hsa-miR-92b-5p,hsa-miR-619-5p,hsa-miR-1205,hsa-miR-3692-5p,hsa-miR-3934-5p,hsa-miR-4472,hsa-miR-4505,hsa-miR-6751-3p,hsa-miR-6803-5p	Systemic lupus erythematosus,Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference,-	ADARB1	RTL3
ENSG00000223960	CHROMR	-2.21101854234649	1.1118483266282099e-18	M2_vs_M0	HSALNG0020702	anti_sense	Q50	hsa-miR-6089	Blood protein measurement,Psoriasis; Atopic eczema,-,Oligoclonal band measurement	OSBPL6	INSR
ENSG00000224032	EPB41L4A-AS1	1.09043815445094	7.311498821821329e-23	M2_vs_M0	HSALNG0044150	anti_sense	Q50	hsa-miR-1237-5p	-	APC	ARHGAP27
ENSG00000224034	LINC02561	-4.99091675133074	0.0159311680587775	M2_vs_M0	HSALNG0075843	anti_sense	Q75	hsa-miR-520a-5p,hsa-miR-4328,hsa-miR-6893-5p,hsa-miR-7155-5p,hsa-miR-7158-5p	Apolipoprotein a 1 measurement,Age at menarche,Triglyceride measurement,Testosterone measurement; Sex hormone-binding globulin measurement,Total cholesterol measurement,Alkaline phosphatase measurement,Bmi-adjusted hip circumference,Serum gamma-glutamyl transferase measurement,Sex hormone-binding globulin measurement; Igf-1 measurement,Body weight,Hemoglobin measurement,Sleep duration; Triglyceride measurement,-	AKR1C8	MED6
ENSG00000224046	DMTF1-AS1	1.46991817473211	0.0174530178822688	M2_vs_M0	HSALNG0059367	anti_sense	Q75	hsa-miR-887-5p,hsa-miR-3178,hsa-miR-5787,hsa-miR-6090,hsa-miR-6726-5p,hsa-miR-6816-5p	-	TMEM243	PA2G4P1
ENSG00000224078	SNHG14	-1.75886892676282	1.05352365875285e-27	M2_vs_M0	HSALNG0104546	anti_sense,sense	Q75	hsa-miR-30b-3p,hsa-miR-188-3p,hsa-miR-370-3p,hsa-miR-574-5p,hsa-miR-619-5p,hsa-miR-3176,hsa-miR-4268,hsa-miR-4430,hsa-miR-4478,hsa-miR-4492,hsa-miR-3064-3p,hsa-miR-4755-3p,hsa-miR-5193,hsa-miR-5693,hsa-miR-6845-5p,hsa-miR-6858-5p,hsa-miR-7109-5p	Panic disorder,Blood osmolality measurement,Neuroticism measurement,Myopia,Bone density,Inflammatory biomarker measurement; Ykl40 measurement,-	SNRPN	MARS2
ENSG00000224116	INHBA-AS1	1.88945552041382	0.0178267020411316	M2_vs_M0	HSALNG0057482	integenic	Not conserved	hsa-miR-6124	NA	SUGCT	FOXN3-AS1
ENSG00000224167	LINC01357	2.19386486564104	0.0129597698257417	M2_vs_M0	HSALNG0006142	integenic	Not conserved	hsa-miR-619-5p	NA	TAFA3	SEMA6A-AS1
ENSG00000224307	LINC02975	-2.51742275528375	1.52042336166876e-8	M2_vs_M0	HSALNG0074715	integenic	Not conserved	hsa-miR-520a-5p,hsa-miR-4492,hsa-miR-4684-3p,hsa-miR-4748,hsa-miR-5693	NA	NA	LRRC77P
ENSG00000224413	NA	3.23806389443987	7.427381704459821e-10	M2_vs_M0	HSALNG0147096	integenic	Not conserved	NA	NA	COL6A1	ENSG00000260196
ENSG00000224596	ZMIZ1-AS1	2.92025419937438	4.0951442360801894e-83	M2_vs_M0	HSALNG0079114	anti_sense	Q50	hsa-miR-762,hsa-miR-939-3p,hsa-miR-3195,hsa-miR-4430,hsa-miR-4447,hsa-miR-4472,hsa-miR-4516,hsa-miR-4534,hsa-miR-3960,hsa-miR-6735-3p,hsa-miR-6780a-3p,hsa-miR-6788-5p,hsa-miR-6795-3p,hsa-miR-6803-5p,hsa-miR-6813-5p	Blood osmolality measurement,Hypermetropia,Interleukin 13 measurement,Susceptibility to rubella infection measurement,Body fat distribution,Waist-hip ratio; Bmi-adjusted waist-hip ratio,Testosterone measurement,Mean corpuscular volume; Mean corpuscular hemoglobin; Red blood cell density measurement; Erythrocyte count,Mean corpuscular hemoglobin concentration,Body weight,Mean corpuscular volume,Mean reticulocyte volume; Reticulocyte count; Mean corpuscular volume; Reticulocyte measurement; Erythrocyte count,Mean corpuscular hemoglobin,Red blood cell distribution width,Erythrocyte count,Colorectal cancer; C-reactive protein measurement; Colorectal adenoma,Prostate carcinoma,-	ZCCHC24	GPX4
ENSG00000224649	NA	2.25840715027308	2.17758160328079e-4	M2_vs_M0	HSALNG0132534	integenic	Not conserved	hsa-miR-1231,hsa-miR-6073	Serum gamma-glutamyl transferase measurement,-	CCT8	RIC8A
ENSG00000224687	RASAL2-AS1	-1.41465125695085	8.47832317504005e-5	M2_vs_M0	HSALNG0008683	integenic	Q75	hsa-miR-525-3p,hsa-miR-524-3p,hsa-miR-550b-2-5p,hsa-miR-4488,hsa-miR-6509-3p	-	SEC16B	LRRFIP1
ENSG00000224790	HLCS-AS1	1.85723628645931	0.0206774518508926	M2_vs_M0	HSALNG0132967	anti_sense	Q50	hsa-miR-4472	-	RIPPLY3	ENSG00000228793
ENSG00000224939	LINC00184	2.49828579615919	0.0420770151942784	M2_vs_M0	HSALNG0011620	integenic	Q50	hsa-miR-885-3p,hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-1587,hsa-miR-6726-5p	Balding measurement,Red blood cell distribution width,Body height,Heel bone mineral density,Health study participation,Alkaline phosphatase measurement,Lymphocyte count,Reticulocyte count; Reticulocyte measurement; Red blood cell distribution width,Total cholesterol measurement; Apolipoprotein b measurement; Low density lipoprotein cholesterol measurement,Eye colour measurement,Cardiac arrhythmia,Reticulocyte measurement; Red blood cell distribution width,Leukocyte count,Apolipoprotein b measurement,-	COA6	ORAI1
ENSG00000224945	NA	1.72607704963767	0.00756847463181214	M2_vs_M0	HSALNG0072581	sense	Not conserved	NA	NA	SHC3	ENSG00000285867
ENSG00000224975	INE1	-1.89859758424779	0.0341585628570122	M2_vs_M0	HSALNG0137683	sense	Not conserved	hsa-miR-619-5p	NA	UBA1	TRIM67
ENSG00000225107	NA	1.19894522279157	5.46798381478245e-8	M2_vs_M0	HSALNG0019384	integenic	Q90	NA	Smoking initiation,Diastolic blood pressure,Smoking status measurement,Smoking behavior,Systolic blood pressure,Coffee consumption measurement; Smoking status measurement,-	ZEB2	LRCH4
ENSG00000225127	LINC00237	1.01948683164464	0.0256644401532518	M2_vs_M0	HSALNG0129088	integenic	Q50	hsa-miR-920,hsa-miR-4660,hsa-miR-4701-3p,hsa-miR-6763-3p,hsa-miR-6873-3p	Body mass index,-	NKX2-4	ENSG00000248964
ENSG00000225138	SLC9A3-AS1	1.56460952560148	2.93291400821902e-38	M2_vs_M0	HSALNG0039449	anti_sense	Q75	hsa-miR-762,hsa-miR-541-3p,hsa-miR-4279,hsa-miR-3619-5p,hsa-miR-4505,hsa-miR-4508,hsa-miR-4632-3p,hsa-miR-1343-5p,hsa-miR-4722-5p,hsa-miR-4749-3p,hsa-miR-5787,hsa-miR-6132,hsa-miR-6720-3p,hsa-miR-6747-5p,hsa-miR-6873-3p	-,Hemoglobin measurement	EXOC3	STEAP2
ENSG00000225313	NA	-1.2440257446421	5.13049997427513e-4	M2_vs_M0	HSALNG0002394	anti_sense	Q75	hsa-miR-3665,hsa-miR-6089	White matter volume measurement,Body mass index,Eosinophil percentage of leukocytes,Lean body mass; Body height; Risk-taking behaviour,Platelet count,Risk-taking behaviour,Susceptibility to plantar warts measurement,Attention deficit hyperactivity disorder; Smoking behavior; Smoking status measurement; Substance abuse; Body weight; Risk-taking behaviour; Antisocial behaviour measurement,-	ZNF362	ERCC5
ENSG00000225470	JPX	-1.37211383671438	0.00110054800011884	M2_vs_M0	HSALNG0138609	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-4257,hsa-miR-1268b,hsa-miR-6089,hsa-miR-7703,hsa-miR-8485	NA	ZCCHC13	C1orf56
ENSG00000225733	FGD5-AS1	-1.38231422865945	9.9332000037253e-52	M2_vs_M0	HSALNG0024363	anti_sense	Q75	hsa-miR-6748-3p	NA	MRPS25	IFNGR2
ENSG00000225889	NA	-3.02583774573776	5.35681195121899e-4	M2_vs_M0	HSALNG0146116	integenic	Not conserved	NA	NA	LGALSL	ENSG00000284882
ENSG00000225963	NA	-1.3163758749496	8.42339342879805e-4	M2_vs_M0	HSALNG0022854	anti_sense	Q50	hsa-miR-6089,hsa-miR-6763-5p	Subcutaneous adipose tissue measurement,Metabolic rate measurement,Serum non-albumin protein measurement,Obsessive-compulsive disorder; Obsessive-compulsive symptom measurement,-	SP140	TSHZ2
ENSG00000226067	LINC00623	1.54113426042374	2.1264116119132e-33	M2_vs_M0	HSALNG0006641	integenic	Not conserved	NA	NA	PPIAL4A	PDGFD
ENSG00000226125	LINC01907	-2.15192964081594	1.87360583568992e-6	M2_vs_M0	HSALNG0022889	integenic	Not conserved	hsa-miR-6089	-	GPR55	SYDE1
ENSG00000226179	LINC00685	1.57185528337116	0.00448244329366079	M2_vs_M0	HSALNG0136343	integenic	Not conserved	hsa-miR-619-5p	NA	PLCXD1	ENSG00000278784
ENSG00000226312	CFLAR-AS1	-5.27267404754212	0.00938749165823738	M2_vs_M0	HSALNG0021529	anti_sense	Q50	hsa-miR-30b-3p	Total blood protein measurement,-	HYCC2	C9orf72
ENSG00000226328	NUP50-DT	1.07618182014478	1.97256088397172e-14	M2_vs_M0	HSALNG0135916	integenic	Q50	hsa-miR-4492,hsa-miR-6763-5p	Mean corpuscular hemoglobin concentration,-	KIAA0930	TSHZ1
ENSG00000226383	LINC01876	-2.96724588422772	0.0410423187779599	M2_vs_M0	HSALNG0146636	integenic	Not conserved	NA	Self reported educational attainment,Snoring measurement	NR4A2	ZNF839
ENSG00000226445	THBS2-AS1	-1.92521530762761	5.48541818902922e-9	M2_vs_M0	HSALNG0055336	anti_sense	Not conserved	NA	NA	C6orf120	TRGV8
ENSG00000226453	LINC02542	-1.87909224128844	0.00267095559174338	M2_vs_M0	HSALNG0051549	integenic	Not conserved	NA	Coronary artery disease,Central corneal thickness,Body height,Intraocular pressure measurement,Adolescent idiopathic scoliosis,Bell's palsy,Bone density; Heel bone mineral density,-	IBTK	SMTNL2
ENSG00000226688	ENTPD1-AS1	-3.00782762505713	2.1334714007228e-5	M2_vs_M0	HSALNG0079858	overlap_antisense,anti_sense	Not conserved	NA	Diverticular disease,White matter hyperintensity measurement,Bmi-adjusted waist circumference,Total blood protein measurement,Age at menopause,Mean corpuscular volume,-	TCTN3	LONP2
ENSG00000226824	NA	1.45771203285106	6.05119567465895e-8	M2_vs_M0	HSALNG0058615	sense	Q50	hsa-miR-149-3p,hsa-miR-619-5p,hsa-miR-4441,hsa-miR-4667-3p,hsa-miR-6089,hsa-miR-6873-3p	-	RABGEF1	PUS3
ENSG00000226950	DANCR	1.06145384978588	1.2167611381328198e-11	M2_vs_M0	HSALNG0148096	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-7108-3p	Response to citalopram; Mood disorder; Response to escitalopram; Unipolar depression,-	RASL11B	EMC10
ENSG00000227066	NA	2.57529394573889	4.5880589755137906e-67	M2_vs_M0	HSALNG0001417	integenic	Not conserved	NA	NA	PLA2G2F	RPS9
ENSG00000227082	LINC02798	-1.30525833212024	0.00294161099654122	M2_vs_M0	HSALNG0006555	integenic	Not conserved	hsa-miR-548c-5p,hsa-miR-548d-5p,hsa-miR-548w,hsa-miR-548o-5p,hsa-miR-548ad-5p,hsa-miR-548ae-5p,hsa-miR-548ak,hsa-miR-548am-5p,hsa-miR-548ar-5p,hsa-miR-548au-5p,hsa-miR-548ay-5p	NA	SRGAP2C	RETREG2
ENSG00000227155	DOCK8-AS2	-4.00199275414518	1.31482195307675e-12	M2_vs_M0	HSALNG0069538	anti_sense	Q90	hsa-miR-4268,hsa-miR-4743-3p	Bilirubin measurement,Hair morphology measurement,-	ZNG1A	ANAPC1
ENSG00000227258	SMIM2-AS1	1.38759256416942	2.1096584208153e-4	M2_vs_M0	HSALNG0096738	integenic	Not conserved	NA	NA	NA	TMIE
ENSG00000227355	NA	-2.1699091532948	3.64713386642272e-4	M2_vs_M0	HSALNG0074175	integenic	Not conserved	hsa-miR-6089	-	GSN	NUDC
ENSG00000227456	LINC00310	1.60164694065147	0.0165970610547723	M2_vs_M0	HSALNG0132832	integenic	Not conserved	NA	NA	MRPS6	AGER
ENSG00000227486	NA	1.59770303686696	6.84670207229492e-4	M2_vs_M0	HSALNG0138143	integenic	Q90	hsa-miR-4279,hsa-miR-4488,hsa-miR-6132,hsa-miR-6816-5p,hsa-miR-7111-3p	Prostate specific antigen measurement,Androgenetic alopecia,3-hydroxy-1-methylpropylmercapturic acid measurement,Neuroticism measurement; Balding measurement,Creatinine measurement	KLF8	UTP15
ENSG00000227496	NA	2.97178029962005	0.0495545284555376	M2_vs_M0	HSALNG0011013	integenic	Q50	hsa-miR-4769-5p	Neuroticism measurement,Monocyte count,Interleukin-6 measurement,Unipolar depression,Leukocyte count,Leukocyte count; Myeloid white cell count; Monocyte count,Susceptibility to hepatitis b infection measurement,Myeloid white cell count,Cognitive inhibition measurement,Lymphocyte count,Serum gamma-glutamyl transferase measurement,-	SRP9	CNGA1
ENSG00000227920	NA	-5.393882842001	0.00475619470860995	M2_vs_M0	HSALNG0049822	integenic	Not conserved	NA	-	CMTR1	KIAA1549L
