Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC
ENSG00000272941	ENSG00000272941	3.2277940070275	2.38946640826163e-17	LPS_vs_Control	HSALNG0061535	anti_sense	Q50		-	TMEM140
ENSG00000232956	SNHG15	2.65710432889098	3.35988833666514e-17	LPS_vs_Control	HSALNG0057702	anti_sense,sense	Q50	hsa-miR-4726-3p,hsa-miR-7107-5p	Body height,Diastolic blood pressure,-	MYO1G
ENSG00000267199	ENSG00000267199	-4.54456238062214	4.51111784419473e-17	LPS_vs_Control	HSALNG0120110	anti_sense	Q75		-	PRELID3A
ENSG00000197536	IRF1-AS1	3.58002341006886	5.3838533818416503e-17	LPS_vs_Control	HSALNG0044848	anti_sense,sense	Q50	hsa-miR-33b-5p,hsa-miR-4257,hsa-miR-4463,hsa-miR-6748-3p,hsa-miR-6803-5p	Fibrinogen measurement,Chronic obstructive pulmonary disease,Metabolite measurement,Apolipoprotein b measurement,Glycine measurement,Red blood cell distribution width,Neutrophil percentage of leukocytes,Ulcerative colitis; Diastolic blood pressure; Inflammatory bowel disease; Crohn's disease,Psoriasis; Inflammatory bowel disease; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Adult onset asthma; Sclerosing cholangitis,Fibrinogen measurement; Sex hormone-binding globulin measurement,Urinary albumin to creatinine ratio,Diastolic blood pressure; Crohn's disease,Atopic asthma,Eosinophil count; Eosinophil percentage of leukocytes,Mean corpuscular hemoglobin,Nasal cavity polyp; Perceived unattractiveness to mosquitos measurement; Adult onset asthma,Serum metabolite measurement; Low density lipoprotein cholesterol measurement; Crohn's disease; Eczema; Systemic juvenile idiopathic arthritis, polyarticular juvenile idiopathic arthritis, rheumatoid factor negative, oligoarticular juvenile idiopathic arthritis; Rheumatoid arthritis; Aspartate aminotransferase measurement,Respiratory system disease; Adult onset asthma,Carotid plaque build,Low density lipoprotein cholesterol measurement,Chronic obstructive pulmonary disease; Smoking status measurement,Neutrophil count,Fibrinogen measurement; Lymphocyte count,Polycystic ovary syndrome,Fibrinogen measurement; Sex hormone-binding globulin measurement; Balding measurement,Neutrophil percentage of granulocytes; Eosinophil percentage of granulocytes; Mosquito bite reaction itch intensity measurement; Basophil count; Mosquito bite reaction size measurement; Eosinophil percentage of leukocytes; Eosinophil count,Mitochondrial dna measurement,Estrogen-receptor positive breast cancer; Breast carcinoma,Inhalant adrenergic use measurement,Cardiovascular disease,Eosinophil count,Diastolic blood pressure,Lymphocyte percentage of leukocytes,Total cholesterol measurement; Low density lipoprotein cholesterol measurement,Platelet count,Platelet crit,Psoriasis; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,Eczema; Allergic rhinitis,Fev/fec ratio,Autoimmune thyroid disease; Psoriasis; Common variable immunodeficiency; Mosquito bite reaction itch intensity measurement; Ulcerative colitis; Ankylosing spondylitis; Basophil count; Systemic lupus erythematosus; Crohn's disease; Mosquito bite reaction size measurement; Celiac disease; Autoimmune disease; Juvenile idiopathic arthritis,Psoriasis; Ulcerative colitis; Ankylosing spondylitis; Leukocyte count; Crohn's disease; Eosinophil percentage of leukocytes; Eosinophil count; Sclerosing cholangitis; Aspartate aminotransferase measurement,Hemoglobin a1 measurement,Reticulocyte count; Reticulocyte measurement,-	NA
ENSG00000266970	SOCS3-DT	6.63786963032092	8.64147135940177e-17	LPS_vs_Control	HSALNG0119032	integenic	Q50	hsa-miR-619-5p,hsa-miR-4472,hsa-miR-4639-3p,hsa-miR-6089,hsa-miR-6794-5p,hsa-miR-6803-5p	Creativity measurement,Heel bone mineral density,C-reactive protein measurement,-	PGS1
ENSG00000180539	LINC02908	-3.9829190935644	1.3968343112245002e-16	LPS_vs_Control	HSALNG0075339	anti_sense	Q50	hsa-miR-210-5p,hsa-miR-619-5p,hsa-miR-4308,hsa-miR-4270,hsa-miR-6752-3p	Leukocyte count,Lymphocyte count,-	PAXX
ENSG00000251230	MIR3945HG	6.51237281904751	4.62306147097472e-16	LPS_vs_Control	HSALNG0039050	integenic	Not conserved	hsa-miR-619-5p	Mean platelet volume,Mean reticulocyte volume,-	ACSL1
ENSG00000268858	ENSG00000268858	-1.98434935694831	8.37620328018304e-16	LPS_vs_Control	HSALNG0131701	anti_sense	Q75	hsa-miR-1227-5p,hsa-miR-4281,hsa-miR-6791-5p,hsa-miR-6816-5p,hsa-miR-6852-5p	-	ZBTB46
ENSG00000273124	ENSG00000273124	5.77471178527775	1.79001164893245e-15	LPS_vs_Control	HSALNG0079637	integenic	Q50	hsa-miR-4650-5p,hsa-miR-6132,hsa-miR-6763-5p	Fibroblast growth factor basic measurement,-	ANKRD1
ENSG00000256262	USP30-AS1	4.88996846887344	4.2172993177424105e-15	LPS_vs_Control	HSALNG0093872	anti_sense	Not conserved	hsa-miR-4467,hsa-miR-3960	Platelet-to-lymphocyte ratio; Platelet count; Platelet crit,-	SVOP
ENSG00000278869	ENSG00000278869	4.1180435471178	5.24253604980049e-15	LPS_vs_Control	HSALNG0136238	anti_sense	Q90	hsa-miR-874-3p,hsa-miR-4447,hsa-miR-4463,hsa-miR-1343-5p,hsa-miR-5088-3p,hsa-miR-6799-5p,hsa-miR-6877-3p	-	ALG12
ENSG00000239213	NCK1-DT	-3.20625358891314	7.441173480817201e-15	LPS_vs_Control	HSALNG0029189	anti_sense	Q90	hsa-miR-23a-5p,hsa-miR-135a-3p,hsa-miR-619-5p,hsa-miR-1268b,hsa-miR-4447,hsa-miR-3960,hsa-miR-6089	Lymphocyte count,Body mass index,-	STAG1
ENSG00000278330	ENSG00000278330	-4.36562381595722	9.927039034972342e-15	LPS_vs_Control	HSALNG0122607	anti_sense	Not conserved		-	GALR1
ENSG00000247556	OIP5-AS1	-1.65381710970099	1.45230820400963e-14	LPS_vs_Control	HSALNG0105345	anti_sense,sense	Not conserved			NUSAP1
ENSG00000250929	LINC01181	5.19306730672564	2.4956131290275902e-14	LPS_vs_Control	HSALNG0067501	integenic	Q50		Small vessel stroke,Idiopathic osteonecrosis of the femoral head,Attention deficit hyperactivity disorder,Growth-regulated alpha protein measurement,Pelvic organ prolapse,-	BAALC
ENSG00000231808	LINC01388	5.40046787644589	4.87808622653362e-14	LPS_vs_Control	HSALNG0069521	integenic	Not conserved	hsa-miR-4722-5p	-	FOXD4
ENSG00000185433	LINC00158	5.59064607022361	5.2950219461938704e-14	LPS_vs_Control	HSALNG0132374	integenic	Not conserved			MRPL39
ENSG00000225450	ENSG00000225450	4.434906549156	7.36924645703145e-14	LPS_vs_Control	HSALNG0135443	anti_sense	Not conserved	hsa-miR-6779-5p		GTPBP1
ENSG00000178803	ADORA2A-AS1	5.10222324821698	1.5402909261192399e-13	LPS_vs_Control	HSALNG0134495	anti_sense	Q50	hsa-miR-370-3p,hsa-miR-6807-3p	Alcohol consumption measurement,Acne,Sodium measurement,Glucagon measurement,Coffee consumption measurement,Supramarginal gyrus volume measurement,Tea consumption measurement,Cups of coffee per day measurement,Serum gamma-glutamyl transferase measurement,Coffee consumption measurement; Tea consumption measurement,Alcohol use disorder measurement; Alcohol consumption measurement,-	GUCD1
ENSG00000255197	ENSG00000255197	-1.94888977486791	2.65559897989765e-13	LPS_vs_Control	HSALNG0143174	anti_sense	Q90		Alcohol consumption measurement	SPI1
ENSG00000267737	ENSG00000267737	6.77457549184922	2.86745032720346e-13	LPS_vs_Control	HSALNG0119029	integenic	Not conserved			PGS1
ENSG00000224789	ENSG00000224789	6.73594262881735	3.4826843478743e-13	LPS_vs_Control	HSALNG0018360	anti_sense,sense	Q75		Serum albumin measurement,Glucuronate measurement,Glomerular filtration rate,-	TMEM185B
ENSG00000226004	LINC02528	4.91314456963024	3.61948623457347e-13	LPS_vs_Control	HSALNG0053802	integenic	Q50		Eosinophil count; Ejection fraction measurement; Eosinophil percentage of leukocytes,Cardiac troponin t measurement,Rheumatoid arthritis,-	PERP
ENSG00000286194	ENSG00000286194	-3.07541450693932	4.639382441139639e-13	LPS_vs_Control	HSALNG0145040	integenic	Not conserved	hsa-miR-4463		RNF135
ENSG00000253535	ADAM7-AS1	5.2034228578997	4.65163180740784e-13	LPS_vs_Control	HSALNG0064058	integenic	Not conserved			NEFL
ENSG00000231574	LINC02015	7.26024738082139	4.84705588524149e-13	LPS_vs_Control	HSALNG0030884	integenic	Q50	hsa-miR-619-5p,hsa-miR-4433a-3p,hsa-miR-4456,hsa-miR-4508,hsa-miR-6749-5p,hsa-miR-6807-3p,hsa-miR-7703,hsa-miR-4433b-3p,hsa-miR-8485	Systemic lupus erythematosus,Hba1c measurement; Hemoglobin a1 measurement,Hallux valgus,Anxiety disorder,Reaction time measurement,Visual perception measurement,Alcohol drinking,Unipolar depression,Brain volume measurement,Cortical surface area measurement,Chin morphology measurement,Corneal topography,Central corneal thickness,Cortical thickness,Heel bone mineral density,Cortical surface area measurement; Neuroimaging measurement,White matter microstructure measurement,Body height,Calcium measurement,Lobe attachment,Neuropsychological test,Venous thromboembolism,Pathological myopia,Gut microbiome measurement,Adolescent idiopathic scoliosis,Abnormality of the urinary system; Response to radiation,Neuroimaging measurement; Brain measurement,Cortical surface area measurement; Neuroimaging measurement; Brain measurement,Ovarian serous carcinoma; Ovarian carcinoma; Progression free survival,Response to cranial radiation therapy; Body mass index,-	KCNMB2
ENSG00000228526	MIR34AHG	-2.39766314761283	5.90347802959527e-13	LPS_vs_Control	HSALNG0000682	integenic	Q50	hsa-miR-4279,hsa-miR-500b-3p,hsa-miR-4723-3p,hsa-miR-6724-5p,hsa-miR-6744-3p,hsa-miR-7150,hsa-miR-7152-5p	Granulocyte percentage of myeloid white cells; Monocyte percentage of leukocytes; Monocyte count; Aspartate aminotransferase measurement,Body height,Lean body mass,Linguistic error measurement; Specific language impairment,-	GPR157
ENSG00000230647	ENSG00000230647	5.23469542004207	6.96835286200191e-13	LPS_vs_Control	HSALNG0145008	integenic	Q75	hsa-miR-619-5p	Heel bone mineral density,-	HS3ST3B1
ENSG00000272669	ENSG00000272669	3.5229662077524	6.97239437965831e-13	LPS_vs_Control	HSALNG0135442	anti_sense	Not conserved	hsa-miR-210-5p,hsa-miR-6763-3p		GTPBP1
ENSG00000255491	ENSG00000255491	-3.74088912745368	1.13036472354811e-12	LPS_vs_Control	HSALNG0068289	integenic	Q50	hsa-miR-363-5p,hsa-miR-4505,hsa-miR-6089,hsa-miR-6754-5p	Platelet component distribution width,Triacylglycerol 58:6 measurement,Left ventricular ejection fraction measurement; Dilated cardiomyopathy; Left ventricular structural measurement; Left ventricular systolic function measurement; Hematocrit; Heart function measurement,Reticulocyte measurement,Hematocrit; Hemoglobin measurement; Pr interval,Pr interval; Left ventricular structural measurement; Atrial fibrillation,Left ventricular systolic function measurement,Platelet crit; Heart relative wall thickness; Left ventricular ejection fraction measurement; Fractional shortening; Left ventricular diastolic function measurement; Left ventricular systolic function measurement; Electrocardiography; Ejection fraction measurement,-	MTSS1
ENSG00000271795	ENSG00000271795	-4.17136029696531	1.61793640988479e-12	LPS_vs_Control	HSALNG0148747	anti_sense	Q90			SLC36A1
ENSG00000273033	LINC02035	-2.51832435098787	1.88908333354125e-12	LPS_vs_Control	HSALNG0028514	integenic	Q75		Protein measurement,-	SLC49A4
ENSG00000197989	SNHG12	-2.26719231069525	3.1937778533924996e-12	LPS_vs_Control	HSALNG0002075	anti_sense	Q50	hsa-miR-363-5p,hsa-miR-324-5p,hsa-miR-3178,hsa-miR-4466,hsa-miR-6089,hsa-miR-6890-3p	-	TAF12
ENSG00000282851	BISPR	1.95958062942868	6.18395117472284e-12	LPS_vs_Control	HSALNG0124521	sense	Not conserved	hsa-miR-6775-3p	Blood phosphate measurement,-	MVB12A
ENSG00000261997	ENSG00000261997	-4.37041249561362	6.87361712035002e-12	LPS_vs_Control	NA	NA	NA	NA	NA	LPCAT2
ENSG00000204054	LINC00963	-2.18909764872779	1.2396471431105199e-11	LPS_vs_Control	HSALNG0074742	integenic	Q75	hsa-miR-30b-3p,hsa-miR-619-5p,hsa-miR-1268b,hsa-miR-378g,hsa-miR-4686,hsa-miR-2467-5p,hsa-miR-5088-5p,hsa-miR-6089,hsa-miR-6742-5p,hsa-miR-6803-5p	Body height,-	NTMT1
ENSG00000226137	BAIAP2-DT	-3.58673804285031	1.43055494467288e-11	LPS_vs_Control	HSALNG0119226	integenic	Not conserved	hsa-miR-3943	-	AATK
ENSG00000176124	DLEU1	-2.76041860252782	1.44643610489396e-11	LPS_vs_Control	HSALNG0097105	anti_sense	Q50	hsa-miR-30b-3p,hsa-miR-619-5p,hsa-miR-4286,hsa-miR-4710,hsa-miR-7152-5p,hsa-miR-8485	Bmi-adjusted waist-hip ratio,Appendicular lean mass; Monocyte count,Sex hormone-binding globulin measurement,Body height,Serum alanine aminotransferase measurement; Forced expiratory volume; Lean body mass; Body height; Vital capacity; Triglyceride measurement,Intelligence,Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Glomerular filtration rate; Creatinine measurement; Bmi-adjusted waist-hip ratio,Bmi-adjusted hip circumference,Monocyte percentage of leukocytes; Monocyte count,Diabetic maculopathy,Body height; Bmi-adjusted hip circumference,Basophil count,Lymphocyte percentage of leukocytes; Lymphocyte count,Leukocyte count,Electrocardiography,Psoriasis,Psoriasis; Bmi-adjusted hip circumference; Primary biliary cirrhosis; Bmi-adjusted waist-hip ratio; Autoimmune disease,Appendicular lean mass,Hematocrit; Hemoglobin measurement; Erythrocyte count,Hypothyroidism,Snoring measurement; Aortic root size,Eczema; Allergic rhinitis,High density lipoprotein cholesterol measurement,Celiac disease,Leukocyte count; Lymphocyte count,Tnf-related apoptosis-inducing ligand measurement,Fatty acid measurement,Diffuse large b-cell lymphoma; Bmi-adjusted hip circumference; Chronic lymphocytic leukemia; Triglyceride measurement,Hematocrit; Hemoglobin measurement,Thyroid peroxidase antibody measurement,Lipoprotein a measurement,Creatinine measurement; Glomerular filtration rate,Eosinophil count; Eosinophil percentage of granulocytes; Eosinophil percentage of leukocytes,Adiponectin measurement,Bmi-adjusted adiponectin measurement,Body mass index,Low density lipoprotein cholesterol measurement,Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Triglyceride measurement,Left ventricular structural measurement,Fear of severe pain measurement,Hemoglobin measurement,Gamma-aminoisobutyric acid measurement,Eosinophil count,Heel bone mineral density,Prostate carcinoma,Grip strength measurement,Prostate specific antigen measurement,Blood urea nitrogen measurement; Forced expiratory volume,Grip strength measurement; Appendicular lean mass,Magnesium measurement,Caudal anterior cingulate cortex volume measurement,Blood urea nitrogen measurement,Breast carcinoma,Puberty; Heel bone mineral density; Bmi-adjusted hip circumference; Body height; Height growth measurement,Body height; Diastolic blood pressure; Systolic blood pressure,Hip circumference,Body height; Cardiovascular disease; Bmi-adjusted hip circumference; Systolic blood pressure,Transforming growth factor beta measurement,Primary biliary cirrhosis,Appendicular lean mass; Bmi-adjusted hip circumference,Body weight,Waist-hip ratio; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Protein measurement,Tumor necrosis factor-alpha measurement,Urinary albumin to creatinine ratio,Body height; Attention deficit hyperactivity disorder,Hematocrit,Bmi-adjusted waist circumference,Osteosarcoma; Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio; Inguinal hernia,Bmi-adjusted waist circumference; Bmi-adjusted hip circumference; Waist-hip ratio; Bmi-adjusted waist-hip ratio,Interleukin 9 measurement,Waist-hip ratio; Bmi-adjusted waist-hip ratio; Triglyceride measurement,Snoring measurement,Sphingomyelin 22:0 measurement,Platelet component distribution width,Lymphocyte count,Total blood protein measurement,Hematocrit; Odontogenesis,Blood phosphate measurement,Platelet count,Reticulocyte count; Reticulocyte measurement,Reticulocyte measurement,Hemorrhoid,Anthropometric measurement; Brachial circumference,Bipolar disorder; Unipolar depression,Benign prostatic hyperplasia; Lower urinary tract symptom,Platelet-to-lymphocyte ratio,Eosinophil count; Eosinophil percentage of leukocytes,Total cholesterol measurement,Adolescent idiopathic scoliosis,-	RNASEH2B
ENSG00000223768	LINC00205	-2.38673746829436	2.5899914621714e-11	LPS_vs_Control	HSALNG0133618	integenic	Q50	hsa-miR-92b-5p,hsa-miR-619-5p,hsa-miR-1205,hsa-miR-3692-5p,hsa-miR-3934-5p,hsa-miR-4472,hsa-miR-4505,hsa-miR-6751-3p,hsa-miR-6803-5p	Systemic lupus erythematosus,Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference,-	ADARB1
ENSG00000228436	RRAGC-DT	2.48524446151617	3.2076372566972003e-11	LPS_vs_Control	HSALNG0002723	overlap_antisense,anti_sense	Q90	hsa-miR-363-5p,hsa-miR-619-5p	Protein measurement,Blood protein measurement,Kunitz-type protease inhibitor 1 measurement,Triglyceride measurement,Age at menopause,Unipolar depression,Sweet beverage consumption measurement,-	AKIRIN1
ENSG00000291233	ENSG00000291233	2.33824775828244	3.58818935560245e-11	LPS_vs_Control	NA	NA	NA	NA	NA	NBPF9
ENSG00000235385	LINC02154	6.04380943811504	4.082828577901369e-11	LPS_vs_Control	HSALNG0136703	overlap_sense	Not conserved			ATXN3L
ENSG00000275210	ENSG00000275210	4.38875888704487	4.44894626512605e-11	LPS_vs_Control	NA	NA	NA	NA	NA	LILRA4
ENSG00000224307	LINC02975	-3.7547517922809	4.61758253428198e-11	LPS_vs_Control	HSALNG0074715	integenic	Not conserved	hsa-miR-520a-5p,hsa-miR-4492,hsa-miR-4684-3p,hsa-miR-4748,hsa-miR-5693		NA
ENSG00000249173	LINC01093	4.7410911873925	5.1250469918993295e-11	LPS_vs_Control	HSALNG0039055	integenic	Q50	hsa-miR-619-5p,hsa-miR-4505,hsa-miR-6808-5p,hsa-miR-6769b-5p		ACSL1
ENSG00000258301	VASH1-AS1	-2.94492716204266	6.824120328281529e-11	LPS_vs_Control	HSALNG0102587	anti_sense,sense	Q50	hsa-miR-619-5p,hsa-miR-3620-5p,hsa-miR-4433a-3p,hsa-miR-4447,hsa-miR-4505,hsa-miR-1587,hsa-miR-4787-5p	-	ANGEL1
ENSG00000291174	ENSG00000291174	4.00515632792311	1.08418209803879e-10	LPS_vs_Control	NA	NA	NA	NA	NA	FRMD8
ENSG00000242125	SNHG3	-1.99347635046036	1.76734160873048e-10	LPS_vs_Control	HSALNG0002066	sense	Not conserved	hsa-miR-30b-3p,hsa-miR-4492,hsa-miR-5787,hsa-miR-6890-5p	Systolic blood pressure,Nighttime rest measurement,-	RCC1
ENSG00000279762	ENSG00000279762	4.5088328814244	2.15792426172704e-10	LPS_vs_Control	HSALNG0115783	anti_sense	Q90	hsa-miR-30b-3p,hsa-miR-6089	Systolic blood pressure,-	MYO1D
ENSG00000273199	ENSG00000273199	3.49481326563164	2.22160267457609e-10	LPS_vs_Control	NA	NA	NA	NA	NA	CLDN14
ENSG00000276462	LINC03025	5.78992980260259	2.36860644978549e-10	LPS_vs_Control	HSALNG0071581	integenic	Not conserved			FOXD4L6
ENSG00000230438	SERPINB9P1	4.1382133567812	2.85041665264526e-10	LPS_vs_Control	HSALNG0047525	integenic	Not conserved			SERPINB9
ENSG00000289942	ENSG00000289942	6.55053004625862	2.92974211679274e-10	LPS_vs_Control	NA	NA	NA	NA	NA	TMPRSS11E
ENSG00000236682	MAP3K2-DT	-3.48330454652448	3.04560649026821e-10	LPS_vs_Control	HSALNG0018617	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-1237-5p,hsa-miR-4292,hsa-miR-3180,hsa-miR-4488,hsa-miR-3960	Protein c measurement,Self reported educational attainment,-	PROC
ENSG00000289365	ENSG00000289365	3.30391625128522	4.02381021425258e-10	LPS_vs_Control	HSALNG0139497	integenic	Q50			NXT2
ENSG00000221949	LINC01465	3.84712696990662	4.09582037978562e-10	LPS_vs_Control	HSALNG0143651	integenic	Q75	hsa-miR-4447	-	PPM1H
ENSG00000249249	TICAM2-AS1	4.22737805632875	4.21361574501024e-10	LPS_vs_Control	HSALNG0044270	anti_sense	Q90		-	AP3S1
ENSG00000270157	ENSG00000270157	-2.59170554482629	5.104955476589091e-10	LPS_vs_Control	HSALNG0061852	intronic_sense	Not conserved			DENND11
ENSG00000269970	ENSG00000269970	-4.55454366247302	5.54967174483057e-10	LPS_vs_Control	HSALNG0074238	sense	Not conserved			PTGS1
ENSG00000290427	ENSG00000290427	-3.58554439343559	5.87291622012062e-10	LPS_vs_Control	HSALNG0123614	integenic	Not conserved		Susceptibility to chronic sinus infection measurement	MBD3L2B
ENSG00000233834	MACC1-DT	3.3794517201029	6.255148531776601e-10	LPS_vs_Control	HSALNG0056475	anti_sense	Q50	hsa-miR-204-3p	Response to antineoplastic agent; Response to etoposide,-	ITGB8
ENSG00000225964	NRIR	4.38193874623123	7.33137865521631e-10	LPS_vs_Control	HSALNG0012717	integenic	Q75		Depressive symptom measurement,-	CMPK2
ENSG00000255355	PATL1-DT	5.44318392908073	7.72865266404835e-10	LPS_vs_Control	HSALNG0084422	integenic	Not conserved	hsa-miR-619-5p		STX3
ENSG00000232618	HIVEP2-DT	5.18848045441112	8.49517921672485e-10	LPS_vs_Control	HSALNG0054003	anti_sense	Q50	hsa-miR-4279	Mean platelet volume,-	AIG1
ENSG00000226239	ENSG00000226239	4.66860612236322	9.58234065186499e-10	LPS_vs_Control	HSALNG0129532	anti_sense	Q50		Cystatin c measurement,Cognitive decline measurement,-	PDRG1
ENSG00000262879	ENSG00000262879	-1.73629949275878	1.15143200274473e-9	LPS_vs_Control	HSALNG0116971	integenic	Not conserved			RPRML
ENSG00000267296	CEBPA-DT	-4.31459562172005	1.7543556077713602e-9	LPS_vs_Control	HSALNG0125425	integenic	Q50	hsa-miR-1303,hsa-miR-6764-5p	Bmi-adjusted waist circumference,Reticulocyte count; Reticulocyte measurement,-	CEBPG
ENSG00000258018	LINC02457	6.6085546513793	1.7619436858907401e-9	LPS_vs_Control	HSALNG0094325	integenic	Not conserved			MAP1LC3B2
ENSG00000226281	ENSG00000226281	-3.46366388092879	1.9690460668096e-9	LPS_vs_Control	HSALNG0047836	integenic	Not conserved	hsa-miR-762,hsa-miR-5787		F13A1
ENSG00000230943	LINC02541	3.27960377108122	2.5472165184753904e-9	LPS_vs_Control	HSALNG0052910	integenic	Not conserved			HDAC2
ENSG00000287778	ENSG00000287778	-3.42822421463754	3.40945057149955e-9	LPS_vs_Control	HSALNG0032926	integenic	Not conserved			DRD5
ENSG00000234771	SLC25A25-AS1	-2.78356640372236	3.95572822442039e-9	LPS_vs_Control	HSALNG0074573	anti_sense	Q90	hsa-miR-328-5p,hsa-miR-1228-5p,hsa-miR-3714,hsa-miR-2392,hsa-miR-6803-5p	-	PTGES2
ENSG00000287188	ENSG00000287188	5.89425422003779	7.30216156417726e-9	LPS_vs_Control	HSALNG0038414	anti_sense	Q50		-	DDX60
ENSG00000233901	LINC01503	-1.90939792472995	9.47936683901326e-9	LPS_vs_Control	HSALNG0074718	integenic	Q75	hsa-miR-185-3p,hsa-miR-762,hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-4530,hsa-miR-1587,hsa-miR-6089,hsa-miR-6732-5p,hsa-miR-6791-5p,hsa-miR-8485	Atopic eczema,Protein measurement,Caudate nucleus measurement; Functional brain measurement; Response to reward,-	NA
ENSG00000222043	ENSG00000222043	4.12496403794042	1.25759679182534e-8	LPS_vs_Control	HSALNG0020654	anti_sense	Q75	hsa-miR-326,hsa-miR-1237-5p,hsa-miR-6889-5p	-	HNRNPA3
ENSG00000285103	ENSG00000285103	4.49700044061669	1.69869400244417e-8	LPS_vs_Control	HSALNG0070557	anti_sense	Q75	hsa-miR-874-3p	Sporadic amyotrophic lateral sclerosis,Heart failure,-	IFNK
ENSG00000242474	LINC03015	-3.46555067849146	1.80296109621014e-8	LPS_vs_Control	HSALNG0055495	integenic	Not conserved		-	PDGFA
ENSG00000260997	ENSG00000260997	2.76077578096465	2.08246393040234e-8	LPS_vs_Control	NA	NA	NA	NA	NA	MYO1G
ENSG00000234394	LINC03025	6.15373161080633	2.20321376871608e-8	LPS_vs_Control	HSALNG0071679	sense	Q50	hsa-miR-762,hsa-miR-4447,hsa-miR-5787,hsa-miR-6124	-	PGM5
