Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000215424	MCM3AP-AS1	7.7375442429803	0.00184955781848631	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0133721	anti_sense	Q50	hsa-miR-455-3p,hsa-miR-619-5p,hsa-miR-4313,hsa-miR-4447	Lymphocyte count,-	YBEY	AP1G2-AS1
ENSG00000217825	NA	6.94173304107457	0.0261524255925468	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0062556	integenic	Not conserved	hsa-miR-3065-3p	NA	PAXIP1	ENSG00000271727
ENSG00000220256	NA	-3.36809055160061	0.0277778010480075	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0146377	integenic	Not conserved	hsa-miR-3064-5p	Energy intake	GPC1	IL2RB
ENSG00000222041	CYTOR	-2.35059859682113	2.02603509318898e-6	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0016642	integenic	Not conserved	hsa-miR-519d-5p,hsa-miR-1343-3p,hsa-miR-5787,hsa-miR-6779-5p,hsa-miR-6800-3p,hsa-miR-6813-5p	Mitochondrial heteroplasmy measurement,-	PLGLB2	TRADD
ENSG00000223546	LINC00630	6.71831858161678	0.0403580432254036	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0139275	integenic	Not conserved	NA	NA	GPRASP3	ZBTB39
ENSG00000223768	LINC00205	4.74600086585064	1.04914911038913e-4	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0133618	integenic	Q50	hsa-miR-92b-5p,hsa-miR-619-5p,hsa-miR-1205,hsa-miR-3692-5p,hsa-miR-3934-5p,hsa-miR-4472,hsa-miR-4505,hsa-miR-6751-3p,hsa-miR-6803-5p	Systemic lupus erythematosus,Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference,-	ADARB1	KIZ
ENSG00000223797	ENTPD3-AS1	-2.08928391335465	0.0143116867556636	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0025317	anti_sense	Not conserved	hsa-miR-619-5p	-	ULK4	SIL1
ENSG00000223901	NA	7.41854110460396	0.00653927026518617	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0133720	anti_sense	Q50	NA	-	YBEY	ENSG00000289970
ENSG00000223923	TNS1-AS1	7.44021909099547	0.00702968453009368	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0022218	anti_sense	Q50	hsa-miR-30b-3p,hsa-miR-4265,hsa-miR-6873-3p	Cognitive decline measurement,-	RUFY4	ENSG00000274008
ENSG00000224078	SNHG14	3.94466059196422	0.0025901630824098	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0104546	anti_sense,sense	Q75	hsa-miR-30b-3p,hsa-miR-188-3p,hsa-miR-370-3p,hsa-miR-574-5p,hsa-miR-619-5p,hsa-miR-3176,hsa-miR-4268,hsa-miR-4430,hsa-miR-4478,hsa-miR-4492,hsa-miR-3064-3p,hsa-miR-4755-3p,hsa-miR-5193,hsa-miR-5693,hsa-miR-6845-5p,hsa-miR-6858-5p,hsa-miR-7109-5p	Panic disorder,Blood osmolality measurement,Neuroticism measurement,Myopia,Bone density,Inflammatory biomarker measurement; Ykl40 measurement,-	SNRPN	AGL
ENSG00000224596	ZMIZ1-AS1	2.02124830305657	2.66710171214373e-10	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0079114	anti_sense	Q50	hsa-miR-762,hsa-miR-939-3p,hsa-miR-3195,hsa-miR-4430,hsa-miR-4447,hsa-miR-4472,hsa-miR-4516,hsa-miR-4534,hsa-miR-3960,hsa-miR-6735-3p,hsa-miR-6780a-3p,hsa-miR-6788-5p,hsa-miR-6795-3p,hsa-miR-6803-5p,hsa-miR-6813-5p	Blood osmolality measurement,Hypermetropia,Interleukin 13 measurement,Susceptibility to rubella infection measurement,Body fat distribution,Waist-hip ratio; Bmi-adjusted waist-hip ratio,Testosterone measurement,Mean corpuscular volume; Mean corpuscular hemoglobin; Red blood cell density measurement; Erythrocyte count,Mean corpuscular hemoglobin concentration,Body weight,Mean corpuscular volume,Mean reticulocyte volume; Reticulocyte count; Mean corpuscular volume; Reticulocyte measurement; Erythrocyte count,Mean corpuscular hemoglobin,Red blood cell distribution width,Erythrocyte count,Colorectal cancer; C-reactive protein measurement; Colorectal adenoma,Prostate carcinoma,-	ZCCHC24	FAM193B
ENSG00000224660	SH3BP5-AS1	4.08138694805538	6.723349102791991e-9	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0024394	anti_sense	Q90	NA	-	CAPN7	DGCR8
ENSG00000224934	GOT1-DT	6.64417818787305	0.0494324799255091	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0080041	integenic	Q50	hsa-miR-659-5p,hsa-miR-4268,hsa-miR-4695-5p	-	CNNM1	DCLRE1A
ENSG00000224950	NA	2.32976252235197	0.0354645420412057	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0006329	sense	Q50	hsa-miR-619-5p,hsa-miR-670-5p,hsa-miR-920,hsa-miR-3160-5p,hsa-miR-4286,hsa-miR-4447,hsa-miR-4722-5p,hsa-miR-6089,hsa-miR-6132,hsa-miR-6776-5p	Covid-19,Diastolic blood pressure,Cystatin c measurement,Leukocyte count; Neutrophil count,Creatinine measurement,Systemic lupus erythematosus,Primary biliary cirrhosis,Response to sulfasalazine; Drug-induced agranulocytosis,Stressful life event measurement; Depressive symptom measurement,-	CD58	LINC02680
ENSG00000225032	NA	7.73838969056776	0.00192215401184821	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0074542	anti_sense	Q50	hsa-miR-6089	-	FPGS	KLHL17
ENSG00000225138	SLC9A3-AS1	7.33629749413592	0.00638586208652721	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0039449	anti_sense	Q75	hsa-miR-762,hsa-miR-541-3p,hsa-miR-4279,hsa-miR-3619-5p,hsa-miR-4505,hsa-miR-4508,hsa-miR-4632-3p,hsa-miR-1343-5p,hsa-miR-4722-5p,hsa-miR-4749-3p,hsa-miR-5787,hsa-miR-6132,hsa-miR-6720-3p,hsa-miR-6747-5p,hsa-miR-6873-3p	-,Hemoglobin measurement	EXOC3	HCG25
ENSG00000225313	NA	7.62750456982271	0.00314372236771684	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0002394	anti_sense	Q75	hsa-miR-3665,hsa-miR-6089	White matter volume measurement,Body mass index,Eosinophil percentage of leukocytes,Lean body mass; Body height; Risk-taking behaviour,Platelet count,Risk-taking behaviour,Susceptibility to plantar warts measurement,Attention deficit hyperactivity disorder; Smoking behavior; Smoking status measurement; Substance abuse; Body weight; Risk-taking behaviour; Antisocial behaviour measurement,-	ZNF362	IKBKE-AS1
ENSG00000225342	LRRK2-DT	-2.3007478641671	0.0455541557101671	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0090483	anti_sense	Q50	NA	Serum gamma-glutamyl transferase measurement,Crohn's disease,Mean platelet volume,Cathepsin l1 measurement,Low density lipoprotein cholesterol measurement,Total cholesterol measurement; Low density lipoprotein cholesterol measurement,-	SLC2A13	IL1R1
ENSG00000225756	DBH-AS1	7.12536028262219	0.016760596089852	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0141604	anti_sense	Not conserved	NA	Diastolic blood pressure; Cardiovascular disease; Mean arterial pressure; Systolic blood pressure; Calcium channel blocker use measurement,-	SARDH	ENSG00000261625
ENSG00000225855	RUSC1-AS1	3.87351194544708	4.80414626585466e-5	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0007497	anti_sense	Q90	hsa-miR-6891-5p	Vitamin d measurement,-	ASH1L	MAPK8IP3
ENSG00000225886	NA	4.06303822877768	5.5535670494153e-6	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0002013	integenic	Not conserved	NA	NA	FAM76A	CCDC200
ENSG00000225963	NA	8.21905850621633	1.63037320425914e-4	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0022854	anti_sense	Q50	hsa-miR-6089,hsa-miR-6763-5p	Subcutaneous adipose tissue measurement,Metabolic rate measurement,Serum non-albumin protein measurement,Obsessive-compulsive disorder; Obsessive-compulsive symptom measurement,-	SP140	ENSG00000228335
ENSG00000225964	NRIR	2.94786295441752	0.0335253291349884	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0012717	integenic	Q75	NA	Depressive symptom measurement,-	CMPK2	OTOF
ENSG00000226004	LINC02528	-2.55928043498718	0.00565140445031527	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0053802	integenic	Q50	NA	Eosinophil count; Ejection fraction measurement; Eosinophil percentage of leukocytes,Cardiac troponin t measurement,Rheumatoid arthritis,-	PERP	CCL1
ENSG00000226091	LINC00937	3.93446329707124	1.49099291123579e-4	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0089057	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-6089,hsa-miR-6735-5p	Viral load,-	FAM90A1	DNASE1L2
ENSG00000226312	CFLAR-AS1	6.6982186748396	0.0419996886778408	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0021529	anti_sense	Q50	hsa-miR-30b-3p	Total blood protein measurement,-	HYCC2	TBL1Y
ENSG00000226328	NUP50-DT	-1.56650823187591	0.00678342243118563	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0135916	integenic	Q50	hsa-miR-4492,hsa-miR-6763-5p	Mean corpuscular hemoglobin concentration,-	KIAA0930	TRIM47
ENSG00000226332	NA	7.00009698990389	0.0212679368052832	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0131506	anti_sense	Not conserved	NA	-	LAMA5	PPFIA4
ENSG00000227017	NA	-3.44000962751098	0.00259332805588153	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0056985	integenic	Q50	NA	-	FKBP14	WNT1
ENSG00000227502	MROCKI	3.04778401493259	0.0102971740417041	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0052921	integenic	Q50	hsa-miR-619-5p,hsa-miR-4505	NA	HDAC2	NABP1
ENSG00000227741	NA	6.92875655727192	0.0218549304352068	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0007819	anti_sense	Q90	hsa-miR-1227-5p,hsa-miR-4483,hsa-miR-3960,hsa-miR-6846-5p,hsa-miR-7109-5p	-	DCAF8	PSMD14
ENSG00000228318	NA	7.29582397894754	0.0120602729007982	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0133209	anti_sense,sense	Not conserved	hsa-miR-1268b,hsa-miR-6089	Serum alanine aminotransferase measurement,3-hydroxypropylmercapturic acid measurement,Atrial fibrillation; Diastolic blood pressure; Ventricular rate measurement; Diabetes mellitus; Heart failure; Cancer; Body mass index; Stroke; Total cholesterol measurement; Systolic blood pressure; Mortality; High density lipoprotein cholesterol measurement; Triglyceride measurement; Hematocrit; Glucose measurement; Coronary artery disease,-	TMPRSS2	IBSP
ENSG00000228526	MIR34AHG	5.73575156015666	1.43603273974586e-13	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0000682	integenic	Q50	hsa-miR-4279,hsa-miR-500b-3p,hsa-miR-4723-3p,hsa-miR-6724-5p,hsa-miR-6744-3p,hsa-miR-7150,hsa-miR-7152-5p	Granulocyte percentage of myeloid white cells; Monocyte percentage of leukocytes; Monocyte count; Aspartate aminotransferase measurement,Body height,Lean body mass,Linguistic error measurement; Specific language impairment,-	GPR157	PFDN5
ENSG00000228801	PCMTD1-DT	-2.23041673677238	0.0301077687794391	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0065245	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-4525,hsa-miR-6726-5p	Glaucoma; Primary angle closure glaucoma,Sleep duration,-	NPBWR1	ENSG00000255320
ENSG00000229152	ANKRD10-IT1	7.92284562220595	3.90310341796011e-4	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0099405	sense	Not conserved	NA	Facial emotion recognition measurement	ANKRD10	FNBP4
ENSG00000229873	OGFR-AS1	4.92915968991845	0.0177596483016822	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0131564	anti_sense	Q90	hsa-miR-1271-5p,hsa-miR-6800-3p	-	TCFL5	ENSG00000225886
ENSG00000230149	NA	6.7382052187783	0.0423328568901971	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0135439	anti_sense,sense	Q90	hsa-miR-1227-5p,hsa-miR-500b-3p	White matter microstructure measurement,-	GTPBP1	ENSG00000258891
ENSG00000230438	SERPINB9P1	-2.54772147874476	1.6148086705702e-5	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0047525	integenic	Not conserved	NA	NA	SERPINB9	PDCD1
ENSG00000230551	NA	6.32571737024067	3.58010121489531e-12	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0045763	sense	Q90	NA	-	CSNK1A1	DMTF1
ENSG00000230590	FTX	1.33921569905513	0.0197147949423067	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0138631	integenic	Not conserved	NA	NA	RLIM	LINC00641
ENSG00000231574	LINC02015	-3.23661041095579	5.96064800665696e-4	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0030884	integenic	Q50	hsa-miR-619-5p,hsa-miR-4433a-3p,hsa-miR-4456,hsa-miR-4508,hsa-miR-6749-5p,hsa-miR-6807-3p,hsa-miR-7703,hsa-miR-4433b-3p,hsa-miR-8485	Systemic lupus erythematosus,Hba1c measurement; Hemoglobin a1 measurement,Hallux valgus,Anxiety disorder,Reaction time measurement,Visual perception measurement,Alcohol drinking,Unipolar depression,Brain volume measurement,Cortical surface area measurement,Chin morphology measurement,Corneal topography,Central corneal thickness,Cortical thickness,Heel bone mineral density,Cortical surface area measurement; Neuroimaging measurement,White matter microstructure measurement,Body height,Calcium measurement,Lobe attachment,Neuropsychological test,Venous thromboembolism,Pathological myopia,Gut microbiome measurement,Adolescent idiopathic scoliosis,Abnormality of the urinary system; Response to radiation,Neuroimaging measurement; Brain measurement,Cortical surface area measurement; Neuroimaging measurement; Brain measurement,Ovarian serous carcinoma; Ovarian carcinoma; Progression free survival,Response to cranial radiation therapy; Body mass index,-	KCNMB2	IL27
ENSG00000231721	LINC-PINT	1.05987935472649	0.0196724083664885	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0150064	integenic	Q50	NA	NA	KLF14	SLC25A37
ENSG00000232442	MHENCR	5.2339776604921	0.00444625847468757	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0131657	anti_sense	Q90	hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-1587,hsa-miR-6786-5p	-	RTEL1	AK1
ENSG00000232618	HIVEP2-DT	7.5190629902434996	0.00367087550066147	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0054003	anti_sense	Q50	hsa-miR-4279	Mean platelet volume,-	AIG1	ENSG00000287543
ENSG00000232656	IDI2-AS1	6.72330609410379	0.0409807153297553	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0075528	anti_sense	Q75	hsa-miR-3940-5p,hsa-miR-4433a-3p	Response to candesartan,-	GTPBP4	TGFBR3
ENSG00000232679	LINC01705	-2.77356789618996	0.0460001322991207	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0010821	integenic	Q50	hsa-miR-619-5p,hsa-miR-6728-3p,hsa-miR-6729-3p,hsa-miR-8485	Eosinophil percentage of leukocytes,Homa-ir,Self reported educational attainment,Colorectal cancer,Adolescent idiopathic scoliosis,C-reactive protein measurement,Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Low density lipoprotein triglyceride measurement; Body fat percentage; High density lipoprotein cholesterol measurement; Aspartate aminotransferase measurement,Colon carcinoma,Waist-hip ratio; Bmi-adjusted waist-hip ratio,Progressive supranuclear palsy,Tonsillectomy risk measurement,Thyroid stimulating hormone measurement,Self reported educational attainment; Intelligence,Fev/fec ratio; Response to bronchodilator,Colorectal cancer; Colorectal adenoma,Colorectal cancer; Progressive supranuclear palsy,Cluster headache,-	DUSP10	IGHA1
ENSG00000232931	LINC00342	9.32307843680983	2.87498992004416e-10	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0146543	integenic	Not conserved	NA	NA	ANKRD36C	TTBK2
ENSG00000233223	NA	1.42939208025969	3.48083785374741e-6	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0114322	anti_sense	Q50	hsa-miR-363-5p,hsa-miR-1224-3p,hsa-miR-6089,hsa-miR-7160-3p	Testosterone measurement; Sex hormone-binding globulin measurement; Serum igm measurement,Testosterone measurement,Serum metabolite measurement,Cortical thickness,Metabolic syndrome,Heel bone mineral density,Fev/fec ratio; Response to bronchodilator,-,Testosterone measurement; Sex hormone-binding globulin measurement,Protein measurement; Sex hormone-binding globulin measurement; Serum iga measurement,Red blood cell distribution width,Platelet component distribution width	SOX15	HDLBP
ENSG00000233429	HOTAIRM1	6.90060276469959	0.0283091786457226	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0056850	anti_sense	Q90	hsa-miR-1224-3p,hsa-miR-3960	Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Tonsillectomy risk measurement,-	EVX1	TMEM221
ENSG00000233461	NA	-2.71278234253314	9.26175533137968e-6	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0011452	anti_sense,sense	Q90	hsa-miR-619-5p	Pantothenic acid mesurement,-	NA	BATF
ENSG00000233621	ZC3H12A-DT	-1.84809802678784	2.59511716094269e-14	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0002623	integenic	Not conserved	NA	NA	MEAF6	MYL12A
ENSG00000233695	GAS6-AS1	6.680497687592	0.0435371705363519	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0099627	anti_sense	Not conserved	hsa-miR-6721-5p	NA	TMEM255B	ENSG00000276384
ENSG00000233818	CLDN14-AS1	-3.01013356856575	0.00639137363744213	LPS_Nuclear_vs_LPS_Cytosol	HSALNG0132951	integenic	Not conserved	NA	NA	CHAF1B	IGHA1
