Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000287978	ENSG00000287978	2.15302202317141	0.0165904663786827	M2_vs_M1	HSALNG0141895	integenic	Not conserved	NA	NA	POLR3GL	MYO9A
ENSG00000232656	IDI2-AS1	-1.08693392822998	0.00558200307991882	M2_vs_M1	HSALNG0075528	anti_sense	Q75	hsa-miR-3940-5p,hsa-miR-4433a-3p	Response to candesartan,-	GTPBP4	DNTTIP2
ENSG00000274422	ENSG00000274422	2.43430631612269	2.77336609640694e-5	M2_vs_M1	HSALNG0134310	integenic	Not conserved	hsa-miR-6132,hsa-miR-8072	-	ZNF280B	PDK3
ENSG00000287778	ENSG00000287778	2.05181921363717	6.2005096703383e-7	M2_vs_M1	HSALNG0032926	integenic	Not conserved	NA	NA	DRD5	ACSL4
ENSG00000273828	ENSG00000273828	-1.64216506288083	0.00174666570232713	M2_vs_M1	HSALNG0130476	anti_sense	Q50	NA	-	CD40	SIRT2
ENSG00000180066	LINC02870	1.28143925630725	0.0146336393636448	M2_vs_M1	HSALNG0081790	integenic	Q50	hsa-miR-1227-5p,hsa-miR-4485-5p,hsa-miR-4514,hsa-miR-4763-3p,hsa-miR-5001-3p,hsa-miR-6813-5p	-	PWWP2B	DGCR2
ENSG00000287736	PTCSC1	1.20920537627355	0.0128386086884796	M2_vs_M1	HSALNG0068717	anti_sense,sense	Not conserved	NA	Eosinophil percentage of leukocytes	TG	ATP6AP1
ENSG00000235910	APOA1-AS	-2.55003132258548	0.0138728478551199	M2_vs_M1	HSALNG0087417	anti_sense	Not conserved	NA	Blood protein measurement,High density lipoprotein cholesterol measurement,Sleep duration; Triglyceride measurement,Serum metabolite measurement,Apolipoprotein a 1 measurement; Total cholesterol measurement; High density lipoprotein cholesterol measurement,-	APOC3	ACAP1
ENSG00000272068	BCAN-AS1	1.94519307220731	1.3891110922444e-4	M2_vs_M1	HSALNG0007612	anti_sense	Q75	hsa-miR-4722-5p,hsa-miR-6511a-3p	Blood protein measurement,-	NES	MAP3K13
ENSG00000267751	BSG-AS1	1.98261281211081	1.03313144193663e-6	M2_vs_M1	HSALNG0122891	integenic	Not conserved	NA	NA	POLRMT	MAP3K13
ENSG00000288927	ENSG00000288927	2.18297814884732	0.00513144730988058	M2_vs_M1	HSALNG0000949	anti_sense	Q90	NA	-	AADACL4	SLC24A1
ENSG00000230943	LINC02541	-2.38200344024424	1.95597029878933e-10	M2_vs_M1	HSALNG0052910	integenic	Not conserved	NA	NA	HDAC2	VPS9D1
ENSG00000229331	GK-IT1	-3.19629378509069	1.4892069380855e-4	M2_vs_M1	HSALNG0137205	intronic_sense	Not conserved	hsa-miR-619-5p	NA	GK	MARK3
ENSG00000284633	ENSG00000284633	-3.48201439606097	8.01571878259751e-13	M2_vs_M1	HSALNG0135492	anti_sense	Q50	hsa-miR-4463,hsa-miR-4776-5p,hsa-miR-6769b-5p	Fev/fec ratio,Ulcerative colitis; Crohn's disease; Inflammatory bowel disease,Psoriasis; Inflammatory bowel disease; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,Body weight,Platelet crit,Biliary liver cirrhosis,Hair colour measurement,Psoriasis; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,-	SYNGR1	DLG1
ENSG00000286004	ENSG00000286004	-1.56127288820699	0.00109159038214308	M2_vs_M1	HSALNG0031856	anti_sense	Not conserved	NA	Creatinine measurement; Glomerular filtration rate,-	MUC20	SEC31B
ENSG00000290873	LINC03009	-1.74669825024885	1.79950473989811e-5	M2_vs_M1	NA	NA	NA	NA	NA	UPK3B	KIFAP3
ENSG00000289173	ENSG00000289173	-5.70759298704791	0.00242814783074988	M2_vs_M1	HSALNG0092178	integenic	Not conserved	hsa-miR-619-5p	-	CPM	CAPN6
ENSG00000222032	ENSG00000222032	5.74853337067492	0.00433038200496628	M2_vs_M1	HSALNG0023343	integenic	Q75	hsa-miR-6865-5p	Body height,-	COL6A3	FAM76B
ENSG00000230479	ENSG00000230479	2.09430921948871	0.00918774481338716	M2_vs_M1	HSALNG0132951	integenic	Not conserved	NA	NA	CHAF1B	SLC25A43
ENSG00000273143	DUSP5-DT	1.01780767154344	0.0341632130111427	M2_vs_M1	HSALNG0080582	integenic	Q50	NA	Heel bone mineral density,Bone density,-	SMNDC1	N4BP2
ENSG00000289880	ENSG00000289880	-3.96901331737179	2.46886696713829e-10	M2_vs_M1	NA	NA	NA	NA	NA	FAM177B	THOC1
ENSG00000260101	AFTPH-DT	1.44373924699634	3.2505354001066503e-10	M2_vs_M1	HSALNG0015480	anti_sense	Q90	NA	Epithelial cell adhesion molecule measurement,Gut microbiome measurement,-	SERTAD2	SLC35C2
ENSG00000251432	LINC02615	1.34425485713878	0.0320995278478592	M2_vs_M1	HSALNG0037069	integenic	Q50	NA	NA	LARP1B	EXD2
ENSG00000270164	LINC01480	3.65740983767288	1.99391012848245e-60	M2_vs_M1	HSALNG0126205	sense	Not conserved	hsa-miR-619-5p,hsa-miR-6803-5p	NA	CEACAM21	TRAF5
ENSG00000254872	LINC02688	4.98395171915742	3.19507708083556e-7	M2_vs_M1	HSALNG0082072	integenic	Q50	hsa-miR-874-3p,hsa-miR-4463	NA	MUC2	TRAF5
ENSG00000205444	KU-MEL-3	-6.55246493775522	7.34830450757571e-6	M2_vs_M1	HSALNG0047755	integenic	Not conserved	hsa-miR-3619-5p	Balding measurement,-	CDYL	P2RX5
ENSG00000291005	NBPF25P	1.91701244592666	7.25158369661267e-5	M2_vs_M1	HSALNG0006737	anti_sense	Not conserved	NA	Breast carcinoma,-	PDZK1	DIS3
ENSG00000227039	ITGB2-AS1	-2.1414950925926	8.60596344912324e-31	M2_vs_M1	HSALNG0133581	anti_sense	Not conserved	hsa-miR-4456,hsa-miR-5090,hsa-miR-6732-5p	Heel bone mineral density,-	SLX9	SF3B2
ENSG00000253891	ENSG00000253891	-6.86190967741689	1.24776501487451e-6	M2_vs_M1	HSALNG0064035	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-1249-5p,hsa-miR-4447,hsa-miR-4463,hsa-miR-4505,hsa-miR-7106-5p	Bmi-adjusted waist circumference; Body height; Bmi-adjusted hip circumference,Bmi-adjusted waist circumference,Body height,Ankylosing spondylitis,Cleft palate,Necrotizing enterocolitis,Hair colour measurement,Susceptibility to scarlet fever measurement,White matter integrity,Corneal endothelial cell measurement,Idiopathic dilated cardiomyopathy,Mathematical ability,Age at onset,Nicotine withdrawal symptom count,Pallidum volume,Myopia,Brain volume measurement,Seasonality measurement,Interleukin-6 measurement,Forced expiratory volume; Fev/fec ratio; Response to bronchodilator,Fev/fec ratio; Response to bronchodilator,Myocarditis; Response to clozapine,Cingulate cortex measurement; Amyloid-beta measurement,Brain volume measurement; Neuroimaging measurement,-	STC1	RFX2
ENSG00000204044	SLC12A5-AS1	-1.0992877647649	1.82893284720659e-6	M2_vs_M1	HSALNG0130456	anti_sense	Q75	hsa-miR-4258	Blood protein measurement,Triglyceride measurement; High density lipoprotein cholesterol measurement; Apolipoprotein b measurement,-	NCOA5	SMOX
ENSG00000261644	CYLD-AS1	-2.07890430013286	1.19972464753525e-17	M2_vs_M1	HSALNG0111361	anti_sense	Q50	hsa-miR-6089,hsa-miR-8485	Psoriasis; Inflammatory bowel disease; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,Psoriasis; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,-	SNX20	PLEKHG2
ENSG00000234869	LINC02925	2.17057080693034	1.41791110777346e-5	M2_vs_M1	HSALNG0136023	integenic	Q50	hsa-miR-3620-5p,hsa-miR-1268b,hsa-miR-4437,hsa-miR-4505,hsa-miR-1587,hsa-miR-6131	Ocular sarcoidosis,Adolescent idiopathic scoliosis,-	GRAMD4	JPH4
ENSG00000259065	MIDEAS-AS1	2.12050711515183	0.0037347854791798	M2_vs_M1	HSALNG0102380	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-4323,hsa-miR-3135b,hsa-miR-4472	-	PTGR2	CBX5
ENSG00000286162	ENSG00000286162	-2.44889234737686	1.55371957197499e-24	M2_vs_M1	HSALNG0069800	integenic	Q50	NA	NA	PLGRKT	JAK2
ENSG00000205885	C1RL-AS1	-4.16550671370361	8.612989777175861e-52	M2_vs_M1	HSALNG0088972	anti_sense	Q50	hsa-miR-4418,hsa-miR-4733-3p,hsa-miR-6090,hsa-miR-6165,hsa-miR-8485	Neuritic plaque measurement,Platelet count,Platelet crit,-	CLSTN3	UPB1
ENSG00000231663	COA6-AS1	1.83029885158555	0.0324453327744435	M2_vs_M1	HSALNG0011591	anti_sense	Q50	hsa-miR-6763-5p	-	TARBP1	SRRD
ENSG00000225964	NRIR	-5.56694470169695	4.2922783651076e-60	M2_vs_M1	HSALNG0012717	integenic	Q75	NA	Depressive symptom measurement,-	CMPK2	GTPBP1
ENSG00000277089	CCL3-AS1	3.99431086944799	1.46168120788783e-39	M2_vs_M1	HSALNG0116003	anti_sense,sense	Q75	hsa-miR-604,hsa-miR-4726-5p,hsa-miR-6077,hsa-miR-6089,hsa-miR-6743-5p	Blood protein measurement,C-c motif chemokine 3 measurement	CCL18	AP1B1
ENSG00000250041	ENSG00000250041	2.62482006925417	9.70858407560345e-29	M2_vs_M1	HSALNG0082662	integenic	Q90	hsa-miR-619-5p,hsa-miR-4505,hsa-miR-6089,hsa-miR-6165	Heel bone mineral density,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio; Waist-hip ratio,-	ZBED5	MCAT
ENSG00000197989	SNHG12	1.10825491219862	3.35757268072404e-32	M2_vs_M1	HSALNG0002075	anti_sense	Q50	hsa-miR-363-5p,hsa-miR-324-5p,hsa-miR-3178,hsa-miR-4466,hsa-miR-6089,hsa-miR-6890-3p	-	TAF12	KIAA0930
ENSG00000258602	LINC01629	-2.56558215434576	1.63674646635001e-10	M2_vs_M1	HSALNG0102605	integenic	Q50	hsa-miR-505-5p,hsa-miR-1268b,hsa-miR-6089,hsa-miR-6803-5p,hsa-miR-6823-5p,hsa-miR-6858-5p,hsa-miR-6877-3p	Protein measurement,Atrial fibrillation,Total blood protein measurement; Blood protein measurement,-	LRRC74A	CSF2RB
ENSG00000233621	ZC3H12A-DT	-1.50643953425742	7.34049933994925e-32	M2_vs_M1	HSALNG0002623	integenic	Not conserved	NA	NA	MEAF6	PRMT5
ENSG00000268895	A1BG-AS1	-1.12901502966059	5.26072543080656e-8	M2_vs_M1	HSALNG0127948	anti_sense	Not conserved	hsa-miR-1204,hsa-miR-4505,hsa-miR-4535,hsa-miR-4695-5p,hsa-miR-4707-5p,hsa-miR-6081	-	ZSCAN22	PSMA3
ENSG00000263120	ENSG00000263120	-2.13482898317885	0.0261975481804914	M2_vs_M1	HSALNG0117612	sense	Not conserved	NA	-	SCPEP1	RIN3
ENSG00000231131	LNCAROD	-3.0483113447218	1.27359787628982e-8	M2_vs_M1	HSALNG0078017	integenic	Not conserved	hsa-miR-6895-5p	Heel bone mineral density,Bone density; Dickkopf‐related protein 1 measurement; Heel bone mineral density,Bone density,Bone density; Heel bone mineral density,Dickkopf‐related protein 1 measurement,Femoral neck bone mineral density; Spine bone mineral density,Bone fracture,Velocity of sound measurement; Bone quantitative ultrasound measurement; Heel bone mineral density,Bone quantitative ultrasound measurement	MBL2	SUSD6
ENSG00000289100	ENSG00000289100	-2.90995048904438	7.979903701191251e-9	M2_vs_M1	HSALNG0049520	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-7846-3p	NA	PFDN6	ARHGAP5
ENSG00000282164	PEG13	2.7208630343719	0.026692617164162	M2_vs_M1	HSALNG0150502	sense	Not conserved	NA	NA	TRAPPC9	PFDN4
ENSG00000237976	RFX5-AS1	-1.86314895713975	0.0394917776875303	M2_vs_M1	HSALNG0007143	anti_sense	Q90	NA	-	PSMB4	RNMT
ENSG00000273341	ENSG00000273341	1.62487172587172	4.0400957497669294e-11	M2_vs_M1	HSALNG0059115	anti_sense	Q50	hsa-miR-4466,hsa-miR-7703	Body mass index,Gut microbiome measurement,Hba1c measurement,Hemoglobin a1 measurement,-	CCDC146	ANKRD12
ENSG00000229272	LINC03036	4.18138246746367	9.206167901146087e-12	M2_vs_M1	HSALNG0081008	integenic	Not conserved	NA	NA	EIF3A	PORCN
ENSG00000277287	ENSG00000277287	1.2414893051755	0.00248583273894059	M2_vs_M1	HSALNG0128242	integenic	Not conserved	NA	-	ITPA	GLA
ENSG00000290718	FAM95B1	3.15867532942436	5.2280094922453e-4	M2_vs_M1	HSALNG0071261	integenic	Not conserved	NA	-	SPATA31A1	ZNF821
ENSG00000287771	ENSG00000287771	5.29229765074416	0.00526174131468782	M2_vs_M1	HSALNG0017397	integenic	Q50	NA	Ulcerative colitis; Crohn's disease,Autism spectrum disorder; Ulcerative colitis; Ankylosing spondylitis; Attention deficit hyperactivity disorder; Unipolar depression; Bipolar disorder,-	IL1R1	COTL1
ENSG00000269072	ENSG00000269072	2.23168542929923	0.020182908552885	M2_vs_M1	HSALNG0127186	anti_sense	Not conserved	hsa-miR-4463	Sialic acid-binding ig-like lectin 9 measurement,Blood protein measurement; Alkaline phosphatase measurement,Cortical thickness,Blood protein measurement,Granulocyte percentage of myeloid white cells; Blood protein measurement; Cerebrospinal fluid biomarker measurement; Monocyte percentage of leukocytes,Blood protein measurement; Reticulocyte measurement; Cerebrospinal fluid biomarker measurement,C-reactive protein measurement; Body mass index; Protein measurement; Sialic acid-binding ig-like lectin 9 measurement; Blood protein measurement,-	CTU1	ZNF500
ENSG00000230487	PSMG3-AS1	1.21217872849766	2.31026208607989e-15	M2_vs_M1	HSALNG0055664	anti_sense	Not conserved	hsa-miR-30b-3p,hsa-miR-762,hsa-miR-1268b,hsa-miR-5589-5p,hsa-miR-6089	-	MAFK	HOMER2
ENSG00000232545	ENSG00000232545	-1.4918794004817	0.0059082640392746	M2_vs_M1	HSALNG0134472	sense	Q90	hsa-miR-4529-5p,hsa-miR-6132	NA	CABIN1	KCNN4
ENSG00000235531	MSC-AS1	-1.9491894281198	5.863131363441828e-43	M2_vs_M1	HSALNG0066120	anti_sense	Not conserved	NA	Lung carcinoma,Gout,Clinical treatment,Attention deficit hyperactivity disorder,Smoking behaviour measurement,Mental development measurement,Diastolic blood pressure,Forced expiratory volume; Response to bronchodilator,-	KCNB2	TYK2
ENSG00000272338	ENSG00000272338	1.78843449591123	0.0318984101762296	M2_vs_M1	HSALNG0064463	integenic	Not conserved	NA	NA	FUT10	PLA2G4C
ENSG00000253931	LINC02990	3.98063557920221	1.72168082795002e-11	M2_vs_M1	HSALNG0069286	anti_sense	Q75	hsa-miR-6803-5p,hsa-miR-6769b-5p	Apolipoprotein a 1 measurement; High density lipoprotein cholesterol measurement,-	RHPN1	FKBP8
ENSG00000267296	CEBPA-DT	2.02195391833768	6.01683835881986e-20	M2_vs_M1	HSALNG0125425	integenic	Q50	hsa-miR-1303,hsa-miR-6764-5p	Bmi-adjusted waist circumference,Reticulocyte count; Reticulocyte measurement,-	CEBPG	HIBADH
ENSG00000264290	ENSG00000264290	1.70615940336062	0.00806005149756448	M2_vs_M1	HSALNG0115587	sense	Q75	hsa-miR-6775-3p	-	TP53I13	CASP2
ENSG00000261618	LINC02605	-5.66212833292604	6.05757505930067e-38	M2_vs_M1	HSALNG0150243	integenic	Not conserved	NA	Platelet-to-lymphocyte ratio; Lymphocyte count	ZC2HC1A	EZH2
ENSG00000291006	ENSG00000291006	-1.56889354252811	2.37802778614639e-10	M2_vs_M1	NA	NA	NA	NA	NA	TMEM14A	FSD1L
ENSG00000286646	MAP3K5-AS2	3.6490335968388	8.72206465438866e-85	M2_vs_M1	HSALNG0053719	anti_sense	Q50	hsa-miR-619-5p	NA	PEX7	TNFSF8
ENSG00000264456	ENSG00000264456	-1.20701329998855	2.61093101396255e-5	M2_vs_M1	HSALNG0115675	intronic_sense	Not conserved	hsa-miR-6089	NA	RNF135	KANK1
ENSG00000215458	AATBC	2.15224290740448	2.81273188306247e-31	M2_vs_M1	HSALNG0133454	anti_sense	Not conserved	hsa-miR-6089	-	CSTB	RGP1
ENSG00000286067	ENSG00000286067	-1.47449705695772	6.36247578999905e-14	M2_vs_M1	HSALNG0094501	anti_sense	Not conserved	hsa-miR-1227-5p,hsa-miR-6791-5p	NA	SIRT4	RIGI
ENSG00000281756	C2-AS1	-2.37242138510097	0.00940495048422056	M2_vs_M1	HSALNG0049350	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-4492	Age-related macular degeneration,Von willebrand factor measurement,Bmi-adjusted waist circumference; Autism spectrum disorder,Blood protein measurement,Atrophic macular degeneration; Age-related macular degeneration; Wet macular degeneration,-	NELFE	RIGI
ENSG00000261625	ENSG00000261625	2.64125730311153	0.00128544014781112	M2_vs_M1	HSALNG0085289	integenic	Not conserved	NA	NA	MRGPRF	BAG1
ENSG00000277007	ENSG00000277007	4.07982634844079	3.2821159269373e-4	M2_vs_M1	HSALNG0010635	sense	Q75	NA	Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Bmi-adjusted hip circumference,Fev/fec ratio; Heel bone mineral density,Erythrocyte count,Chronic obstructive pulmonary disease,Fev/fec ratio,Gut microbiome measurement,Pulse pressure measurement,Bmi-adjusted waist circumference,Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Bmi-adjusted hip circumference; Bmi-adjusted waist-hip ratio,Heel bone mineral density,Triglyceride measurement; Bmi-adjusted waist circumference,Protein measurement,Lean body mass,Hematocrit,-	LYPLAL1	SH3PXD2A
ENSG00000284669	ENSG00000284669	-1.89910400267245	0.00509294199596039	M2_vs_M1	HSALNG0025266	anti_sense	Q90	hsa-miR-3620-5p,hsa-miR-4492,hsa-miR-1587,hsa-miR-6850-3p	Sex hormone-binding globulin measurement,Memory performance; Paragraph delayed recall measurement,-	TTC21A	CCNY
ENSG00000281005	LINC00921	1.79926774659118	4.99098901392541e-7	M2_vs_M1	HSALNG0109143	sense	Not conserved	hsa-miR-3925-3p	NA	NA	CCNY
ENSG00000288919	ENSG00000288919	-3.34643185058754	0.0176316997407423	M2_vs_M1	HSALNG0126003	integenic	Q75	hsa-miR-1237-5p,hsa-miR-4492,hsa-miR-6803-3p	-	MED29	CBX1
ENSG00000260751	ENSG00000260751	-1.97028262869858	0.0225364246145837	M2_vs_M1	HSALNG0110262	sense	Not conserved	hsa-miR-619-5p	NA	UBFD1	GOSR1
ENSG00000216863	LY86-AS1	2.58689652194775	8.45239117376651e-51	M2_vs_M1	HSALNG0047825	integenic	Not conserved	NA	NA	F13A1	ALDH3A1
ENSG00000225342	LRRK2-DT	-2.76152750889255	1.24071844086393e-9	M2_vs_M1	HSALNG0090483	anti_sense	Q50	NA	Serum gamma-glutamyl transferase measurement,Crohn's disease,Mean platelet volume,Cathepsin l1 measurement,Low density lipoprotein cholesterol measurement,Total cholesterol measurement; Low density lipoprotein cholesterol measurement,-	SLC2A13	COL1A1
ENSG00000256508	MRGPRF-AS1	3.33182547267908	5.55083148027901e-40	M2_vs_M1	HSALNG0085291	anti_sense	Q50	hsa-miR-331-3p,hsa-miR-877-3p,hsa-miR-4505,hsa-miR-4710,hsa-miR-6735-3p,hsa-miR-6792-5p,hsa-miR-6803-5p,hsa-miR-6808-5p,hsa-miR-7108-3p	Reticulocyte count,Hair colour measurement,Mosquito bite reaction size measurement,-	TPCN2	VAT1
ENSG00000288954	ENSG00000288954	-8.70536256843018	2.2286919704322e-22	M2_vs_M1	HSALNG0089060	integenic	Not conserved	hsa-miR-211-3p	Blood protein measurement,-	CLEC4E	FNBP4
ENSG00000233077	LINC01271	-2.31995012655248	1.71491806606071e-7	M2_vs_M1	HSALNG0130754	integenic	Q50	hsa-miR-6875-3p	Thyroid stimulating hormone measurement,Monocyte count,-	PEDS1	FOXRED1
ENSG00000226091	LINC00937	-4.86060779287854	7.39659533507969e-84	M2_vs_M1	HSALNG0089057	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-6089,hsa-miR-6735-5p	Viral load,-	FAM90A1	SLC6A12
ENSG00000251179	TMEM92-AS1	-5.87400248100576	4.2870126187758e-4	M2_vs_M1	HSALNG0117279	anti_sense	Not conserved	hsa-miR-762,hsa-miR-4505,hsa-miR-6813-5p	NA	COL1A1	CAND1
ENSG00000237372	ENSG00000237372	-4.22846990552877	1.09906732769719e-30	M2_vs_M1	HSALNG0072619	integenic	Not conserved	NA	NA	GADD45G	BTN3A3
