Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000229337	ENSG00000229337	2.95374046489668	4.334237637406e-4	MSU_vs_Control	HSALNG0146662	integenic	Not conserved	NA	NA	NFE2L2	IDI1
ENSG00000267199	ENSG00000267199	-2.22271322488282	1.9357235335487e-4	MSU_vs_Control	HSALNG0120110	anti_sense	Q75	NA	-	PRELID3A	RHOBTB1
ENSG00000255491	ENSG00000255491	-1.92263919679508	0.00476199118882558	MSU_vs_Control	HSALNG0068289	integenic	Q50	hsa-miR-363-5p,hsa-miR-4505,hsa-miR-6089,hsa-miR-6754-5p	Platelet component distribution width,Triacylglycerol 58:6 measurement,Left ventricular ejection fraction measurement; Dilated cardiomyopathy; Left ventricular structural measurement; Left ventricular systolic function measurement; Hematocrit; Heart function measurement,Reticulocyte measurement,Hematocrit; Hemoglobin measurement; Pr interval,Pr interval; Left ventricular structural measurement; Atrial fibrillation,Left ventricular systolic function measurement,Platelet crit; Heart relative wall thickness; Left ventricular ejection fraction measurement; Fractional shortening; Left ventricular diastolic function measurement; Left ventricular systolic function measurement; Electrocardiography; Ejection fraction measurement,-	MTSS1	RHOBTB1
ENSG00000180539	LINC02908	-1.77433936447465	0.00268324935047342	MSU_vs_Control	HSALNG0075339	anti_sense	Q50	hsa-miR-210-5p,hsa-miR-619-5p,hsa-miR-4308,hsa-miR-4270,hsa-miR-6752-3p	Leukocyte count,Lymphocyte count,-	PAXX	SLC46A1
ENSG00000262879	ENSG00000262879	-1.11033479400486	0.0066987181295895	MSU_vs_Control	HSALNG0116971	integenic	Not conserved	NA	NA	RPRML	CTTNBP2
ENSG00000288755	ENSG00000288755	6.34305753286819	3.7699276395863e-4	MSU_vs_Control	HSALNG0142490	integenic	Q75	NA	NA	PFKP	ACTN2
ENSG00000203865	ATP1A1-AS1	-2.19455425029919	0.0116444291554482	MSU_vs_Control	HSALNG0006325	anti_sense	Q50	hsa-miR-1207-5p,hsa-miR-6891-5p	Leukocyte count; Myeloid white cell count,-,Leukocyte count	CD58	PTPRH
ENSG00000250929	LINC01181	3.22102743057832	0.00224381830407162	MSU_vs_Control	HSALNG0067501	integenic	Q50	NA	Small vessel stroke,Idiopathic osteonecrosis of the femoral head,Attention deficit hyperactivity disorder,Growth-regulated alpha protein measurement,Pelvic organ prolapse,-	BAALC	RAB21
ENSG00000291174	ENSG00000291174	2.22669479685203	0.0372254603366709	MSU_vs_Control	NA	NA	NA	NA	NA	FRMD8	COL5A3
ENSG00000287553	ENSG00000287553	2.52928404200865	0.00384976172964865	MSU_vs_Control	HSALNG0113878	anti_sense	Q75	hsa-miR-3178,hsa-miR-4640-3p,hsa-miR-4747-5p,hsa-miR-8485	Hepatocyte growth factor measurement,-	RTN4RL1	CXCL2
ENSG00000226029	LINC01772	-1.9255422805745	0.0373496879136003	MSU_vs_Control	HSALNG0141680	integenic	Not conserved	NA	NA	NECAP2	FYB1
ENSG00000273812	LINC02970	2.83656290027675	0.00111686054513664	MSU_vs_Control	HSALNG0131544	integenic	Q75	hsa-miR-1207-3p,hsa-miR-4505,hsa-miR-1587,hsa-miR-3064-5p,hsa-miR-7160-3p	-	GATA5	NANS
ENSG00000271216	LINC01050	4.14347430329749	1.57694856035882e-9	MSU_vs_Control	HSALNG0096679	anti_sense	Q75	hsa-miR-6735-3p	Cognitive decline measurement,-	EPSTI1	TRIM9
ENSG00000272512	ENSG00000272512	7.7155886318217	6.72314850729661e-32	MSU_vs_Control	HSALNG0000065	integenic	Not conserved	NA	Apolipoprotein a 1 measurement,Parental longevity,-	HES4	TRIM9
ENSG00000261799	ENSG00000261799	-1.61560855807465	0.00609482219202743	MSU_vs_Control	HSALNG0088467	integenic	Not conserved	NA	Bmi-adjusted waist-hip ratio	KDM5A	DIDO1
ENSG00000235852	ENSG00000235852	3.8191744904268	0.00360538792202504	MSU_vs_Control	HSALNG0021130	anti_sense	Q50	hsa-miR-6514-3p,hsa-miR-6894-3p	Bmi-adjusted waist-hip ratio,-	STAT1	ABCD1
ENSG00000278869	ENSG00000278869	2.58752282282327	0.0322475595563937	MSU_vs_Control	HSALNG0136238	anti_sense	Q90	hsa-miR-874-3p,hsa-miR-4447,hsa-miR-4463,hsa-miR-1343-5p,hsa-miR-5088-3p,hsa-miR-6799-5p,hsa-miR-6877-3p	-	ALG12	SLC7A5
ENSG00000270069	MIR222HG	2.58907754372549	2.9342081351355e-4	MSU_vs_Control	HSALNG0137593	integenic	Q90	hsa-miR-574-5p,hsa-miR-1343-3p,hsa-miR-6803-5p,hsa-miR-6873-3p,hsa-miR-9899	Body height; Inguinal hernia; Body weight	DIPK2B	RRN3P2
ENSG00000271869	DCTN6-DT	2.33510417272069	0.045358592091153	MSU_vs_Control	HSALNG0064342	anti_sense	Not conserved	NA	NA	MBOAT4	STX4
ENSG00000291147	ENSG00000291147	-3.13757470550171	0.0289581903092948	MSU_vs_Control	HSALNG0146386	integenic	Not conserved	hsa-miR-4463	Vitamin b12 measurement	RTP5	TRDMT1
ENSG00000223949	ROR1-AS1	3.3995297328289	1.58061838231981e-5	MSU_vs_Control	HSALNG0004144	anti_sense	Q90	NA	Intelligence,Blood protein measurement,-	ITGB3BP	CDH23
ENSG00000288879	ENSG00000288879	7.12756896377713	3.52974659670198e-7	MSU_vs_Control	HSALNG0049604	integenic	Q75	hsa-miR-3195,hsa-miR-4292,hsa-miR-6803-5p	Body height,Bmi-adjusted waist circumference,Mean corpuscular volume,Mean corpuscular hemoglobin,-	SMIM29	RASD1
ENSG00000260657	ENSG00000260657	3.40905721250938	0.00949718566380488	MSU_vs_Control	HSALNG0106796	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-4279,hsa-miR-6845-3p	Hematocrit,Hematocrit; Hemoglobin measurement,-	CLN6	PPARGC1A
ENSG00000237181	PRKAR1B-AS1	2.07238961920193	0.00253080637856251	MSU_vs_Control	HSALNG0055551	anti_sense	Not conserved	hsa-miR-874-3p,hsa-miR-4667-3p,hsa-miR-6749-3p	Erythrocyte count,-	DNAAF5	NUP98
ENSG00000260231	KDM7A-DT	2.42378204670624	0.0140315888621045	MSU_vs_Control	HSALNG0061777	anti_sense	Q90	NA	NA	TBXAS1	NUP98
ENSG00000257696	UHRF1BP1L-DT	4.11977926857662	0.00162581741569486	MSU_vs_Control	HSALNG0093431	integenic	Not conserved	NA	NA	ACTR6	ULBP1
ENSG00000289029	ENSG00000289029	3.19864050871634	0.00783946626130189	MSU_vs_Control	NA	NA	NA	NA	NA	NPIPB11	BACH2
ENSG00000237232	ZNF295-AS1	5.61217544351753	2.52589310467311e-16	MSU_vs_Control	HSALNG0133274	integenic	Not conserved	hsa-miR-8485	NA	UMODL1	HBEGF
ENSG00000290865	RRN3P3	1.33620669412365	0.00294134582473739	MSU_vs_Control	HSALNG0110195	intronic_sense	Not conserved	hsa-miR-6763-5p	NA	CDR2	CPEB4
ENSG00000291033	TXLNGY	6.44606730397376	0.00232712911442848	MSU_vs_Control	HSALNG0141378	integenic	Not conserved	hsa-miR-363-5p	NA	EIF1AY	USP9Y
ENSG00000280594	BTG3-AS1	2.49868769278346	0.0198183289282492	MSU_vs_Control	HSALNG0132108	anti_sense	Q50	hsa-miR-6089	NA	CXADR	DNAJC27
ENSG00000261572	ENSG00000261572	3.85610884280737	0.016216369942549	MSU_vs_Control	HSALNG0024984	anti_sense	Q50	NA	NA	OSBPL10	TPO
ENSG00000272256	ENSG00000272256	5.31256786208755	0.00464883708464523	MSU_vs_Control	HSALNG0064335	anti_sense	Q50	hsa-miR-1228-5p,hsa-miR-6726-3p,hsa-miR-6816-5p	-	LEPROTL1	TPO
ENSG00000274528	ENSG00000274528	3.7987778147327	3.61639568923666e-5	MSU_vs_Control	HSALNG0105948	anti_sense	Q90	hsa-miR-612,hsa-miR-619-5p,hsa-miR-3621,hsa-miR-7113-3p	-	LEO1	BCAS2
ENSG00000250378	ENSG00000250378	5.18289097408082	1.92368783614615e-6	MSU_vs_Control	HSALNG0045056	sense	Not conserved	NA	NA	SLC25A48	ADGRL2
ENSG00000254416	LINC02732	4.21326966576776	3.74467186525151e-5	MSU_vs_Control	HSALNG0087054	integenic	Q75	hsa-miR-4505	Cognition,Serum metabolite measurement; Coronary artery disease,Angina pectoris; Antithrombotic agent use measurement; Aspirin use measurement; Myocardial infarction,Angina pectoris; Vasodilators used in cardiac diseases use measurement; Aspirin use measurement,Body height,Coronary artery disease,-	FDX1	KIF17
ENSG00000253123	ENSG00000253123	2.70857580879797	3.3359682096941e-4	MSU_vs_Control	HSALNG0064558	integenic	Q90	hsa-miR-4483,hsa-miR-6743-3p,hsa-miR-7150,hsa-miR-8485	-	BRF2	MREG
ENSG00000290241	ENSG00000290241	5.1658008295973	7.1707031491015e-5	MSU_vs_Control	HSALNG0028834	integenic	Not conserved	NA	NA	ACAD9	CNR1
ENSG00000223969	ENSG00000223969	5.36111131057027	1.73786865459086e-9	MSU_vs_Control	HSALNG0059467	anti_sense	Q75	NA	-	FAM237B	CNR1
ENSG00000291104	BTN2A3P	-1.89939057230685	0.0388776441283078	MSU_vs_Control	HSALNG0048771	integenic	Not conserved	NA	NA	BTN3A1	TASL
ENSG00000233058	ATP13A3-DT	1.82538352672553	0.010431691059925	MSU_vs_Control	HSALNG0031735	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-4294	Lean mass-adjusted fat body mass; Femoral neck bone mineral density,3-hydroxypropylmercapturic acid measurement,-	FAM43A	ELF1
ENSG00000268362	ENSG00000268362	-1.40562667559911	0.00144261467840493	MSU_vs_Control	HSALNG0125076	sense	Not conserved	hsa-miR-363-5p,hsa-miR-619-5p,hsa-miR-4492,hsa-miR-4505,hsa-miR-6089,hsa-miR-6090	Response to paclitaxel,Adolescent idiopathic scoliosis	ZNF254	ZFP30
ENSG00000270022	ENSG00000270022	4.50922406126835	0.0430054649065857	MSU_vs_Control	HSALNG0135725	anti_sense	Q90	hsa-miR-1303	Parental longevity,-	SERHL2	LRAT
ENSG00000231721	LINC-PINT	3.42894989509928	8.8923335051442e-6	MSU_vs_Control	HSALNG0150064	integenic	Q50	NA	NA	KLF14	CCRL2
ENSG00000234261	ENSG00000234261	3.93880267095546	5.2193856519526e-4	MSU_vs_Control	HSALNG0048264	integenic	Not conserved	NA	Total blood protein measurement,Mean corpuscular hemoglobin,Mean corpuscular volume,Mean reticulocyte volume,Mean corpuscular volume; Mean corpuscular hemoglobin,Mean corpuscular volume; Mean corpuscular hemoglobin; Erythrocyte count,Mean reticulocyte volume; Erythrocyte count,Erythrocyte count,Red blood cell density measurement,Nucleus accumbens volume,Protein measurement,-	DTNBP1	CCRL2
ENSG00000240790	SND1-DT	4.26297007116299	0.0284596999082719	MSU_vs_Control	HSALNG0061152	integenic	Q50	hsa-miR-3178,hsa-miR-4479,hsa-miR-6785-5p,hsa-miR-6791-5p,hsa-miR-6852-5p	Cortical surface area measurement,-	PAX4	TMEM156
ENSG00000271856	LINC01215	4.44507141540944	4.62349886652047e-6	MSU_vs_Control	HSALNG0027888	integenic	Q50	NA	NA	HHLA2	ARL4A
ENSG00000260708	TBC1D22A-DT	3.15312453196024	1.46871251406471e-7	MSU_vs_Control	HSALNG0136034	integenic	Not conserved	NA	NA	CERK	NR4A1
ENSG00000289995	ENSG00000289995	3.34842571389435	0.00499557692884583	MSU_vs_Control	HSALNG0009283	integenic	Not conserved	NA	Colonic neoplasm; Overall survival	RGS13	TOX2
ENSG00000235888	LINC02940	3.17699569971233	0.00202382125065535	MSU_vs_Control	HSALNG0133099	integenic	Q50	hsa-miR-331-3p,hsa-miR-412-3p,hsa-miR-668-3p,hsa-miR-3189-5p,hsa-miR-4710,hsa-miR-5787,hsa-miR-6744-3p,hsa-miR-6748-3p,hsa-miR-6803-5p,hsa-miR-6780b-3p	Drugs affecting bone structure and mineralization use measurement; Osteoporosis; Heel bone mineral density,Bone density,Nicotine dependence,Covid-19,Nicotine dependence symptom count,Open-angle glaucoma,Female reproductive system disease,Colorectal cancer,Psoriasis; Neutrophil count; Mean corpuscular hemoglobin concentration; Platelet crit; Red blood cell distribution width; Ulcerative colitis; Ankylosing spondylitis; Mean corpuscular hemoglobin; Basophil count; Myeloid white cell count; Leukocyte count; Crohn's disease; Eosinophil count; Sclerosing cholangitis; Granulocyte count,Eye morphology measurement,C-reactive protein measurement; Inflammatory bowel disease; Alkaline phosphatase measurement; Ulcerative colitis; Crohn's disease; Triglyceride measurement,Ankylosing spondylitis; Takayasu arteritis,Ankylosing spondylitis,Inflammatory bowel disease; Ankylosing spondylitis; Takayasu arteritis; Hemoglobin measurement; Sclerosing cholangitis,Fibrinogen measurement,Autoimmune thyroid disease; Psoriasis; Common variable immunodeficiency; Alkaline phosphatase measurement; C-reactive protein measurement; Ulcerative colitis; Ankylosing spondylitis; Systemic lupus erythematosus; Crohn's disease; Celiac disease; Autoimmune disease; Hemoglobin measurement; Juvenile idiopathic arthritis,Hemoglobin measurement; Takayasu arteritis,Neutrophil count; Granulocyte percentage of myeloid white cells; Leukocyte count; Neutrophil percentage of leukocytes; Monocyte percentage of leukocytes,C-reactive protein measurement,Ulcerative colitis; Red blood cell distribution width,Alkaline phosphatase measurement; Mean corpuscular hemoglobin; Red blood cell distribution width,Red blood cell distribution width,Ulcerative colitis; Rheumatoid arthritis,C-reactive protein measurement; Takayasu arteritis,-	PSMG1	CDKN1A
ENSG00000275202	ENSG00000275202	3.37986885270612	5.20634213742249e-8	MSU_vs_Control	HSALNG0097019	anti_sense	Q75	hsa-miR-4268,hsa-miR-4280,hsa-miR-3960,hsa-miR-4707-5p	-	CAB39L	TNFSF14
ENSG00000234617	SNRK-AS1	3.27329756606743	3.6036852840276e-4	MSU_vs_Control	HSALNG0025486	anti_sense,sense	Q90	NA	-	ANO10	GLIS2
ENSG00000274213	ENSG00000274213	6.57208802400857	8.788979119971782e-14	MSU_vs_Control	HSALNG0117605	integenic	Not conserved	hsa-miR-500b-3p	-	DGKE	LIF
ENSG00000271614	ATP2B1-AS1	3.28195757950602	1.02317161851486e-5	MSU_vs_Control	HSALNG0092957	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-4787-5p,hsa-miR-6749-3p,hsa-miR-6797-5p,hsa-miR-8485	Diastolic blood pressure,Risk-taking behaviour,Pulse pressure measurement; Mean arterial pressure; Alcohol drinking; Systolic blood pressure; Agents acting on the renin-angiotensin system use measurement,Hair colour measurement,Prostate carcinoma,Calcium measurement,Heel bone mineral density,Age at onset,Body mass index,Body height; Body mass index,Coronary artery disease,Body height,Chronotype measurement,Mean corpuscular volume,Magnesium measurement,Spine bone mineral density,Febrile seizure (within the age range of 3 months to 6 years); Mmr-related febrile seizures,Volumetric bone mineral density,Bone density,Heart rate,Biological sex,Systolic blood pressure,Creatinine measurement,C-reactive protein measurement,Pulse pressure measurement; Systolic blood pressure,Optic disc size measurement,Chronotype measurement; Heel bone mineral density,Diffusing capacity of the lung for carbon monoxide,Osteoarthritis, hip, osteoarthritis, knee,Diastolic blood pressure; Alcohol consumption measurement,Response to citalopram; Response to escitalopram; Triglyceride measurement,Ischemic stroke; Coronary artery disease,Diastolic blood pressure; Smoking status measurement; Systolic blood pressure,Body fat percentage,-	TMTC3	LIF
ENSG00000285646	ENSG00000285646	5.10373977037422	0.00848369677840503	MSU_vs_Control	HSALNG0000911	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-4448	Hypertension,Waist-hip ratio,Mean arterial pressure; Alcohol drinking,Cleft lip; Cleft palate,-	PLOD1	RNF112
ENSG00000274215	ENSG00000274215	4.24313567431525	1.55896607801845e-5	MSU_vs_Control	HSALNG0144450	anti_sense	Not conserved	hsa-miR-6799-5p,hsa-miR-6803-5p	NA	CHD2	SNX9
ENSG00000237927	ENSG00000237927	5.3162673518023	8.25239212422578e-8	MSU_vs_Control	HSALNG0054755	integenic	Not conserved	hsa-miR-183-5p,hsa-miR-5585-3p,hsa-miR-6089	Lipoprotein a measurement,Atrophic macular degeneration,-	SOD2	GATA5
ENSG00000245060	LINC00847	1.69456687758106	4.2398720491379e-4	MSU_vs_Control	HSALNG0047201	integenic	Not conserved	hsa-miR-3960,hsa-miR-6728-3p	NA	BTNL8	ZSCAN5A
ENSG00000271555	ENSG00000271555	3.82607964593393	0.00369957922456266	MSU_vs_Control	HSALNG0065278	anti_sense	Q50	NA	Leptin measurement,Mitochondrial dna measurement,Bmi-adjusted waist circumference,Comparative body size at age 10, self-reported,Quality of life during menstruation measurement; Dysmenorrheic pain measurement,-	NPBWR1	ZSCAN5A
ENSG00000287733	ENSG00000287733	3.00674980083946	6.05879730183247e-5	MSU_vs_Control	HSALNG0061536	integenic	Not conserved	hsa-miR-4761-3p	Monocyte count	TMEM140	OSER1
ENSG00000285752	CDC42-AS1	3.98144187011565	0.0486904446289407	MSU_vs_Control	HSALNG0001553	anti_sense	Q50	hsa-miR-619-5p	Body height; Bmi-adjusted hip circumference,Bmi-adjusted hip circumference,Heel bone mineral density,Body height; Cancer,Response to vaccine; Cytokine measurement,-	WNT4	ATP8A2
ENSG00000267838	ENSG00000267838	-3.21981123161602	0.0119585742044052	MSU_vs_Control	HSALNG0127532	integenic	Not conserved	NA	NA	LENG9	IPO8
ENSG00000273124	ENSG00000273124	3.62790680129346	0.00350302187676791	MSU_vs_Control	HSALNG0079637	integenic	Q50	hsa-miR-4650-5p,hsa-miR-6132,hsa-miR-6763-5p	Fibroblast growth factor basic measurement,-	ANKRD1	AMPD3
ENSG00000268573	ENSG00000268573	-1.92853874804295	0.0227950188226394	MSU_vs_Control	NA	NA	NA	NA	NA	ZSCAN30	MRO
ENSG00000244041	LINC01011	-2.08756692155553	0.00437470527418405	MSU_vs_Control	HSALNG0047546	sense	Not conserved	NA	Urinary metabolite measurement,Protein measurement,-	NQO2	TFCP2
ENSG00000229771	ENSG00000229771	1.94303330654764	0.00533849482883531	MSU_vs_Control	HSALNG0130126	integenic	Q90	NA	Total cholesterol measurement; Apolipoprotein b measurement; Low density lipoprotein cholesterol measurement	MAFB	REPS1
ENSG00000289365	ENSG00000289365	2.56249866077095	0.00313464770980988	MSU_vs_Control	HSALNG0139497	integenic	Q50	NA	NA	NXT2	STX11
ENSG00000289015	ENSG00000289015	3.4689457757624	4.38701953442268e-7	MSU_vs_Control	HSALNG0058614	anti_sense	Not conserved	NA	-	SBDS	KLF4
ENSG00000278970	HEIH	1.37923301446709	0.0113794854530996	MSU_vs_Control	HSALNG0047200	integenic	Not conserved	hsa-miR-4707-5p,hsa-miR-6726-5p,hsa-miR-6731-5p,hsa-miR-6736-5p	Asthma exacerbation measurement	MGAT1	TMEM8B
ENSG00000234028	EIF2AK3-DT	3.21713668271946	0.00613895117452803	MSU_vs_Control	HSALNG0016705	anti_sense	Q50	NA	-	RPIA	PRCP
ENSG00000231535	LINC00278	5.5036393722801	0.027423131671725	MSU_vs_Control	HSALNG0140973	integenic	Not conserved	NA	NA	ZFY	SULT6B1
ENSG00000258655	ARHGAP5-AS1	3.1818465622667498	6.16623783414864e-5	MSU_vs_Control	HSALNG0100434	anti_sense	Q90	NA	-	GPR33	CLSTN3
ENSG00000271270	TMCC1-DT	-1.48833190568136	0.0328999343179034	MSU_vs_Control	HSALNG0028917	integenic	Q75	hsa-miR-486-3p,hsa-miR-3162-5p	Bmi-adjusted waist circumference; Bmi-adjusted hip circumference	TRH	GPR65
ENSG00000283849	ENSG00000283849	3.85685316803486	0.00129290214233987	MSU_vs_Control	HSALNG0025266	anti_sense	Q90	hsa-miR-3620-5p,hsa-miR-4492,hsa-miR-1587,hsa-miR-6850-3p	Sex hormone-binding globulin measurement,Memory performance; Paragraph delayed recall measurement,-	TTC21A	ARMC5
ENSG00000244036	UBE2H-DT	4.06923110366127	0.00997674598030993	MSU_vs_Control	HSALNG0061340	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-6089	Creatinine measurement,Interleukin 13 measurement,Neutrophil count; Platelet crit; Basophil count; Platelet count; Eosinophil count,Parental longevity,Basophil count; Systolic blood pressure; Body height; Parental longevity; Platelet crit; Testosterone measurement; Age at menarche; Platelet count; Calcium channel blocker use measurement; Eosinophil count; Agents acting on the renin-angiotensin system use measurement; Coronary artery disease; Sex hormone-binding globulin measurement; Cardiovascular disease; Stroke; Myocardial infarction; Large artery stroke; Hemoglobin measurement; Cortical thickness; Diastolic blood pressure; Neutrophil count; Red blood cell distribution width; Myeloid white cell count; Leukocyte count; Hematocrit,-	KLHDC10	OSGIN1
ENSG00000267764	ENSG00000267764	-2.65612520144989	0.0133145011047651	MSU_vs_Control	HSALNG0121453	anti_sense	Q90	hsa-miR-6089,hsa-miR-6892-3p	Balding measurement,-	SMAD7	TIGD7
ENSG00000287778	ENSG00000287778	-1.72673528056939	0.00118424138601924	MSU_vs_Control	HSALNG0032926	integenic	Not conserved	NA	NA	DRD5	TNFRSF11A
ENSG00000269815	ENSG00000269815	-3.22594580691872	0.0116172596923516	MSU_vs_Control	HSALNG0124499	sense,intronic_antisense	Not conserved	NA	NA	ABHD8	ZFP14
ENSG00000267745	ENSG00000267745	-3.47753765980531	0.00348001041624823	MSU_vs_Control	HSALNG0115943	integenic	Not conserved	NA	-	SLFN12	ARNT
ENSG00000289010	ENSG00000289010	3.72549396772935	0.006417188426829	MSU_vs_Control	HSALNG0099372	anti_sense	Not conserved	hsa-miR-574-5p	-	RAB20	SOX13
ENSG00000290793	ENSG00000290793	1.90423477237436	5.2193856519526e-4	MSU_vs_Control	NA	NA	NA	NA	NA	AMZ2	SOX13
ENSG00000288848	ENSG00000288848	3.60712499711871	0.00149659951120905	MSU_vs_Control	HSALNG0027797	integenic	Q50	NA	NA	ALCAM	FAM171B
ENSG00000230844	ZNF674-AS1	3.09094869902104	5.43516299330468e-5	MSU_vs_Control	HSALNG0137651	anti_sense	Not conserved	NA	NA	CHST7	UCN2
ENSG00000184068	SREBF2-AS1	4.91604756627913	1.71889439430761e-5	MSU_vs_Control	HSALNG0135666	anti_sense	Q90	NA	Aspartate aminotransferase to alanine aminotransferase ratio; Serum alanine aminotransferase measurement,-	SHISA8	NAF1
